Filename,Element,P,Q,V,xi,R_a,R_b,R_c,R_d,R_e,R_f,L_a,L_b,L_c,L_d,L_e,L_f
iP01_iV01_iQ01_iX11__P-1000m_Q-1000m_V+1000m_xi+526md.csv,Y22,-1.0,-1.0,1.0,0.526,7637.463203650706,-0.9326422795986492,423.86093628749614,15242.768927627634,16.500031112758126,52403.37829092828,2.9468479224242143,-0.0039440614144198,9.105862575975308,1025.007810941299,1.2192877627181469,5149.110142350916
iP01_iV01_iQ01_iX12__P-1000m_Q-1000m_V+1000m_xi+1579md.csv,Y22,-1.0,-1.0,1.0,1.579,2590.3653328517994,-0.9134825819675652,134.38811891580164,4962.340075973331,16.56068435524564,20426.413603827325,0.9994696532018644,-0.0038630367538488,2.8870783739622605,333.69523738391223,1.2237698002843824,2007.0816668504465
iP01_iV01_iQ01_iX13__P-1000m_Q-1000m_V+1000m_xi+2632md.csv,Y22,-1.0,-1.0,1.0,2.632,1582.6129896644686,-0.8957050651398347,76.91317714032303,2910.827191651164,16.632994058757053,14761.947004255391,0.6106372857429668,-0.0037878572132058,1.6523363239780886,195.7401509680947,1.2291132041293753,1450.496085661318
iP01_iV01_iQ01_iX14__P-1000m_Q-1000m_V+1000m_xi+3684md.csv,Y22,-1.0,-1.0,1.0,3.684,1151.9899387500698,-0.8792174690844241,52.539287475502896,2034.6072292338035,16.717161897726545,13260.152875910368,0.4444851735678293,-0.0037181326330091,1.128708712337601,136.818270591444,1.2353328782599098,1302.9311059881663
iP01_iV01_iQ01_iX15__P-1000m_Q-1000m_V+1000m_xi+4737md.csv,Y22,-1.0,-1.0,1.0,4.737,913.8117967211156,-0.8639370867579066,39.17252140690176,1549.9819469494184,16.813423899346514,13896.14692381987,0.3525862348371145,-0.0036535132525136,0.8415486452284126,104.22938121100589,1.2424462635177893,1365.4233207692537
iP01_iV01_iQ01_iX16__P-1000m_Q-1000m_V+1000m_xi+5789md.csv,Y22,-1.0,-1.0,1.0,5.789,763.1704424985177,-0.8497896969621606,30.79095012032802,1243.2294320672036,16.922052045674505,17424.065902070728,0.2944625948417792,-0.0035936851968606,0.6614862007447176,83.60163667849197,1.2504734568976792,1712.073447643529
iP01_iV01_iQ01_iX17__P-1000m_Q-1000m_V+1000m_xi+6842md.csv,Y22,-1.0,-1.0,1.0,6.842,659.7221324884232,-0.83670864509056,25.080933880213102,1032.1529231976754,17.04335762036683,31523.96434651698,0.2545479753791195,-0.0035383665896353,0.5388171394112148,69.40768913056583,1.2594374667346282,3097.517328280304
iP01_iV01_iQ01_iX18__P-1000m_Q-1000m_V+1000m_xi+7895md.csv,Y22,-1.0,-1.0,1.0,7.895,584.645209415418,-0.8246340492493928,20.96450863281951,878.4123311768836,17.177689037192202,-199491.98115060412,0.2255802057306529,-0.0034873041956247,0.4503834117440623,59.06931885937904,1.2693640329343547,-19601.91506779933
iP01_iV01_iQ01_iX19__P-1000m_Q-1000m_V+1000m_xi+8947md.csv,Y22,-1.0,-1.0,1.0,8.947,527.9806949377934,-0.813512113149605,17.87223047282705,761.7097902305751,17.325438414187456,-18952.86429483522,0.2037167018010358,-0.0034402705150974,0.383951576295426,51.22159212058055,1.2802821334712562,-1862.2921323053156
iP01_iV01_iQ01_iX20__P-1000m_Q-1000m_V+1000m_xi+10000md.csv,Y22,-1.0,-1.0,1.0,10.0,483.9683936515134,-0.803294530333838,15.475332142068757,670.2999787199108,17.487042090747437,-8971.594701404503,0.1867349429172844,-0.0033970612643334,0.3324586810066692,45.0746896706926,1.2922240133824838,-881.5411411660356
iP01_iV01_iQ02_iX01__P-1000m_Q-895m_V+1000m_xi-10000md.csv,Y22,-1.0,-0.895,1.0,-10.0,-385.92875483499387,-1.1971532226738146,-60.79115032520158,-1259.0772843186317,16.56182292912949,-1200.1683327618157,-0.1489072116065717,-0.0050626547133678,-1.3059846127119712,-84.667350887322,1.22385393557124,-117.92750184183144
iP01_iV01_iQ02_iX02__P-1000m_Q-895m_V+1000m_xi-8947md.csv,Y22,-1.0,-0.895,1.0,-8.947,-436.64715387984063,-1.1610454619831931,-59.24514004070792,-1349.5526299400626,16.504745827630003,-1426.162637732974,-0.1684764592573334,-0.0049099581985129,-1.2727714619175456,-90.75141552104851,1.2196361611733788,-140.1335067553886
iP01_iV01_iQ02_iX03__P-1000m_Q-895m_V+1000m_xi-7895md.csv,Y22,-1.0,-0.895,1.0,-7.895,-501.2821145096704,-1.1276198236379202,-59.53522119408296,-1469.8250040621635,16.459111515971735,-1726.449345483113,-0.1934152896479552,-0.004768604140978,-1.279003315085128,-98.83919745566632,1.2162639643023012,-169.6394187941078
iP01_iV01_iQ02_iX04__P-1000m_Q-895m_V+1000m_xi-6842md.csv,Y22,-1.0,-0.895,1.0,-6.842,-586.2804218807314,-1.0966433514852238,-61.716401302179776,-1632.8790597411405,16.424794531436394,-2139.0163431747355,-0.2262111380613095,-0.0046376073898711,-1.3258619062379315,-109.80386034961388,1.2137280730882978,-210.17789547882967
iP01_iV01_iQ02_iX05__P-1000m_Q-895m_V+1000m_xi-5789md.csv,Y22,-1.0,-0.895,1.0,-5.789,-702.7800100035777,-1.067910308966166,-66.2298656898136,-1861.2835301115135,16.401701163007328,-2730.923278999318,-0.2711614782558968,-0.0045160979035469,-1.4228252801623644,-125.16304707061155,1.2120215635385438,-268.33815937834294
iP01_iV01_iQ02_iX06__P-1000m_Q-895m_V+1000m_xi-4737md.csv,Y22,-1.0,-0.895,1.0,-4.737,-871.8226736297304,-1.0412384491075255,-74.1531110133832,-2197.801894482658,16.389768331192627,-3631.398330894156,-0.3363851014449042,-0.0044033049757326,-1.5930414451802248,-147.79241302983567,1.211139774077687,-356.8180596090263
iP01_iV01_iQ02_iX07__P-1000m_Q-895m_V+1000m_xi-3684md.csv,Y22,-1.0,-0.895,1.0,-3.684,-1138.5029129489049,-1.0164658852778177,-87.98654913442306,-2734.214499254524,16.388963455549483,-5122.278016432961,-0.4392813234294163,-0.0042985440022337,-1.8902270919485813,-183.8637841585697,1.211080296802827,-503.3106108059984
iP01_iV01_iQ02_iX08__P-1000m_Q-895m_V+1000m_xi-2632md.csv,Y22,-1.0,-0.895,1.0,-2.632,-1620.074094966616,-0.9934484534721472,-114.40235610112848,-3709.322865640566,16.39928440910343,-7947.002477623029,-0.6250913233484302,-0.0042012053262701,-2.457721492807848,-249.43550606755736,1.2118429748458674,-780.8656021707855
iP01_iV01_iQ02_iX09__P-1000m_Q-895m_V+1000m_xi-1579md.csv,Y22,-1.0,-0.895,1.0,-1.579,-2746.4794329680167,-0.9720574790416536,-178.05414991521002,-5998.967520797819,16.420759358729363,-14860.252832337575,-1.0597049040161437,-0.0041107447941737,-3.82516170161177,-403.4039804559094,1.2134298898663234,-1460.1556325959766
iP01_iV01_iQ02_iX10__P-1000m_Q-895m_V+1000m_xi-526md.csv,Y22,-1.0,-0.895,1.0,-0.526,-8387.255321444034,-0.9521778780114406,-501.2122506834292,-17486.050840581887,16.453446716183926,-50801.049122726414,-3.2361486085664515,-0.0040266757260299,-10.767611463524382,-1175.860231466481,1.2158453574292194,-4991.667930173266
iP01_iV01_iQ02_iX11__P-1000m_Q-895m_V+1000m_xi+526md.csv,Y22,-1.0,-0.895,1.0,0.526,8544.406050434762,-0.9337065366243416,472.2880850523283,17011.862333935922,16.497436036617618,59070.17822038759,3.2967838334036843,-0.0039485620629127,10.146229648762995,1143.9709085719771,1.219095996063393,5804.183448657775
iP01_iV01_iQ02_iX12__P-1000m_Q-895m_V+1000m_xi+1579md.csv,Y22,-1.0,-0.895,1.0,1.579,2903.84481261088,-0.9165509233841472,148.90430146340574,5522.980971850267,16.552848240671686,23530.57646451096,1.12042294999977,-0.0038760124973381,3.1989315128025826,371.3958388271242,1.2231907421374308,2312.09399900123
iP01_iV01_iQ02_iX13__P-1000m_Q-895m_V+1000m_xi+2632md.csv,Y22,-1.0,-0.895,1.0,2.632,1777.8702484594005,-0.9006278963090579,84.79072614040852,3231.218707102491,16.619835280644367,17547.67778745301,0.6859755796341446,-0.0038086754292453,1.8215707886091828,217.28501784590603,1.2281408204829696,1724.2194617078358
iP01_iV01_iQ02_iX14__P-1000m_Q-895m_V+1000m_xi+3684md.csv,Y22,-1.0,-0.895,1.0,3.684,1296.948932464676,-0.8858626748380833,57.65497717967765,2252.9083384945006,16.698583998251973,16562.21295313305,0.5004163247992662,-0.0037462346182796,1.2386097752579202,151.4980361982096,1.2339600432520974,1627.38860264689
iP01_iV01_iQ02_iX15__P-1000m_Q-895m_V+1000m_xi+4737md.csv,Y22,-1.0,-0.895,1.0,4.737,1031.142167659426,-0.8721879512352291,42.80699037576751,1712.1900000473895,16.78931344750766,18987.636159100395,0.3978571252649387,-0.0036884054260001,0.9196284401190794,115.13714145483026,1.240664594181112,1865.7085127843995
iP01_iV01_iQ02_iX16__P-1000m_Q-895m_V+1000m_xi+5789md.csv,Y22,-1.0,-0.895,1.0,5.789,863.2027278937807,-0.8595431206946631,33.518844707657166,1370.1950407773704,16.892279232443634,29533.127864797385,0.3330591712880854,-0.0036349315600626,0.7200899339705837,92.13951117421756,1.2482733635810035,2901.8992324632527
iP01_iV01_iQ02_iX17__P-1000m_Q-895m_V+1000m_xi+6842md.csv,Y22,-1.0,-0.895,1.0,6.842,748.0439853182122,-0.8478736128850675,27.206666439309835,1135.0741299493782,17.0077730048183,250807.2223084462,0.2886261845407569,-0.0035855822473798,0.5844845432686696,76.32867837783644,1.2568079015290448,24644.07686893188
iP01_iV01_iQ02_iX18__P-1000m_Q-895m_V+1000m_xi+7895md.csv,Y22,-1.0,-0.895,1.0,7.895,664.6338890718903,-0.837130310552776,22.66724191856121,963.9727343267996,17.136125711705684,-27090.509916400835,0.256443133404397,-0.0035401497754459,0.4869634642483045,64.82287238060718,1.266292664419378,-2661.8903467990817
iP01_iV01_iQ02_iX19__P-1000m_Q-895m_V+1000m_xi+8947md.csv,Y22,-1.0,-0.895,1.0,8.947,601.8462985102362,-0.8272690431642213,19.26540360118461,834.2131669873984,17.277708986118544,-11263.063829723294,0.2322170944869444,-0.0034984473509952,0.413881305519498,56.09712053098166,1.2767551149721583,-1106.6989425373388
iP01_iV01_iQ02_iX20__P-1000m_Q-895m_V+1000m_xi+10000md.csv,Y22,-1.0,-0.895,1.0,10.0,553.2484933110802,-0.818250145511128,16.634741801345456,732.6740035853227,17.432937385157786,-6598.0333737153205,0.2134660592978814,-0.0034603072333828,0.3573664375918404,49.26906473284161,1.288225886905003,-648.3170584148056
iP01_iV01_iQ03_iX01__P-1000m_Q-789m_V+1000m_xi-10000md.csv,Y22,-1.0,-0.789,1.0,-10.0,-428.7415929911008,-1.165408516816833,-83.7104184538258,-1498.7411288482372,16.61064797345216,-1260.8447840169456,-0.165426168203925,-0.0049284091701178,-1.798362390573498,-100.78367955961342,1.2274619155638884,-123.8895174080621
iP01_iV01_iQ03_iX02__P-1000m_Q-789m_V+1000m_xi-8947md.csv,Y22,-1.0,-0.789,1.0,-8.947,-485.9738652440517,-1.1341287313154678,-77.92523457973024,-1595.1883186761872,16.548294664001023,-1503.40000386572,-0.1875087364716078,-0.004796129733783,-1.674078492656128,-107.26932627381798,1.222854249638736,-147.72278365095764
iP01_iV01_iQ03_iX03__P-1000m_Q-789m_V+1000m_xi-7895md.csv,Y22,-1.0,-0.789,1.0,-7.895,-558.9610751618208,-1.105063123980773,-75.67935043605051,-1726.1899701376717,16.49745155718104,-1827.0751022877885,-0.215670208700986,-0.0046732138603736,-1.6258298558402315,-116.07860477190052,1.219097143129855,-179.52681880742708
iP01_iV01_iQ03_iX04__P-1000m_Q-789m_V+1000m_xi-6842md.csv,Y22,-1.0,-0.789,1.0,-6.842,-655.0081657707866,-1.0780374230530925,-76.4063231121292,-1906.3327806651316,16.457978805385675,-2273.916957042304,-0.2527291328323081,-0.0045589245700871,-1.6414475094591838,-128.1924109022894,1.2161802609895425,-223.4331133644979
iP01_iV01_iQ03_iX05__P-1000m_Q-789m_V+1000m_xi-5789md.csv,Y22,-1.0,-0.789,1.0,-5.789,-786.7365585923984,-1.0528962430848383,-80.28377363665777,-2161.0919338839053,16.42976860350652,-2918.4728680106978,-0.3035553732167435,-0.0044526047516585,-1.7247473104080857,-145.32383129907532,1.2140956377111698,-286.7666197300188
iP01_iV01_iQ03_iX06__P-1000m_Q-789m_V+1000m_xi-4737md.csv,Y22,-1.0,-0.789,1.0,-4.737,-977.9918728058744,-1.0295007194042334,-88.35340793154795,-2538.845878752013,16.412743807328333,-3905.038372736324,-0.3773495520327652,-0.0043536671587171,-1.8981083697587315,-170.7261118481372,1.2128375716717803,-383.7056944787556
iP01_iV01_iQ03_iX07__P-1000m_Q-789m_V+1000m_xi-3684md.csv,Y22,-1.0,-0.789,1.0,-3.684,-1279.8792582227863,-1.0077264935861503,-103.34257248586586,-3143.550941391878,16.406858311275155,-5549.693941583066,-0.4938301413087669,-0.0042615858905218,-2.220122645861614,-211.3898408549135,1.2124026569232305,-545.3081287581931
iP01_iV01_iQ03_iX08__P-1000m_Q-789m_V+1000m_xi-2632md.csv,Y22,-1.0,-0.789,1.0,-2.632,-1825.2836831595848,-0.987461991296212,-132.7466277553503,-4245.780051691821,16.412095816190813,-8689.651102782178,-0.7042696358999018,-0.0041758891091165,-2.851813994498415,-285.50988447283964,1.2127896876090545,-853.8376184449869
iP01_iV01_iQ03_iX09__P-1000m_Q-789m_V+1000m_xi-1579md.csv,Y22,-1.0,-0.789,1.0,-1.579,-3101.471678037507,-0.9686069448370488,-204.46311453127825,-6838.104466208413,16.42847083126729,-16437.831478009713,-1.1966755357550536,-0.0040961527913091,-4.392509107341448,-459.8322752323325,1.213999737213807,-1615.167167767528
iP01_iV01_iQ03_iX10__P-1000m_Q-789m_V+1000m_xi-526md.csv,Y22,-1.0,-0.789,1.0,-0.526,-9493.9150760883,-0.951071121440065,-570.3692785109026,-19854.400922852863,16.456027815735315,-57042.1708580965,-3.663143529778437,-0.0040219953507308,-12.25332136916152,-1335.1216250514492,1.2160360905448142,-5604.915325530393
iP01_iV01_iQ03_iX11__P-1000m_Q-789m_V+1000m_xi+526md.csv,Y22,-1.0,-0.789,1.0,0.526,9695.771403528111,-0.9347732253154196,533.2084553263371,19245.280443290456,16.494841945397017,67680.66965190863,3.7410280160814353,-0.0039530729947026,11.454990311217706,1294.1581253297409,1.2189043030023765,6650.242705495065
iP01_iV01_iQ03_iX12__P-1000m_Q-789m_V+1000m_xi+1579md.csv,Y22,-1.0,-0.789,1.0,1.579,3303.643405916019,-0.919639947076182,166.93622860269505,6226.471104118618,16.545019316633603,27747.25533133452,1.2746817166420306,-0.0038890757043345,3.586313874446109,418.7023256183403,1.2226122143190217,2726.421016848259
iP01_iV01_iQ03_iX13__P-1000m_Q-789m_V+1000m_xi+2632md.csv,Y22,-1.0,-0.789,1.0,2.632,2028.088749366954,-0.905605138681816,94.46606506100676,3630.837653424988,16.606697833439526,21629.395995340223,0.7825201848117447,-0.0038297237454347,2.0294274204587093,244.15762847646923,1.2271700156487166,2125.285597196032
iP01_iV01_iQ03_iX14__P-1000m_Q-789m_V+1000m_xi+3684md.csv,Y22,-1.0,-0.789,1.0,3.684,1483.640724880473,-0.8926090957262608,63.87434869483087,2523.675751245749,16.68004771341933,22054.193157648133,0.5724497089151523,-0.0037747646333695,1.3722213857637535,169.7059449837786,1.232590285132076,2167.025822141675
iP01_iV01_iQ03_iX15__P-1000m_Q-789m_V+1000m_xi+4737md.csv,Y22,-1.0,-0.789,1.0,4.737,1183.0406163932971,-0.8805979318998941,47.18485206139238,1912.3087696378036,16.765272655523944,29967.72796641608,0.4564658041074626,-0.0037239704877189,1.0136786426151567,128.59424669285045,1.238888075280658,2944.6028374420084
iP01_iV01_iQ03_iX16__P-1000m_Q-789m_V+1000m_xi+5789md.csv,Y22,-1.0,-0.789,1.0,5.789,993.4141185462688,-0.8695230329194815,36.77707419547856,1526.0449957674691,16.86261078589127,96817.62059155163,0.3833000897438788,-0.0036771357229943,0.7900869245352382,102.6197257585328,1.2460809815778269,9513.212376725276
iP01_iV01_iQ03_iX17__P-1000m_Q-789m_V+1000m_xi+6842md.csv,Y22,-1.0,-0.789,1.0,6.842,863.669813888882,-0.8593405792516149,29.726099654535,1260.7916239659428,16.972337147275844,-42109.3339502498,0.3332393923061807,-0.0036340750302785,0.6386098722716197,84.78262213523757,1.254189331173739,-4137.627078745199
iP01_iV01_iQ03_iX18__P-1000m_Q-789m_V+1000m_xi+7895md.csv,Y22,-1.0,-0.789,1.0,7.895,769.9791766224284,-0.8500111286367441,24.67101709575951,1067.998707984166,17.094763255048708,-14531.951697286751,0.2970896849465436,-0.003594621611757,0.5300108409590909,71.8181545520283,1.2632361403334418,-1427.8970989505228
iP01_iV01_iQ03_iX19__P-1000m_Q-789m_V+1000m_xi+8947md.csv,Y22,-1.0,-0.789,1.0,8.947,699.7416139103436,-0.8414992508203403,20.894140126715165,921.9704990753344,17.230241987637655,-8012.234935959991,0.2699891398785176,-0.0035586256360284,0.4488716754847875,61.998410577095534,1.2732474897866355,-787.2752850849695
iP01_iV01_iQ03_iX20__P-1000m_Q-789m_V+1000m_xi+10000md.csv,Y22,-1.0,-0.789,1.0,10.0,645.677219437016,-0.8337732080667664,17.981946659952218,807.8474534407849,17.37916639699926,-5217.634893699317,0.2491288693561763,-0.0035259528870258,0.3863086241777771,54.32414363617372,1.2842524206499255,-512.680297589284
iP01_iV01_iQ04_iX01__P-1000m_Q-684m_V+1000m_xi-10000md.csv,Y22,-1.0,-0.684,1.0,-10.0,-482.2385120764253,-1.1353038598631149,-134.37020651866047,-1851.0950062406832,16.659761762361132,-1327.9831122302778,-0.1860674833449707,-0.0048010992481007,-2.8866935595456704,-124.47791193581314,1.2310912327406534,-130.4864713529566
iP01_iV01_iQ04_iX02__P-1000m_Q-684m_V+1000m_xi-8947md.csv,Y22,-1.0,-0.684,1.0,-8.947,-547.8644600852244,-1.1084317539266293,-113.809595880451,-1950.1397739045267,16.592074031476095,-1589.4823161649445,-0.2113886774892546,-0.0046874594973981,-2.444987143757507,-131.13823460753963,1.2260893739651202,-156.18115705547376
iP01_iV01_iQ04_iX03__P-1000m_Q-684m_V+1000m_xi-7895md.csv,Y22,-1.0,-0.684,1.0,-7.895,-631.6393092546231,-1.083391166255186,-103.83667857508487,-2090.8793050705403,16.535970699891752,-1940.1567242249232,-0.2437124653291132,-0.0045815650748636,-2.230737594684791,-140.6023441852454,1.221943557151811,-190.63812120277765
iP01_iV01_iQ04_iX04__P-1000m_Q-684m_V+1000m_xi-6842md.csv,Y22,-1.0,-0.684,1.0,-6.842,-741.9891348142693,-1.0600523075263075,-100.27378936568924,-2289.799453905968,16.49129745914959,-2426.978353141189,-0.2862899737929078,-0.0044828671129733,-2.1541955575755622,-153.97884530807667,1.2186423791291263,-238.47279391086155
iP01_iV01_iQ04_iX05__P-1000m_Q-684m_V+1000m_xi-5789md.csv,Y22,-1.0,-0.684,1.0,-5.789,-893.4740858947243,-1.0382984983788792,-101.90869080372823,-2576.02733466453,16.457932213795274,-3133.682526618704,-0.3447391082074391,-0.0043908721850659,-2.189318369199744,-173.22639940918847,1.2161768181914232,-307.91293516871474
iP01_iV01_iQ04_iX06__P-1000m_Q-684m_V+1000m_xi-4737md.csv,Y22,-1.0,-0.684,1.0,-4.737,-1113.60493720343,-1.0180246752003057,-109.28060952046889,-3005.175736083392,16.435783844192986,-4223.278824261067,-0.4296746587368141,-0.0043051359864499,-2.34769030917456,-202.08472852068775,1.2145401402969476,-414.9757266687018
iP01_iV01_iQ04_iX07__P-1000m_Q-684m_V+1000m_xi-3684md.csv,Y22,-1.0,-0.684,1.0,-3.684,-1461.3453406495664,-0.999136100283102,-125.1919387009086,-3697.021265864351,16.424792133355428,-6054.93382317022,-0.5638472312430621,-0.0042252578797696,-2.6895155743133623,-248.60828200540053,1.2137278957648197,-594.9525674292296
iP01_iV01_iQ04_iX08__P-1000m_Q-684m_V+1000m_xi-2632md.csv,Y22,-1.0,-0.684,1.0,-2.632,-2090.0197841561544,-0.9815472451046136,-158.09733316251985,-4963.642486746579,16.424927262193133,-9585.409027803558,-0.8064157292327593,-0.0041508761724947,-3.3964266726085754,-333.7829686651516,1.2137378811967865,-941.8540235558291
iP01_iV01_iQ04_iX09__P-1000m_Q-684m_V+1000m_xi-1579md.csv,Y22,-1.0,-0.684,1.0,-1.579,-3561.853987257915,-0.9651808208600032,-240.07030606361255,-7950.210476011473,16.43618968945994,-18390.142633825904,-1.3743099956930362,-0.0040816640171301,-5.157463282331651,-534.6164726692753,1.2145701309395596,-1806.999575957101
iP01_iV01_iQ04_iX10__P-1000m_Q-684m_V+1000m_xi-526md.csv,Y22,-1.0,-0.684,1.0,-0.526,-10937.002201702771,-0.9499669347414424,-661.665580401395,-22964.592383794068,16.458609619928826,-65031.64072532296,-4.219945989556942,-0.0040173258431955,-14.2146523335218,-1544.2693307614122,1.216226875221749,-6389.954502827643
iP01_iV01_iQ04_iX11__P-1000m_Q-684m_V+1000m_xi+526md.csv,Y22,-1.0,-0.684,1.0,0.526,11205.755687811028,-0.9358423540153952,612.1724949816934,22154.085316791105,16.492248494810344,79229.60619697327,4.323642155383447,-0.0039575942450736,13.1513855952942,1489.7611223543745,1.2187126564463957,7785.029731031922
iP01_iV01_iQ04_iX12__P-1000m_Q-684m_V+1000m_xi+1579md.csv,Y22,-1.0,-0.684,1.0,1.579,3831.1065079447767,-0.9227498628653534,189.9371249064708,7135.292967324414,16.53719801148858,33805.17144526962,1.478198709774302,-0.0039022272621552,4.08044528154762,479.8165132732391,1.2220342505529855,3321.66650522038
iP01_iV01_iQ04_iX13__P-1000m_Q-684m_V+1000m_xi+2632md.csv,Y22,-1.0,-0.684,1.0,2.632,2360.2752751182707,-0.9106376993676496,106.6338941808338,4143.2610241918965,16.593580996042533,28185.546671262666,0.9106914305737704,-0.0038510059978597,2.2908305608074757,278.6158214937263,1.2262007330922398,2769.4872726077265
iP01_iV01_iQ04_iX14__P-1000m_Q-684m_V+1000m_xi+3684md.csv,Y22,-1.0,-0.684,1.0,3.684,1733.1176579622022,-0.8994590619523808,71.59775935012375,2868.4310947387444,16.661552134027925,32995.290599807435,0.6687081866775921,-0.0038037325325025,1.538144475215136,192.8891836251656,1.2312235330534227,3242.088156829375
iP01_iV01_iQ04_iX15__P-1000m_Q-684m_V+1000m_xi+4737md.csv,Y22,-1.0,-0.684,1.0,4.737,1387.423122119482,-0.8891716763492025,52.56016925030613,2165.405560569749,16.74130017376118,71059.76132613016,0.5353249941715355,-0.0037602280919465,1.1291573183671286,145.61387252411913,1.237116602205924,6982.269300314439
iP01_iV01_iQ04_iX16__P-1000m_Q-684m_V+1000m_xi+5789md.csv,Y22,-1.0,-0.684,1.0,5.789,1169.88801025187,-0.8797374153921151,40.73694569019114,1721.9001522537194,16.833046243765377,-75741.14722146143,0.451390986848332,-0.0037203314397913,0.8751573864797335,115.7901079307478,1.2438962770701862,-7442.2621703958785
iP01_iV01_iQ04_iX17__P-1000m_Q-684m_V+1000m_xi+6842md.csv,Y22,-1.0,-0.684,1.0,6.842,1021.5756816713562,-0.8711219652086857,32.759769817225894,1417.827597408388,16.937048406827994,-19424.073824870004,0.3941659808879921,-0.0036838974657161,0.7037826240829123,95.342590631928,1.2515816310900656,-1908.592773501199
iP01_iV01_iQ04_iX18__P-1000m_Q-684m_V+1000m_xi+7895md.csv,Y22,-1.0,-0.684,1.0,7.895,915.0092694024372,-0.8632945322874104,27.06341195726308,1197.1913737548218,17.05360017308312,-9929.057064833132,0.353048269126353,-0.0036507959466942,0.5814069876005789,80.50578643185692,1.2601943501681243,-975.620585839496
iP01_iV01_iQ04_iX19__P-1000m_Q-684m_V+1000m_xi+8947md.csv,Y22,-1.0,-0.684,1.0,8.947,835.6703615232244,-0.8562275867357533,22.82370250085826,1030.3626127504926,17.183034995666333,-6217.651103862272,0.3224360501710472,-0.0036209104612537,0.4903247283779943,69.2872970087277,1.2697590776199716,-610.9410264114473
