Filename,Element,P,Q,V,xi,R_a,R_b,R_c,R_d,R_e,R_f,L_a,L_b,L_c,L_d,L_e,L_f
iP01_iV01_iQ02_iX02__P-1000m_Q-895m_V+1000m_xi-8947md.csv,Y21,-1.0,-0.895,1.0,-8.947,593.3761587953112,-7.374388893180534,-8.572388858919204,-622.5084793368892,104.8299940526698,406.41556332316776,0.2289489656650232,-0.0311856360415476,-0.1841618045387685,-41.86092759857379,7.746526435596749,39.9340413280514
iP01_iV01_iQ02_iX03__P-1000m_Q-895m_V+1000m_xi-7895md.csv,Y21,-1.0,-0.895,1.0,-7.895,655.630029594976,-8.131804928307348,-9.734138257046451,-711.0190721224071,118.6944862799991,457.8695606505666,0.2529690735122391,-0.034388681222056,-0.2091198260543651,-47.81287147712633,8.771058169285709,44.98986655082969
iP01_iV01_iQ02_iX04__P-1000m_Q-895m_V+1000m_xi-6842md.csv,Y21,-1.0,-0.895,1.0,-6.842,738.2855185770045,-9.139595555402922,-11.258563046582656,-827.2510696173911,136.8867485786143,525.4234020587716,0.2848609660806553,-0.0386505383274972,-0.2418692527013866,-55.62895705471257,10.115395158737511,51.62764849512335
iP01_iV01_iQ02_iX05__P-1000m_Q-895m_V+1000m_xi-5789md.csv,Y21,-1.0,-0.895,1.0,-5.789,852.355531190231,-10.532627436005972,-13.343558187999015,-986.3465235094856,161.7672993062729,617.8517162839373,0.3288738759592994,-0.044541546498077,-0.2866614890333143,-66.32741905682401,11.95397051785943,60.70957461692148
iP01_iV01_iQ02_iX06__P-1000m_Q-895m_V+1000m_xi-4737md.csv,Y21,-1.0,-0.895,1.0,-4.737,1018.6570789127202,-12.565879348733896,-16.362940833060534,-1216.9083232012815,197.79503671290604,751.7296341788543,0.3930398637145754,-0.053139988355375,-0.351527300146113,-81.83167571225778,14.616279335861684,73.86430288471068
iP01_iV01_iQ02_iX07__P-1000m_Q-895m_V+1000m_xi-3684md.csv,Y21,-1.0,-0.895,1.0,-3.684,1281.8147362140255,-15.785991477468954,-21.117768399365392,-1580.233150245586,254.52500242738836,962.576353548656,0.494576928446535,-0.0667575567145056,-0.4536759123115392,-106.26365416191852,18.80840190040132,94.58191898979273
iP01_iV01_iQ02_iX08__P-1000m_Q-895m_V+1000m_xi-2632md.csv,Y21,-1.0,-0.895,1.0,-2.632,1757.872894248779,-21.61454160653795,-29.69082016652342,-2235.694216782801,356.8005369835497,1342.7431477326568,0.6782597766077756,-0.09140597783902,-0.6378519581988198,-150.34049674196856,26.366163781277358,131.93677900138974
iP01_iV01_iQ02_iX09__P-1000m_Q-895m_V+1000m_xi-1579md.csv,Y21,-1.0,-0.895,1.0,-1.579,2872.357722277497,-35.26443791190558,-49.71900551159971,-3767.673029172741,595.7145186608195,2230.853647694958,1.1082739334703382,-0.1491301776812182,-1.068120208448177,-253.35925813939625,44.02097245473284,219.20174780136315
iP01_iV01_iQ02_iX10__P-1000m_Q-895m_V+1000m_xi-526md.csv,Y21,-1.0,-0.895,1.0,-0.526,8455.084403010773,-103.65305456887997,-149.93467178672324,-11435.650991668532,1791.1048885637656,6674.5272246996265,3.262319862351112,-0.4383395670071648,-3.2210670996771413,-768.9965929603866,132.35564781246228,655.8332684437823
iP01_iV01_iQ02_iX11__P-1000m_Q-895m_V+1000m_xi+526md.csv,Y21,-1.0,-0.895,1.0,0.526,-8302.723914000127,101.64228431158696,150.78878321161147,11576.685705393256,-1795.8934880738727,-6659.577035089286,-3.203532909336216,0.4298361980751193,3.2394160924578044,778.4805527572533,-132.7095064293848,-654.3642756008483
iP01_iV01_iQ02_iX12__P-1000m_Q-895m_V+1000m_xi+1579md.csv,Y21,-1.0,-0.895,1.0,1.579,-2719.7933820948583,33.25076328063032,50.57374897020628,3908.8464531763584,-600.5064582411582,-2215.89323457978,-1.0494083262759837,0.1406145264094055,1.0864827792957006,262.85254288735894,-44.37507806938673,-217.7317505884293
iP01_iV01_iQ02_iX13__P-1000m_Q-895m_V+1000m_xi+2632md.csv,Y21,-1.0,-0.895,1.0,2.632,-1604.8994879099282,19.595036932961957,30.546829646471217,2377.1428525863003,-361.59907417868914,-1327.762203978726,-0.6192363348391321,0.0828656718358225,0.6562417271564648,159.85229046943886,-26.72075685736021,-130.46476441211018
iP01_iV01_iQ02_iX14__P-1000m_Q-895m_V+1000m_xi+3684md.csv,Y21,-1.0,-0.895,1.0,3.684,-1128.2242987869442,13.757688120914803,21.97568180966588,1722.0973482728134,-259.3334840142136,-947.5645537868496,-0.4353154106660341,0.0581800418620083,0.4721065836658349,115.8033926457533,-19.16372982798385,-93.10687251532389
iP01_iV01_iQ02_iX15__P-1000m_Q-895m_V+1000m_xi+4737md.csv,Y21,-1.0,-0.895,1.0,4.737,-864.2374640560586,10.525743237810005,17.223401998322746,1359.329524468459,-202.61682162422315,-736.6765610622328,-0.3334584151245254,0.0445124338349825,0.3700127052693785,91.40887028482156,-14.972590331577756,-72.38520093245805
iP01_iV01_iQ02_iX16__P-1000m_Q-895m_V+1000m_xi+5789md.csv,Y21,-1.0,-0.895,1.0,5.789,-696.8889099586306,8.477535406717136,14.207218883554653,1129.46889174605,-166.6057839731742,-602.746836798959,-0.2688884491792994,0.0358507447264815,0.3052156301043059,75.95176367875575,-12.311515570126195,-59.22538222473845
iP01_iV01_iQ02_iX17__P-1000m_Q-895m_V+1000m_xi+6842md.csv,Y21,-1.0,-0.895,1.0,6.842,-581.5467819048089,7.066310020821912,12.126085088786583,971.221831028094,-141.74537586942174,-510.2560376364709,-0.2243847047600266,0.0298827978369676,0.2605063476115168,65.31035208302389,-10.474428681847147,-50.137316392254014
iP01_iV01_iQ02_iX18__P-1000m_Q-895m_V+1000m_xi+7895md.csv,Y21,-1.0,-0.895,1.0,7.895,-497.3850647831376,6.036946355755471,10.606195663823826,855.9892766456466,-123.57675128757684,-442.6288551004324,-0.1919116473276016,0.0255297102688788,0.2278543548231293,57.56147483767122,-9.131838415940267,-43.49232800318727
iP01_iV01_iQ02_iX19__P-1000m_Q-895m_V+1000m_xi+8947md.csv,Y21,-1.0,-0.895,1.0,8.947,-433.3799661838351,5.254405484830795,9.449670096558942,768.6343613571804,-109.7394707249443,-391.0904575569285,-0.167215843655045,0.0222204143879872,0.2030085575817284,51.68724459648451,-8.109317536053121,-38.42820970009733
iP01_iV01_iQ02_iX20__P-1000m_Q-895m_V+1000m_xi+10000md.csv,Y21,-1.0,-0.895,1.0,10.0,-383.1507080323672,4.640527174136428,8.541961582136135,700.3973264934071,-98.8670805831298,-350.5609788125159,-0.1478353267107223,0.0196243775029756,0.1835081311821764,47.09860674168214,-7.305890461332698,-34.44581822861585
iP01_iV01_iQ03_iX01__P-1000m_Q-789m_V+1000m_xi-10000md.csv,Y21,-1.0,-0.789,1.0,-10.0,531.9260272193661,-6.609360133850206,-7.705618025408824,-559.887362269814,94.20364575174678,365.03722242265854,0.2052389735196478,-0.0279503973261261,-0.1655408479480359,-37.64993592719711,6.961280867699471,35.86824138032573
iP01_iV01_iQ03_iX02__P-1000m_Q-789m_V+1000m_xi-8947md.csv,Y21,-1.0,-0.789,1.0,-8.947,580.7639388082746,-7.203427078009392,-8.619459847988422,-629.5486800319288,105.10659362242087,405.480915465744,0.2240826516448623,-0.0304626537006164,-0.1851730370471402,-42.33434996235727,7.766966055255815,39.84220363462651
iP01_iV01_iQ03_iX03__P-1000m_Q-789m_V+1000m_xi-7895md.csv,Y21,-1.0,-0.789,1.0,-7.895,643.5853735119582,-7.969137797423968,-9.781446804776872,-718.1736783684004,118.97097220113676,456.94405308114864,0.2483217490265155,-0.0337007763647002,-0.210136162068023,-48.293987249019104,8.791489384588983,44.89892696949388
iP01_iV01_iQ03_iX04__P-1000m_Q-789m_V+1000m_xi-6842md.csv,Y21,-1.0,-0.789,1.0,-6.842,726.7633093372431,-8.984530865891747,-11.30614315921234,-834.5280069011365,137.1633116852162,524.5062874738587,0.2804152231088,-0.0379947835198736,-0.2428914227809746,-56.11829876543192,10.135832090778749,51.53753361211
iP01_iV01_iQ03_iX05__P-1000m_Q-789m_V+1000m_xi-5789md.csv,Y21,-1.0,-0.789,1.0,-5.789,841.3151669015933,-10.384546121592235,-13.391444632541722,-993.7538734695854,162.04412313906104,616.9422679212959,0.3246140486187792,-0.0439153237638608,-0.2876902400833544,-66.82553049431829,11.974426713231622,60.62021300525045
iP01_iV01_iQ03_iX06__P-1000m_Q-789m_V+1000m_xi-4737md.csv,Y21,-1.0,-0.789,1.0,-4.737,1008.0619154300156,-12.424226017159413,-16.4111692424688,-1224.45492386052,198.072312821079,750.8271520586278,0.3889518131846471,-0.0525409489900059,-0.3525633976741965,-82.33915078327091,14.636768968355057,73.77562578296593
iP01_iV01_iQ03_iX07__P-1000m_Q-789m_V+1000m_xi-3684md.csv,Y21,-1.0,-0.789,1.0,-3.684,1271.6316101097525,-15.650266349098972,-21.16637538295812,-1587.9277618554995,254.8029083342109,961.680149505297,0.4906478589107043,-0.0661835871942715,-0.4547201428007382,-106.78108316643043,18.828938035289525,94.4938587361542
iP01_iV01_iQ03_iX08__P-1000m_Q-789m_V+1000m_xi-2632md.csv,Y21,-1.0,-0.789,1.0,-2.632,1748.071712948229,-21.484293645181125,-29.73984342648936,-2243.5471006217795,357.07927543335643,1341.8525638738147,0.6744780771110855,-0.0908551707719038,-0.6389051316103792,-150.86856839123817,26.38676145814595,131.84927099987527
iP01_iV01_iQ03_iX09__P-1000m_Q-789m_V+1000m_xi-1579md.csv,Y21,-1.0,-0.789,1.0,-1.579,2862.911110559086,-35.13925894682981,-49.76848396633421,-3775.695282131002,595.9942991122233,2229.96804237007,1.104629041524763,-0.1486008069494229,-1.0691831608710989,-253.89871669501176,44.04164722635026,219.11472905224016
iP01_iV01_iQ03_iX10__P-1000m_Q-789m_V+1000m_xi-526md.csv,Y21,-1.0,-0.789,1.0,-0.526,8445.96739701603,-103.53257424483954,-149.98464570181747,-11443.851341969705,1791.3858493471494,6673.645935685316,3.258802145871598,-0.4378300664112332,-3.222140696143055,-769.5480318433638,132.3764096361535,655.7466736758294
iP01_iV01_iQ03_iX11__P-1000m_Q-789m_V+1000m_xi+526md.csv,Y21,-1.0,-0.789,1.0,0.526,-8311.534132552499,101.75840288948795,150.73827208336806,11568.293667350634,-1795.6111048647574,-6660.45461220048,-3.206932254582547,0.430327253233799,3.23833095496837,777.9162245708618,-132.68863947023942,-654.45050564848
iP01_iV01_iQ03_iX12__P-1000m_Q-789m_V+1000m_xi+1579md.csv,Y21,-1.0,-0.789,1.0,1.579,-2728.3177175347614,33.3628273164975,50.52265723939245,3900.250176046369,-600.2224522523419,-2216.7677045124306,-1.0526973660410996,0.1410884352697219,1.0853851686414198,262.2744807750421,-44.3540911623206,-217.81767526059244
iP01_iV01_iQ03_iX13__P-1000m_Q-789m_V+1000m_xi+2632md.csv,Y21,-1.0,-0.789,1.0,2.632,-1613.1571331187129,19.703327214129644,30.49511212625577,2368.3291585337274,-361.3132470511103,-1328.6341810171473,-0.6224224745270586,0.0833236218224918,0.6551306725826769,159.2596074128787,-26.69963539932144,-130.55044415696705
iP01_iV01_iQ03_iX14__P-1000m_Q-789m_V+1000m_xi+3684md.csv,Y21,-1.0,-0.789,1.0,3.684,-1136.2329127676962,13.862461871009884,21.9232913428922,1713.0507684625047,-259.04560320482653,-948.4346248251117,-0.4384054638475043,0.0586231207509174,0.4709810720890371,115.19505088630208,-19.142456540587343,-93.19236492367988
iP01_iV01_iQ03_iX15__P-1000m_Q-789m_V+1000m_xi+4737md.csv,Y21,-1.0,-0.789,1.0,4.737,-872.0133281041482,10.627236610867902,17.170289270780724,1350.035812242479,-202.32669997178783,-737.5453328859921,-0.3364586637941269,0.0449416403005832,0.3688716772653879,90.78390790843672,-14.95115152998948,-72.47056573606633
iP01_iV01_iQ03_iX16__P-1000m_Q-789m_V+1000m_xi+5789md.csv,Y21,-1.0,-0.789,1.0,5.789,-704.4470653972652,8.575965674151972,14.153332221636932,1119.9099479180786,-166.31317019689405,-603.6148856983804,-0.2718046968990041,0.0362669975902996,0.3040579755621643,75.30896693885467,-12.28989256361942,-59.3106759607218
iP01_iV01_iQ03_iX17__P-1000m_Q-789m_V+1000m_xi+6842md.csv,Y21,-1.0,-0.789,1.0,6.842,-588.9011518884299,7.161877494691868,12.0713702400332,961.3799332002062,-141.45004867577651,-511.1239553403081,-0.2272223236564241,0.0302869442009157,0.2593309010181079,64.64852784700152,-10.452605168769086,-50.222597242719424
iP01_iV01_iQ03_iX18__P-1000m_Q-789m_V+1000m_xi+7895md.csv,Y21,-1.0,-0.789,1.0,7.895,-504.5485622976108,6.129836084882463,10.550595557946297,845.8448000526479,-123.2784724379308,-443.4972279797566,-0.1946756197626054,0.0259225326879986,0.2266598901295664,56.87930313929216,-9.10979679907621,-43.57765358531516
iP01_iV01_iQ03_iX19__P-1000m_Q-789m_V+1000m_xi+8947md.csv,Y21,-1.0,-0.789,1.0,8.947,-440.3645900503132,5.344788754670776,9.39312458476072,758.1655435798042,-109.43798326367047,-391.9598699092775,-0.1699107992680816,0.0226026372132686,0.2017937826032842,50.98326309805378,-8.087038792088125,-38.51363740507302
iP01_iV01_iQ03_iX20__P-1000m_Q-789m_V+1000m_xi+10000md.csv,Y21,-1.0,-0.789,1.0,10.0,-389.9676284578144,4.728562836593008,8.484407152116454,689.5811463530509,-98.56212982977078,-351.4320222547233,-0.1504655754278151,0.019996672505018,0.1822716814753309,46.371266812082894,-7.283355788621288,-34.53140619826977
iP01_iV01_iQ04_iX01__P-1000m_Q-684m_V+1000m_xi-10000md.csv,Y21,-1.0,-0.684,1.0,-10.0,519.3228878442658,-6.438628140182775,-7.753061924292647,-566.9965706959377,94.48218272874632,364.0975202420644,0.2003761631736455,-0.0272283868799338,-0.1665600917290479,-38.12799868891858,6.981863657063683,35.77590705554261
iP01_iV01_iQ04_iX02__P-1000m_Q-684m_V+1000m_xi-8947md.csv,Y21,-1.0,-0.684,1.0,-8.947,568.6767060934541,-7.040212534867564,-8.667050624838334,-636.7500536134283,105.38465963122398,404.5505579947975,0.2194188993407309,-0.0297724338854101,-0.1861954362276014,-42.81861018623714,7.78751405225842,39.75078752069624
iP01_iV01_iQ04_iX03__P-1000m_Q-684m_V+1000m_xi-7895md.csv,Y21,-1.0,-0.684,1.0,-7.895,631.9752815759606,-7.812850963027626,-9.829217443569105,-725.4738975198279,119.24875349228508,456.0222815223342,0.2438420972902436,-0.0330398532148404,-0.2111624252472389,-48.7848944008008,8.81201634207699,44.80835450011382
iP01_iV01_iQ04_iX04__P-1000m_Q-684m_V+1000m_xi-6842md.csv,Y21,-1.0,-0.684,1.0,-6.842,715.5952210295985,-8.834640127294476,-11.35412713779165,-841.934154535123,137.4409959035462,523.5923692770482,0.2761061145802988,-0.0373609088913984,-0.2439222691680681,-56.61632914953368,10.156351874074682,51.447732805488805
iP01_iV01_iQ04_iX05__P-1000m_Q-684m_V+1000m_xi-5789md.csv,Y21,-1.0,-0.684,1.0,-5.789,830.5571519831097,-10.240570915900545,-13.439676018147368,-1001.2734001737998,162.32189797994954,616.0354943776478,0.3204631632963997,-0.0433064653989514,-0.2887264015495152,-67.33118511988523,11.99495319434455,60.53111423044128
iP01_iV01_iQ04_iX06__P-1000m_Q-684m_V+1000m_xi-4737md.csv,Y21,-1.0,-0.684,1.0,-4.737,997.684886015172,-12.285730759909786,-16.459682790758183,-1232.0954023318031,198.35035975381956,749.9268303398286,0.3849479277639105,-0.0519552648406306,-0.3536056208799853,-82.85293954922828,14.657315526052152,73.68716093123311
iP01_iV01_iQ04_iX07__P-1000m_Q-684m_V+1000m_xi-3684md.csv,Y21,-1.0,-0.684,1.0,-3.684,1261.6090044835996,-15.5168552062027,-21.215206641153607,-1595.6980274343307,255.08143046583163,960.7856172961187,0.4867807247878289,-0.0656194033132048,-0.4557691914119376,-107.30359862088368,18.84951974773537,94.4059627892075
iP01_iV01_iQ04_iX08__P-1000m_Q-684m_V+1000m_xi-2632md.csv,Y21,-1.0,-0.684,1.0,-2.632,1738.3792204112235,-21.355606014531254,-29.789028841274863,-2251.4556466813133,357.3584570612575,1340.9631642898937,0.6707383142167603,-0.090310962204844,-0.6399617886160919,-151.40038225446273,26.407391918308257,131.7618793914732
iP01_iV01_iQ04_iX09__P-1000m_Q-684m_V+1000m_xi-1579md.csv,Y21,-1.0,-0.684,1.0,-1.579,2853.5264312017257,-35.014965539421084,-49.81806099727123,-3783.750669293233,596.2743159735112,2229.083128201503,1.1010080456351874,-0.1480751811623975,-1.0702482310203767,-254.4404064250296,44.06233934751864,219.02777813212435
iP01_iV01_iQ04_iX10__P-1000m_Q-684m_V+1000m_xi-526md.csv,Y21,-1.0,-0.684,1.0,-0.526,8436.870031339118,-103.41237367436764,-150.0346529410431,-11452.062413595222,1791.6668732756266,6672.764870478875,3.255292007435383,-0.437321748868317,-3.2232150085163465,-770.1001946853196,132.3971760169165,655.6601008408835
iP01_iV01_iQ04_iX11__P-1000m_Q-684m_V+1000m_xi+526md.csv,Y21,-1.0,-0.684,1.0,0.526,-8320.363068431323,101.87478708412064,150.687794784145,11559.911755158364,-1795.3287635122736,-6661.332391889252,-3.2103388217448536,0.4308194316620566,3.237246544232427,777.3525826721461,-132.66777537284838,-654.5367553772483
iP01_iV01_iQ04_iX12__P-1000m_Q-684m_V+1000m_xi+1579md.csv,Y21,-1.0,-0.684,1.0,1.579,-2736.89565465998,33.47564927880204,50.47166863441134,3891.6908719529138,-599.9386973928936,-2217.642857652864,-1.056007087544414,0.1415655493336659,1.084289773453711,261.6989070472691,-44.333122734293006,-217.90366701284643
iP01_iV01_iQ04_iX13__P-1000m_Q-684m_V+1000m_xi+2632md.csv,Y21,-1.0,-0.684,1.0,2.632,-1621.5001934817433,19.812821060489867,30.443569431441663,2359.579881682336,-361.02785564346186,-1329.5072965496229,-0.6256415709000301,0.0837866615795272,0.6540233738070852,158.67125806250525,-26.67854606573109,-130.63623571338056
iP01_iV01_iQ04_iX14__P-1000m_Q-684m_V+1000m_xi+3684md.csv,Y21,-1.0,-0.684,1.0,3.684,-1144.3560366571198,13.968843708347066,21.87115008185821,1704.098862139943,-258.75836354840885,-949.306296593086,-0.4415396996688837,0.0590730000980315,0.4698609142332854,114.59307515963692,-19.121230645047294,-93.27801462873548
iP01_iV01_iQ04_iX15__P-1000m_Q-684m_V+1000m_xi+4737md.csv,Y21,-1.0,-0.684,1.0,4.737,-879.9303871849469,10.730706318895988,17.117503109292983,1340.8674343424952,-202.03738850673489,-738.4161478534013,-0.3395133913236391,0.0453792045113448,0.367737664924897,90.1673762064956,-14.929772509037244,-72.55613123717673
iP01_iV01_iQ04_iX16__P-1000m_Q-684m_V+1000m_xi+5789md.csv,Y21,-1.0,-0.684,1.0,5.789,-712.1709633717797,8.676708483889678,14.09985278933996,1110.5112576177542,-166.02157841047605,-604.4854366747185,-0.2747848949166556,0.0366930299902437,0.3029090695898025,74.67694706269441,-12.26834505948729,-59.396215535850985
iP01_iV01_iQ04_iX17__P-1000m_Q-684m_V+1000m_xi+6842md.csv,Y21,-1.0,-0.684,1.0,6.842,-596.4439143228626,7.26006539013105,12.017146937759886,951.7353948388755,-141.155947315552,-511.9948295066677,-0.2301326321210011,0.0307021720950784,0.2581660143850957,63.999975457437664,-10.430872229258432,-50.30816858419541
iP01_iV01_iQ04_iX18__P-1000m_Q-684m_V+1000m_xi+7895md.csv,Y21,-1.0,-0.684,1.0,7.895,-511.9214169684577,6.225629050744508,10.495575349075764,835.9376703414791,-122.9816240648245,-444.3690123223941,-0.1975203708127788,0.0263276326375657,0.2254778834429446,56.213092792176326,-9.08786086149467,-43.66331435720792
iP01_iV01_iQ04_iX19__P-1000m_Q-684m_V+1000m_xi+8947md.csv,Y21,-1.0,-0.684,1.0,8.947,-447.5780389799254,5.438335889857169,9.337251768603354,747.9779946344702,-109.13814637863226,-392.8331555903603,-0.1726940450167202,0.0229982397442594,0.2005934592374754,50.2981958676536,-8.064882012271452,-38.599445694103736
iP01_iV01_iQ04_iX20__P-1000m_Q-684m_V+1000m_xi+10000md.csv,Y21,-1.0,-0.684,1.0,10.0,-397.03151264584153,4.820003350148917,8.427623117177125,679.0939629508237,-98.25905470448694,-352.30740528945705,-0.1531911129379591,0.0203833663201278,0.181051782271566,45.66605042095693,-7.26095971878612,-34.61742057441734
