Filename,Element,P,Q,V,xi,R_a,R_b,R_c,R_d,R_e,R_f,L_a,L_b,L_c,L_d,L_e,L_f
iP01_iV01_iQ01_iX17__P-1000m_Q-1000m_V+1000m_xi+6842md.csv,Y12,-1.0,-1.0,1.0,6.842,79.15885183703736,-0.8923871517544134,3.0094153753235653,123.84606781335268,-59.17317952646519,3782.5045382815993,0.0305427459170836,-0.0037738260520134,0.0646516828910355,8.32809693014976,-4.372666539453556,371.6656186959624
iP01_iV01_iQ01_iX18__P-1000m_Q-1000m_V+1000m_xi+7895md.csv,Y12,-1.0,-1.0,1.0,7.895,81.07148827887235,-0.9125436358762868,2.907103126001485,121.8074753425835,-55.76644253216592,-27663.03234352272,0.0312807198456968,-0.0038590660341743,0.0624536948189066,8.191010654541914,-4.1209220002572335,-2718.145775863902
iP01_iV01_iQ01_iX19__P-1000m_Q-1000m_V+1000m_xi+8947md.csv,Y12,-1.0,-1.0,1.0,8.947,83.12683244013665,-0.9341778429031228,2.8138564952977085,119.92573835112792,-52.77946806422937,-2983.9928508518938,0.0320737562911836,-0.0039505551753301,0.0604504646738276,8.06447222164163,-3.9001962668176575,-293.2045558372361
iP01_iV01_iQ01_iX20__P-1000m_Q-1000m_V+1000m_xi+10000md.csv,Y12,-1.0,-1.0,1.0,10.0,85.33668561085561,-0.957404995332692,2.728718592064149,118.19191109390836,-50.143737894778326,-1581.9339402602084,0.0329264086773787,-0.0040487807411963,0.0586214354321356,7.947880052068744,-3.7054261160806647,-155.4394599618089
iP01_iV01_iQ02_iX01__P-1000m_Q-895m_V+1000m_xi-10000md.csv,Y12,-1.0,-0.895,1.0,-10.0,68.04965210867603,-0.7823310185241268,10.719119990824618,222.00975292823568,547.9314794889576,211.6220453827463,0.0262563590282997,-0.0033084084337165,0.2302803236136063,14.929167802272511,40.48999155731262,20.793798963205447
iP01_iV01_iQ02_iX02__P-1000m_Q-895m_V+1000m_xi-8947md.csv,Y12,-1.0,-0.895,1.0,-8.947,68.74701129052902,-0.7895481523116424,9.327728980151267,212.47795564068508,1393.3286593454886,224.53922227700747,0.0265254289277487,-0.0033389290518749,0.2003888798677487,14.288196867020265,102.96152774386384,22.06302958196671
iP01_iV01_iQ02_iX03__P-1000m_Q-895m_V+1000m_xi-7895md.csv,Y12,-1.0,-0.895,1.0,-7.895,69.51170798364515,-0.7975011609127217,8.255620519171998,203.8178547864193,-2521.7068861502103,239.40298446542772,0.0268204804129512,-0.0033725616193,0.1773566268885086,13.70584356369033,-186.3443274551672,23.52352997752498
iP01_iV01_iQ02_iX04__P-1000m_Q-895m_V+1000m_xi-6842md.csv,Y12,-1.0,-0.895,1.0,-6.842,70.34671532942764,-0.8062196471554691,7.40523809356456,195.92663936680364,-659.526446967488,256.65663249625067,0.0271426606443377,-0.0034094313237241,0.1590877447105725,13.17519451260296,-48.73642747847424,25.218858497404145
iP01_iV01_iQ02_iX05__P-1000m_Q-895m_V+1000m_xi-5789md.csv,Y12,-1.0,-0.895,1.0,-5.789,71.25534651054306,-0.8157366612828829,6.715091439665951,188.71731661161675,-378.8124670234374,276.8901467053021,0.0274932479842637,-0.003449677931691,0.144261229573431,12.690399606539104,-27.99276081617972,27.20698607645023
iP01_iV01_iQ02_iX06__P-1000m_Q-895m_V+1000m_xi-4737md.csv,Y12,-1.0,-0.895,1.0,-4.737,72.24128637516174,-0.8260889982779342,6.144501961746255,182.1155555731756,-265.5471506565871,300.9062028062698,0.0278736641989476,-0.0034934570459178,0.1320031776309113,12.246460622345332,-19.622896165880945,29.566782968367207
iP01_iV01_iQ02_iX07__P-1000m_Q-895m_V+1000m_xi-3684md.csv,Y12,-1.0,-0.895,1.0,-3.684,73.30862764972518,-0.8373175377801577,5.665486750575362,176.05772620338965,-204.3877732858859,329.82532442791216,0.0282854884308468,-0.0035409415427712,0.1217124282094516,11.839098563521269,-15.103457244180667,32.40835081585377
iP01_iV01_iQ02_iX08__P-1000m_Q-895m_V+1000m_xi-2632md.csv,Y12,-1.0,-0.895,1.0,-2.632,74.4619124224699,-0.8494676325553421,5.258165813276994,170.4888832489652,-166.14437768526838,365.26033578282,0.0287304732047102,-0.0035923232150722,0.112961896697918,11.4646186998386,-12.277419753655844,35.89016436962344
iP01_iV01_iQ02_iX09__P-1000m_Q-895m_V+1000m_xi-1579md.csv,Y12,-1.0,-0.895,1.0,-1.579,75.70617970797512,-0.8625895525634252,4.908028550975984,165.3614996587739,-139.99934176169256,409.6198119226696,0.02921056277994,-0.003647814650019,0.1054398499122695,11.119824941844636,-10.345403874569705,40.24888806846157
iP01_iV01_iQ02_iX10__P-1000m_Q-895m_V+1000m_xi-526md.csv,Y12,-1.0,-0.895,1.0,-0.526,77.04702005754456,-0.8767389929658516,4.604236887451971,160.6341505728468,-121.01802286821427,466.6676490753776,0.0297279142215267,-0.0037076513775056,0.0989134519759303,10.80193174841271,-8.942758633133034,45.85435914363377
iP01_iV01_iQ02_iX11__P-1000m_Q-895m_V+1000m_xi+526md.csv,Y12,-1.0,-0.895,1.0,0.526,78.49063836765166,-0.8919776559714457,4.338533663606494,156.2706826996702,-106.62830537463978,542.6319939671495,0.030284921634136,-0.0037720943306962,0.0932053132085071,10.50850795930329,-7.879414772813082,53.31854989169624
iP01_iV01_iQ02_iX12__P-1000m_Q-895m_V+1000m_xi+1579md.csv,Y12,-1.0,-0.895,1.0,1.579,80.04392626698468,-0.9083739183003622,4.104518559398332,152.23939504822152,-95.3579047983538,648.6161103875991,0.0308842440920091,-0.0038414326686707,0.0881779346574985,10.23742181086954,-7.046576237598056,63.732457400258056
iP01_iV01_iQ02_iX13__P-1000m_Q-895m_V+1000m_xi+2632md.csv,Y12,-1.0,-0.895,1.0,2.632,81.71454574207263,-0.9260035983267858,3.897154854558924,148.51239725654278,-86.30331940024874,806.5281053392503,0.0315288379051784,-0.0039159870206037,0.0837231117711972,9.98679779034734,-6.377477788248503,79.24875323817128
iP01_iV01_iQ02_iX14__P-1000m_Q-895m_V+1000m_xi+3684md.csv,Y12,-1.0,-0.895,1.0,3.684,83.51102600536522,-0.9449508397401644,3.7124255072804937,145.0650578459515,-78.87937690446107,1066.447992338665,0.0322219939951606,-0.0039961132226888,0.0797545458899899,9.754979579689202,-5.828877458016458,104.78825630139974
iP01_iV01_iQ02_iX15__P-1000m_Q-895m_V+1000m_xi+4737md.csv,Y12,-1.0,-0.895,1.0,4.737,85.44287603475699,-0.9653091319679332,3.547088351895893,141.87561398945283,-72.69042660610042,1573.362359247188,0.0329673813173399,-0.004082206633416,0.0762025851245584,9.540503668575914,-5.371538236834256,154.59722287277395
iP01_iV01_iQ02_iX16__P-1000m_Q-895m_V+1000m_xi+5789md.csv,Y12,-1.0,-0.895,1.0,5.789,87.52071574216414,-0.9871824917892909,3.39849862013724,138.9247302676523,-67.45936962300728,2994.3885357806994,0.033769097471212,-0.0041747071305115,0.0730104115557989,9.34206986785914,-4.984983584224002,294.22602337674334
iP01_iV01_iQ02_iX17__P-1000m_Q-895m_V+1000m_xi+6842md.csv,Y12,-1.0,-0.895,1.0,6.842,89.75642938945248,-1.0106868357470469,3.264478136441362,136.19522744287397,-62.98637803258585,30094.26862692884,0.0346317278945674,-0.0042741049147455,0.0701312311396127,9.158522952361231,-4.65444699779469,2957.0365939079907
iP01_iV01_iQ02_iX18__P-1000m_Q-895m_V+1000m_xi+7895md.csv,Y12,-1.0,-0.895,1.0,7.895,92.16334570071852,-1.0359515794007932,3.1432174725977253,133.67181153320223,-59.123733918834056,-3756.57731231107,0.0355604153582252,-0.0043809472730319,0.0675261716817963,8.988834455277514,-4.369012705927113,-369.11803797952433
iP01_iV01_iQ02_iX19__P-1000m_Q-895m_V+1000m_xi+8947md.csv,Y12,-1.0,-0.895,1.0,8.947,94.756450170709,-1.0631215075099385,3.0332017674049734,131.34082845569804,-55.759896747850846,-1773.289059993282,0.0365609418833759,-0.0044958464872665,0.0651626892115903,8.83208622410845,-4.12043829208385,-174.24184852941596
iP01_iV01_iQ02_iX20__P-1000m_Q-895m_V+1000m_xi+10000md.csv,Y12,-1.0,-0.895,1.0,10.0,97.55263640697808,-1.092358969349556,2.933153796687307,129.19010022058654,-52.8090873260322,-1163.411065485798,0.0376398257197276,-0.0046194891181226,0.0630133449469969,8.687459323716622,-3.902385015252792,-114.31576436880796
iP01_iV01_iQ03_iX01__P-1000m_Q-789m_V+1000m_xi-10000md.csv,Y12,-1.0,-0.789,1.0,-10.0,75.59871059629455,-0.8701771935386577,14.760405340102391,264.2690231031383,353.15976000369824,222.3209424602959,0.0291690967695594,-0.0036799021101862,0.3170998105531049,17.770915761014184,26.097124761803016,21.845063339063756
iP01_iV01_iQ03_iX02__P-1000m_Q-789m_V+1000m_xi-8947md.csv,Y12,-1.0,-0.789,1.0,-8.947,76.51315370770676,-0.8797291756143689,12.268777968616137,251.15179136582543,577.8906659504067,236.6996964807375,0.0295219265916111,-0.0037202965945026,0.2635718383015153,16.888840176852977,42.70385820033787,23.257907247875025
iP01_iV01_iQ03_iX03__P-1000m_Q-789m_V+1000m_xi-7895md.csv,Y12,-1.0,-0.789,1.0,-7.895,77.50992486314007,-0.8901749000864495,10.494292047783182,239.36758219497003,1608.5155013964147,253.3565385637912,0.0299065219644771,-0.0037644706360802,0.2254503141049447,16.096404694054364,118.8630004304596,24.89459414328997
iP01_iV01_iQ03_iX04__P-1000m_Q-789m_V+1000m_xi-6842md.csv,Y12,-1.0,-0.789,1.0,-6.842,78.59323159403912,-0.9015562991064648,9.167854939099383,228.73805439789305,-2027.8203927885927,272.8431051204464,0.0303245063271126,-0.0038126015622658,0.1969542839361955,15.381616164971891,-149.84801422818933,26.80932728806963
iP01_iV01_iQ03_iX05__P-1000m_Q-789m_V+1000m_xi-5789md.csv,Y12,-1.0,-0.789,1.0,-5.789,79.7677584692979,-0.9139200688914328,8.140026791206962,219.1152073815862,-620.1318152456469,295.9059274292801,0.0307776871791749,-0.0038648868472163,0.1748733109907706,14.734522503377947,-45.8253177729231,29.07546023574177
iP01_iV01_iQ03_iX06__P-1000m_Q-789m_V+1000m_xi-4737md.csv,Y12,-1.0,-0.789,1.0,-4.737,81.03871703844767,-0.9273181351025022,7.32117211194784,210.3755273516053,-365.622982287592,323.580648673545,0.0312680753511587,-0.0039215460799434,0.1572817437078699,14.146817950167236,-27.018108958228503,31.794754387859527
iP01_iV01_iQ03_iX07__P-1000m_Q-789m_V+1000m_xi-3684md.csv,Y12,-1.0,-0.789,1.0,-3.684,82.41190330789543,-0.9418081866534004,6.654266827712658,202.4151124277232,-259.12665594681874,357.3468014847243,0.0317979071810959,-0.0039828232217425,0.1429545261000094,13.61151547687956,-19.14844667567412,35.11258732631583
iP01_iV01_iQ03_iX08__P-1000m_Q-789m_V+1000m_xi-2632md.csv,Y12,-1.0,-0.789,1.0,-2.632,83.89376398525079,-0.9574542885375126,6.101305984286004,195.1459009291513,-200.6734708733132,399.39394593350914,0.0323696700743497,-0.004048989197784,0.1310751925279552,13.122693358127254,-14.828984802690243,39.24410333072771
iP01_iV01_iQ03_iX09__P-1000m_Q-789m_V+1000m_xi-1579md.csv,Y12,-1.0,-0.789,1.0,-1.579,85.49147297398372,-0.97432758630059,5.635986604284221,188.4928273207435,-163.77736983466107,453.1053711158252,0.0329861320184012,-0.0041203448762656,0.1210786725242493,12.675303787201884,-12.10250716315726,44.52174146735927
iP01_iV01_iQ03_iX10__P-1000m_Q-789m_V+1000m_xi-526md.csv,Y12,-1.0,-0.789,1.0,-0.526,87.21301990481341,-0.9925071172627322,5.239527302204,182.39156889172645,-138.39891318252833,523.9996025719831,0.0336503757419059,-0.0041972244989982,0.1125614830104664,12.265021275324573,-10.227138483504206,51.48774723335677
iP01_iV01_iQ03_iX11__P-1000m_Q-789m_V+1000m_xi+526md.csv,Y12,-1.0,-0.789,1.0,0.526,89.06731286402568,-1.0120807466132595,4.898160479476494,176.78662298336658,-119.8949997170893,621.7299578620031,0.0343658383515164,-0.0042799996400682,0.1052278527800163,11.888113646041582,-8.859771597198248,61.09064734887742
iP01_iV01_iQ03_iX12__P-1000m_Q-789m_V+1000m_xi+1579md.csv,Y12,-1.0,-0.789,1.0,1.579,91.0642979427848,-1.033146250206891,4.601565178386194,171.6300140214113,-105.8227211896305,764.8487755223825,0.035136357458922,-0.004369083784886,0.0988560552839671,11.541354638102222,-7.8198852454501075,75.15337842164763
iP01_iV01_iQ03_iX13__P-1000m_Q-789m_V+1000m_xi+2632md.csv,Y12,-1.0,-0.789,1.0,2.632,93.215098808733,-1.055812570454785,4.341853181379391,166.8799667819061,-94.7741666713564,994.131987089846,0.0359662250333292,-0.0044649376412381,0.0932766268636961,11.221935091135515,-7.003440276677862,97.68254817710468
iP01_iV01_iQ03_iX14__P-1000m_Q-789m_V+1000m_xi+3684md.csv,Y12,-1.0,-0.789,1.0,3.684,95.53218022452567,-1.0802012773599832,4.112893161284915,162.5000068874101,-85.8808398126476,1420.0786361500689,0.0368602504936467,-0.0045680753178764,0.0883578473774125,10.927402293638416,-6.346258193484924,139.53569695335355
iP01_iV01_iQ03_iX15__P-1000m_Q-789m_V+1000m_xi+4737md.csv,Y12,-1.0,-0.789,1.0,4.737,98.0295403493702,-1.106448273792114,3.9098483136665543,158.45819531668832,-78.57794251756417,2483.1984620478693,0.0378238349063352,-0.0046790715359729,0.083995807092601,10.65560844325312,-5.80660264582056,243.9969295539594
iP01_iV01_iQ03_iX16__P-1000m_Q-789m_V+1000m_xi+5789md.csv,Y12,-1.0,-0.789,1.0,5.789,100.72293781513596,-1.134705792921572,3.728852739287402,154.72641871833196,-72.48231427134168,9816.447323884477,0.0388630586007357,-0.0047985700760924,0.0801074543662273,10.404663092011257,-5.356159549352678,964.5555982877288
iP01_iV01_iQ03_iX17__P-1000m_Q-789m_V+1000m_xi+6842md.csv,Y12,-1.0,-0.789,1.0,6.842,103.63016104348004,-1.1651447468537817,3.5667803191016936,151.2799219792979,-67.32488352371013,-5052.616499762182,0.0399847850827005,-0.0049272937103576,0.0766256303544449,10.17290151479852,-4.975045589903144,-496.4657292491249
iP01_iV01_iQ03_iX18__P-1000m_Q-789m_V+1000m_xi+7895md.csv,Y12,-1.0,-0.789,1.0,7.895,106.77134916562386,-1.1979574996042186,3.421076647998982,148.0967876390483,-62.91115625041857,-2015.112516321366,0.0411967848586685,-0.0050660559291148,0.073495458422238,9.958849894715986,-4.648888405827604,-198.00321239422868
iP01_iV01_iQ03_iX19__P-1000m_Q-789m_V+1000m_xi+8947md.csv,Y12,-1.0,-0.789,1.0,8.947,110.16937635905116,-1.23336115554709,3.289634833132406,145.15760184333968,-59.09707697549326,-1261.4694926242507,0.0425078837285951,-0.0052157748474913,0.0706716759018708,9.761202744791388,-4.367042859306284,-123.95090059359676
iP01_iV01_iQ03_iX20__P-1000m_Q-789m_V+1000m_xi+10000md.csv,Y12,-1.0,-0.789,1.0,10.0,113.85031461548144,-1.271601477591371,3.170702361796902,142.44514099597853,-55.77369238348003,-920.0095901609232,0.0439281413408962,-0.0053774897750139,0.0681166333227439,9.578801824297926,-4.121457735078433,-90.3993460339806
iP01_iV01_iQ04_iX01__P-1000m_Q-684m_V+1000m_xi-10000md.csv,Y12,-1.0,-0.684,1.0,-10.0,85.03166081583126,-0.9802468930456268,23.693092813307487,326.39871800547974,260.54456591868,234.15924122950744,0.0328087175462339,-0.004145377099063,0.5090019595938599,21.94886107827993,19.2532240816404,23.008284317396125
iP01_iV01_iQ04_iX02__P-1000m_Q-684m_V+1000m_xi-8947md.csv,Y12,-1.0,-0.684,1.0,-8.947,86.2573908670027,-0.9931672741401018,17.918517282523165,307.0365598750495,364.5435458449155,250.25275034141308,0.033281654692832,-0.0042000162438338,0.3849459621708274,20.646842093375074,26.93834157278184,24.58961858754192
iP01_iV01_iQ04_iX03__P-1000m_Q-684m_V+1000m_xi-7895md.csv,Y12,-1.0,-0.684,1.0,-7.895,87.58805859024979,-1.0072189224459316,14.398807917449584,289.9385686081975,609.7778397621956,269.0373183346006,0.0337950811161319,-0.0042594394172244,0.3093315635721482,19.497078277670223,45.06019539055278,26.43537397114256
iP01_iV01_iQ04_iX04__P-1000m_Q-684m_V+1000m_xi-6842md.csv,Y12,-1.0,-0.684,1.0,-6.842,89.02991895395654,-1.022464183641543,12.031668553879502,274.74985631608104,1886.937476270092,291.20865676025187,0.0343514102406027,-0.0043239102735749,0.2584779842534064,18.475704999360243,139.43728078695767,28.613910488082126
iP01_iV01_iQ04_iX05__P-1000m_Q-684m_V+1000m_xi-5789md.csv,Y12,-1.0,-0.684,1.0,-5.789,90.58994946128662,-1.0389725109034,10.332591952631113,261.186136444081,-1708.549861409184,317.72617222186875,0.0349533342743968,-0.0043937225242034,0.2219764888028029,17.563605212533137,-126.25516762115966,31.21949859654185
iP01_iV01_iQ04_iX06__P-1000m_Q-684m_V+1000m_xi-4737md.csv,Y12,-1.0,-0.684,1.0,-4.737,92.27593593359931,-1.0568212561471244,9.055249475158044,249.01701665242388,-586.7491467106701,349.95079321915244,0.035603857308125,-0.004469203283495,0.1945351653238755,16.745286080633587,-43.358468818391,34.385861953383646
iP01_iV01_iQ04_iX07__P-1000m_Q-684m_V+1000m_xi-3684md.csv,Y12,-1.0,-0.684,1.0,-3.684,94.09657210972904,-1.0760965841279366,8.06115567634495,238.0538519308588,-353.9105163902443,389.879341572743,0.0363063337443613,-0.0045507169345512,0.1731789120224435,16.008062121424903,-26.152603340969304,38.30920655785998
iP01_iV01_iQ04_iX08__P-1000m_Q-684m_V+1000m_xi-2632md.csv,Y12,-1.0,-0.684,1.0,-2.632,96.06157558639951,-1.0968945306227391,7.266476152657063,228.14083682725092,-253.31986319780984,440.5647640474261,0.0370645130322267,-0.0046386696041477,0.1561067029193797,15.341455925291244,-18.719347409815825,43.28951226659974
iP01_iV01_iQ04_iX09__P-1000m_Q-684m_V+1000m_xi-1579md.csv,Y12,-1.0,-0.684,1.0,-1.579,98.18182317930948,-1.119322230353916,6.617492021292604,219.14800544647483,-197.2850286175729,506.920438937316,0.0378825918952814,-0.0047335143555159,0.1421644878944043,14.736728056505216,-14.578592160488917,49.8095634265396
iP01_iV01_iQ04_iX10__P-1000m_Q-684m_V+1000m_xi-526md.csv,Y12,-1.0,-0.684,1.0,-0.526,100.46950947757075,-1.1434993458059912,6.078193556791575,210.96631560762893,-161.6096614454988,597.3914983076095,0.0387652755083491,-0.0048357572306808,0.1305786650809768,14.186545822832636,-11.94232201480678,58.699171363279696
iP01_iV01_iQ04_iX11__P-1000m_Q-684m_V+1000m_xi+526md.csv,Y12,-1.0,-0.684,1.0,0.526,102.93833323644478,-1.1695597349193827,5.623540083474605,203.50352351548983,-136.93209815737885,727.8226433823653,0.0397178494155164,-0.0049459643029905,0.1208112822121274,13.68470627385436,-10.118746569393045,71.51522272709184
iP01_iV01_iQ04_iX12__P-1000m_Q-684m_V+1000m_xi+1579md.csv,Y12,-1.0,-0.684,1.0,1.579,105.6037173579296,-1.197653404195739,5.235580480999826,196.6811527113342,-118.86754701291068,931.8344501738584,0.0407462644077086,-0.0050647699366254,0.1124766929097065,13.225932203512556,-8.783846872980975,91.56124616087456
iP01_iV01_iQ04_iX13__P-1000m_Q-684m_V+1000m_xi+2632md.csv,Y12,-1.0,-0.684,1.0,2.632,108.48306961647792,-1.2279488045121276,4.901111445616757,190.4320358699291,-105.08885370525364,1295.466149523508,0.0418572371214067,-0.0051928864953918,0.1052912487899751,12.805706898588602,-7.765655320909932,127.29138187341417
iP01_iV01_iQ04_iX14__P-1000m_Q-684m_V+1000m_xi+3684md.csv,Y12,-1.0,-0.684,1.0,3.684,111.59609309326952,-1.2606355405736742,4.610206457056805,184.69836531174263,-94.24629479268084,2124.5835707851,0.0430583698169804,-0.0053311158007576,0.099041697057768,12.420143087087508,-6.964432607789402,208.75974129593925
iP01_iV01_iQ04_iX15__P-1000m_Q-684m_V+1000m_xi+4737md.csv,Y12,-1.0,-0.684,1.0,4.737,114.96515761743302,-1.2959275823127254,4.355259794840767,179.43018357559117,-85.50321957670121,5888.194085589284,0.0443582936960133,-0.0054803627125735,0.0935646429778117,12.065881328243156,-6.318353532671073,578.5688464309455
iP01_iV01_iQ04_iX16__P-1000m_Q-684m_V+1000m_xi+5789md.csv,Y12,-1.0,-0.684,1.0,5.789,118.61574655256209,-1.334067088847742,4.130346822023993,174.5841072006235,-78.31344066889997,-7679.412428131076,0.0457668412899438,-0.0056416513002564,0.088732806762758,11.740004259347597,-5.787056987888831,-754.5724287885951
iP01_iV01_iQ04_iX17__P-1000m_Q-684m_V+1000m_xi+6842md.csv,Y12,-1.0,-0.684,1.0,6.842,122.57699725895614,-1.375328984453147,3.9307848523759055,170.12230093449207,-72.30527397005305,-2330.657675104222,0.0472952549926623,-0.005816144194159,0.0844455896226509,11.439967643763485,-5.343076965535639,-229.0084066715189
iP01_iV01_iQ04_iX18__P-1000m_Q-684m_V+1000m_xi+7895md.csv,Y12,-1.0,-0.684,1.0,7.895,126.88235884723012,-1.4200264635558446,3.752824875551239,166.01166380604127,-67.21702859515669,-1376.8402953363714,0.048956440848951,-0.0060051658657121,0.0806224510545064,11.163545585261714,-4.967075532552272,-135.2871359384404
iP01_iV01_iQ04_iX19__P-1000m_Q-684m_V+1000m_xi+8947md.csv,Y12,-1.0,-0.684,1.0,8.947,131.5703979019784,-1.4685176511074325,3.5934308046419248,162.2231257448505,-62.85914049144583,-978.9250364022988,0.0507652794358639,-0.0062102307935469,0.0771981663872503,10.90878328133334,-4.645044639092793,-96.18832677729402
iP01_iV01_iQ04_iX20__P-1000m_Q-684m_V+1000m_xi+10000md.csv,Y12,-1.0,-0.684,1.0,10.0,136.6857923842005,-1.5212137100233392,3.450118571415005,158.73111914515516,-59.09094929016129,-760.8329485592677,0.0527390093512217,-0.006433077749136,0.0741193700426296,10.673961379846148,-4.3665900457476265,-74.75878696144578
