Filename,Element,P,Q,V,xi,R_a,R_b,R_c,R_d,R_e,R_f,L_a,L_b,L_c,L_d,L_e,L_f
iP06_iV01_iQ10_iX18__P-816m_Q-53m_V+1000m_xi+7895md.csv,Y11,-0.816,-0.053,1.0,7.895,-63.219241068089865,-146.25262043314507,1.6241959248554956,133.74727626164503,992.8019361110772,-73.34044855082692,-0.0298174883618307,-0.6184893496978877,0.0302017276061105,8.993639970478222,73.3641627543063,-7.203697424190196
iP06_iV01_iQ10_iX19__P-816m_Q-53m_V+1000m_xi+8947md.csv,Y11,-0.816,-0.053,1.0,8.947,-63.47785346526751,-97.87487646604256,1.633836517348409,134.59914076706238,781.0903019412439,-73.72830223191394,-0.0299394634443015,-0.4139041647107363,0.0303809932624168,9.050922437958024,57.719512351356514,-7.241793460577162
iP06_iV01_iQ10_iX20__P-816m_Q-53m_V+1000m_xi+10000md.csv,Y11,-0.816,-0.053,1.0,10.0,-63.78125042992922,-70.58637736329115,1.6446767123529,135.55103012668255,630.9264068316035,-74.16943294532119,-0.0300825612624651,-0.2985035242689416,0.0305825653829431,9.114930860699545,46.62299046439234,-7.285122513069854
iP06_iV01_iQ11_iX01__P-816m_Q+53m_V+1000m_xi-10000md.csv,Y11,-0.816,0.053,1.0,-10.0,-63.78125042992922,-70.58637736329115,1.6446767123529,135.55103012668255,630.9264068316035,-74.16943294532119,-0.0300825612624651,-0.2985035242689416,0.0305825653829431,9.114930860699545,46.62299046439234,-7.285122513069854
iP06_iV01_iQ11_iX02__P-816m_Q+53m_V+1000m_xi-8947md.csv,Y11,-0.816,0.053,1.0,-8.947,-63.47785346526751,-97.87487646604256,1.633836517348409,134.59914076706238,781.0903019412439,-73.72830223191394,-0.0299394634443015,-0.4139041647107363,0.0303809932624168,9.050922437958024,57.719512351356514,-7.241793460577162
iP06_iV01_iQ11_iX03__P-816m_Q+53m_V+1000m_xi-7895md.csv,Y11,-0.816,0.053,1.0,-7.895,-63.219241068089865,-146.25262043314507,1.6241959248554956,133.74727626164503,992.8019361110772,-73.34044855082692,-0.0298174883618307,-0.6184893496978877,0.0302017276061105,8.993639970478222,73.3641627543063,-7.203697424190196
iP06_iV01_iQ11_iX04__P-816m_Q+53m_V+1000m_xi-6842md.csv,Y11,-0.816,0.053,1.0,-6.842,-63.00470012820556,-247.9743465953285,1.615727866481222,132.99298174523778,1304.9676229029308,-73.00479105856782,-0.0297162996751266,-1.048661500311428,0.0300442650805243,8.942918516066253,96.43196977038876,-7.170728237107616
iP06_iV01_iQ11_iX05__P-816m_Q+53m_V+1000m_xi-5789md.csv,Y11,-0.816,0.053,1.0,-5.789,-62.8336423626975,-553.5610236267072,1.608408761941086,132.33414675233698,1792.9376295008378,-72.72040164364869,-0.0296356199193101,-2.340960432088759,0.0299081672131082,8.898616154827875,132.49102470528666,-7.142794737948458
iP06_iV01_iQ11_iX06__P-816m_Q+53m_V+1000m_xi-4737md.csv,Y11,-0.816,0.053,1.0,-4.737,-62.70560086773703,-6175.864374289579,1.6022183779743806,131.76897240968268,2618.77749201275,-72.48649921741612,-0.0295752288782073,-26.11718224067972,0.0297930577688119,8.8606118377195,193.51730144579827,-7.119820208459034
iP06_iV01_iQ11_iX07__P-816m_Q+53m_V+1000m_xi-3684md.csv,Y11,-0.816,0.053,1.0,-3.684,-62.620227398723934,1112.595256549224,1.5971397084524812,131.29588710097818,4186.195926167777,-72.30244432498854,-0.0295349623015181,4.705066580333622,0.0296986205207221,8.828799915271553,309.34323137027127,-7.101741838231673
