Frequency_Hz,Y11_Real,Y11_Imag,Y12_Real,Y12_Imag,Y21_Real,Y21_Imag,Y22_Real,Y22_Imag
0.1,0.700332273802227,-0.00868238531441679,0.533110877196249,0.000239123557765423,-0.0458570559031317,0.000239488721841341,-0.977971547762682,-7.71182497125156e-07
0.100693514841637,0.70033119139297,-0.00874261880217684,0.533111147746209,0.000240779595788415,-0.0458570714455943,0.000241152402561843,-0.977973201481239,-6.95075509010712e-07
0.10139183931163,0.70033009384806,-0.0088032704290851,0.533111422062904,0.00024244707002419,-0.0458570871995036,0.00024282767934707,-0.977974878110175,-6.16739239442388e-07
0.102095006765465,0.700328980954878,-0.00886434310343237,0.533111700198793,0.000244126058762885,-0.0458571031676666,0.000244514633826865,-0.977976577965382,-5.36122758326707e-07
0.102803050789954,0.70032785249779,-0.00892583975384948,0.533111982207064,0.000245816640816086,-0.0458571193529254,0.000246213348222186,-0.977978301367069,-4.53174045442206e-07
0.103516005204838,0.700326708258106,-0.00898776332945149,0.533112268141648,0.000247518895520025,-0.0458571357581578,0.000247923905349711,-0.977980048639814,-3.67839967714556e-07
0.104233904064403,0.700325548014036,-0.00905011679998349,0.533112558057227,0.00024923290273873,-0.0458571523862778,0.000249646388626497,-0.977981820112627,-2.80066255860245e-07
0.104956781659108,0.700324371540642,-0.00911290315596697,0.533112852009245,0.000250958742867219,-0.0458571692402357,0.000251380882074677,-0.977983616119004,-1.89797480697196e-07
0.105684672517218,0.700323178609798,-0.00917612540884742,0.533113150053919,0.000252696496834706,-0.0458571863230186,0.000253127470326197,-0.977985436996993,-9.69770289419025e-08
0.106417611406461,0.700321968990137,-0.00923978659114322,0.533113452248248,0.000254446246107823,-0.0458572036376509,0.000254886238627599,-0.97798728308925,-1.54707848615265e-09
0.10715563333568,0.70032074244701,-0.00930388975659525,0.533113758650026,0.000256208072693812,-0.0458572211871948,0.000256657272844848,-0.977989154743102,9.65514268466694e-08
0.107898773556513,0.700319498742437,-0.0093684379803181,0.533114069317855,0.000257982059143787,-0.0458572389747502,0.000258440659468214,-0.977991052310611,1.97378803031001e-07
0.108647067565072,0.700318237635056,-0.00943343435895184,0.53311438431115,0.000259768288555971,-0.0458572570034556,0.000260236485617173,-0.977992976148634,3.00996652116692e-07
0.109400551103639,0.700316958880079,-0.00949888201081537,0.533114703690156,0.000261566844578958,-0.0458572752764885,0.000262044839045386,-0.977994926618888,4.07467889089463e-07
0.110159260162376,0.700315662229239,-0.00956478407606073,0.533115027515958,0.000263377811414991,-0.0458572937970654,0.000263865808145705,-0.977996904088018,5.16856769126883e-07
0.11092323098104,0.700314347430739,-0.00963114371682845,0.533115355850491,0.000265201273823214,-0.0458573125684426,0.000265699481955225,-0.977998908927657,6.29228915659252e-07
0.111692500050717,0.700313014229203,-0.00969796411740422,0.533115688756554,0.000267037317122994,-0.0458573315939163,0.000267545950160395,-0.978000941514495,7.44651348784375e-07
0.112467104115564,0.700311662365625,-0.00976524848437674,0.533116026297822,0.000268886027197218,-0.0458573508768234,0.000269405303102173,-0.978003002230348,8.6319251438316e-07
0.113247080174565,0.700310291577313,-0.00983300004679642,0.533116368538857,0.000270747490495585,-0.0458573704205415,0.000271277631781216,-0.978005091462224,9.84922313776448e-07
0.114032465483296,0.700308901597836,-0.00990122205633574,0.53311671554512,0.000272621794037958,-0.0458573902284896,0.000273163027863147,-0.978007209602389,1.10991213407574e-06
0.114823297555707,0.700307492156976,-0.00996991778745054,0.533117067382985,0.000274509025417669,-0.0458574103041285,0.000275061583683845,-0.978009357048443,1.23823487904046e-06
0.115619614165913,0.700306062980661,-0.0100390905375423,0.533117424119752,0.000276409272804892,-0.045857430650961,0.0002769733922548,-0.978011534203387,1.36996500063602e-06
0.116421453349997,0.700304613790923,-0.0101087436271221,0.533117785823659,0.000278322624949971,-0.0458574512725325,0.000278898547268515,-0.978013741475694,1.50517853128584e-06
0.117228853407829,0.700303144305829,-0.0101788803999754,0.533118152563895,0.000280249171186801,-0.0458574721724313,0.000280837143103964,-0.978015979279383,1.64395311660209e-06
0.118041852904894,0.70030165423943,-0.0102495042233284,0.533118524410613,0.000282189001436181,-0.0458574933542894,0.000282789274832093,-0.978018248034091,1.78636804900462e-06
0.118860490674132,0.700300143301703,-0.0103206184880152,0.533118901434944,0.000284142206209211,-0.0458575148217823,0.000284755038221385,-0.978020548165147,1.93250430201297e-06
0.1196848058178,0.700298611198488,-0.0103922266086464,0.533119283709011,0.000286108876610668,-0.04585753657863,0.00028673452974347,-0.978022880103652,2.08244456488538e-06
0.120514837709331,0.700297057631431,-0.0104643320237796,0.533119671305943,0.000288089104342432,-0.0458575586285969,0.000288727846578797,-0.978025244286546,2.23627327853443e-06
0.12135062599522,0.70029548229792,-0.0105369381960896,0.533120064299888,0.000290082981706848,-0.0458575809754928,0.000290735086622352,-0.978027641156692,2.39407667174119e-06
0.122192210596917,0.700293884891024,-0.0106100486125417,0.533120462766028,0.000292090601610178,-0.0458576036231729,0.00029275634848944,-0.978030071162953,2.55594279822274e-06
0.123039631712731,0.700292265099433,-0.010683666784565,0.533120866780592,0.000294112057566005,-0.0458576265755383,0.000294791731521522,-0.978032534760269,2.72196157460186e-06
0.123892929819754,0.700290622607389,-0.0107577962482277,0.533121276420874,0.00029614744369867,-0.0458576498365366,0.000296841335792101,-0.978035032409738,2.8922248189317e-06
0.124752145675793,0.700288957094623,-0.0108324405644131,0.533121691765244,0.000298196854746711,-0.0458576734101622,0.000298905262112676,-0.978037564578696,3.06682629012955e-06
0.125617320321316,0.70028726823629,-0.0109076033189976,0.533122112893165,0.000300260386066285,-0.0458576973004567,0.000300983612038752,-0.9780401317408,3.24586172825714e-06
0.126488495081411,0.700285555702903,-0.0109832881230294,0.53312253988521,0.00030233813363466,-0.0458577215115093,0.000303076487875905,-0.978042734376111,3.42942889544617e-06
0.127365711567764,0.700283819160261,-0.0110594986129091,0.533122972823071,0.000304430194053623,-0.0458577460474573,0.000305183992685908,-0.978045372971178,3.61762761787177e-06
0.128249011680643,0.700282058269384,-0.0111362384505714,0.533123411789583,0.000306536664552973,-0.0458577709124868,0.000307306230292928,-0.978048048019118,3.81055982848211e-06
0.129138437610901,0.70028027268644,-0.0112135113236678,0.533123856868736,0.000308657642993988,-0.0458577961108326,0.000309443305289764,-0.978050760019713,4.00832961049841e-06
0.130034031841991,0.700278462062678,-0.0112913209457513,0.533124308145689,0.000310793227872882,-0.0458578216467787,0.000311595323044167,-0.978053509479484,4.21104324199034e-06
0.130935837151994,0.700276626044349,-0.0113696710564622,0.533124765706791,0.000312943518324289,-0.0458578475246593,0.000313762389705217,-0.978056296911788,4.41880924124255e-06
0.131843896615665,0.700274764272641,-0.0114485654217151,0.533125229639593,0.000315108614124759,-0.0458578737488586,0.000315944612209755,-0.978059122836905,4.63173841302317e-06
0.132758253606487,0.700272876383596,-0.011528007833888,0.533125700032869,0.00031728861569622,-0.0458579003238114,0.000318142098288897,-0.978061987782124,4.84994389597648e-06
0.133678951798747,0.700270962008043,-0.0116080021120114,0.533126176976629,0.000319483624109482,-0.0458579272540037,0.000320354956474587,-0.978064892281843,5.07354121052905e-06
0.134606035169616,0.700269020771513,-0.0116885521019609,0.53312666056214,0.000321693741087724,-0.0458579545439728,0.000322583296106257,-0.978067836877652,5.30264830851668e-06
0.135539548001256,0.700267052294167,-0.0117696616766492,0.533127150881942,0.000323919069009996,-0.045857982198308,0.000324827227337507,-0.978070822118432,5.53738562301953e-06
0.136479534882933,0.700265056190714,-0.0118513347362207,0.533127648029864,0.000326159710914717,-0.045858010221651,0.00032708686114289,-0.978073848560447,5.77787611971692e-06
0.137426040713143,0.700263032070333,-0.0119335752082474,0.533128152101046,0.000328415770503156,-0.0458580386186959,0.000329362309324743,-0.978076916767443,6.02424534908164e-06
0.138379110701763,0.700260979536589,-0.0120163870479261,0.533128663191954,0.000330687352142953,-0.0458580673941903,0.000331653684520109,-0.978080027310741,6.27662149979558e-06
0.139338790372205,0.700258898187351,-0.0120997742382774,0.533129181400398,0.000332974560871616,-0.045858096552935,0.000333961100207705,-0.978083180769338,6.53513545294249e-06
0.140305125563594,0.700256787614706,-0.0121837407903454,0.533129706825554,0.000335277502400028,-0.045858126099785,0.000336284670714979,-0.978086377730004,6.7999208376579e-06
0.141278162432955,0.70025464740488,-0.0122682907434,0.533130239567984,0.000337596283115919,-0.0458581560396494,0.000338624511225238,-0.978089618787383,7.07111408775052e-06
0.14225794745742,0.700252477138143,-0.0123534281651399,0.533130779729648,0.0003399310100874,-0.045858186377492,0.000340980737784837,-0.978092904544096,7.34885449921174e-06
0.143244527436446,0.700250276388727,-0.0124391571518976,0.533131327413931,0.000342281791066467,-0.045858217118332,0.000343353467310468,-0.978096235610841,7.63328428943222e-06
0.14423794949405,0.700248044724731,-0.0125254818288456,0.53313188272566,0.000344648734492461,-0.0458582482672438,0.000345742817596486,-0.978099612606498,7.92454865713998e-06
0.145238261081064,0.700245781708037,-0.0126124063502045,0.533132445771125,0.000347031949495608,-0.0458582798293576,0.000348148907322355,-0.978103036158238,8.22279584375418e-06
0.146245509977397,0.700243486894213,-0.0126999348994523,0.533133016658098,0.000349431545900463,-0.0458583118098602,0.000350571856060133,-0.97810650690162,8.52817719597387e-06
0.147259744294318,0.700241159832419,-0.0127880716895355,0.533133595495855,0.000351847634229447,-0.0458583442139946,0.000353011784282058,-0.97811002548071,8.8408472295326e-06
0.148281012476756,0.700238800065315,-0.0128768209630821,0.533134182395198,0.000354280325706313,-0.0458583770470609,0.000355468813368212,-0.978113592548181,9.16096369434072e-06
0.149309363305612,0.700236407128962,-0.0129661869926153,0.533134777468472,0.000356729732259605,-0.0458584103144167,0.000357943065614258,-0.978117208765426,9.48868764096e-06
0.150344845900091,0.700233980552724,-0.0130561740807699,0.533135380829594,0.000359195966526178,-0.0458584440214771,0.000360434664239254,-0.978120874802672,9.82418348823011e-06
0.151387509720044,0.70023151985917,-0.0131467865605096,0.533135992594066,0.000361679141854605,-0.045858478173715,0.000362943733393566,-0.978124591339088,1.01676190924632e-05
0.152437404568337,0.70022902456397,-0.0132380287953463,0.533136612879005,0.000364179372308697,-0.0458585127766621,0.000365470398166855,-0.978128359062902,1.05191658179987e-05
0.153494580593225,0.700226494175797,-0.0133299051795605,0.533137241803162,0.00036669677267093,-0.0458585478359083,0.000368014784596141,-0.978132178671515,1.08789986089097e-05
0.154559088290748,0.700223928196214,-0.0134224201384245,0.533137879486944,0.000369231458445888,-0.0458585833571028,0.000370577019673967,-0.978136050871618,1.12472960625692e-05
0.155630978507143,0.700221326119579,-0.0135155781284259,0.533138526052439,0.000371783545863695,-0.045858619345954,0.000373157231356648,-0.97813997637931,1.16242405045486e-05
0.156710302441275,0.700218687432927,-0.0136093836374938,0.53313918162344,0.00037435315188346,-0.0458586558082297,0.000375755548572591,-0.978143955920215,1.20100180646399e-05
0.15779711164708,0.700216011615868,-0.0137038411852267,0.533139846325467,0.000376940394196687,-0.0458586927497577,0.00037837210123073,-0.978147990229607,1.24048187550435e-05
0.158891458036027,0.700213298140472,-0.013798955323121,0.533140520285791,0.000379545391230656,-0.045858730176426,0.000381007020229032,-0.978152080052526,1.2808836549541e-05
0.159993393879601,0.700210546471157,-0.0138947306348026,0.533141203633461,0.000382168262151846,-0.045858768094183,0.0003836604374631,-0.978156226143908,1.32222694646522e-05
0.161102971811794,0.700207756064573,-0.0139911717362598,0.533141896499327,0.000384809126869281,-0.0458588065090375,0.000386332485834873,-0.9781604292687,1.36453196423053e-05
0.162220244831628,0.700204926369489,-0.0140882832760772,0.533142599016066,0.000387468106037943,-0.0458588454270595,0.000389023299261416,-0.978164690201998,1.4078193433853e-05
0.163345266305675,0.700202056826672,-0.0141860699356727,0.533143311318206,0.000390145321062053,-0.0458588848543799,0.000391733012683805,-0.978169009729163,1.45211014863922e-05
0.164478089970617,0.700199146868766,-0.0142845364295353,0.533144033542154,0.000392840894098467,-0.0458589247971913,0.000394461762076111,-0.978173388645959,1.49742588301943e-05
0.165618769935804,0.700196195920174,-0.0143836875054649,0.533144765826222,0.000395554948059948,-0.0458589652617473,0.000397209684454478,-0.978177827758675,1.54378849681891e-05
0.166767360685846,0.700193203396927,-0.0144835279448141,0.533145508310652,0.000398287606618499,-0.0458590062543636,0.000399976917886303,-0.978182327884262,1.59122039672249e-05
0.167923917083208,0.700190168706566,-0.0145840625627319,0.533146261137644,0.000401038994208593,-0.0458590477814177,0.000402763601499519,-0.978186889850464,1.63974445509946e-05
0.169088494370839,0.700187091248007,-0.0146852962084088,0.533147024451385,0.000403809236030481,-0.0458590898493492,0.000405569875491969,-0.978191514495954,1.68938401949453e-05
0.170261148174801,0.700183970411416,-0.0147872337653243,0.533147798398074,0.000406598458053417,-0.0458591324646598,0.000408395881140899,-0.978196202670465,1.74016292230489e-05
0.171441934506935,0.700180805578075,-0.0148898801514957,0.533148583125953,0.000409406787018849,-0.0458591756339134,0.000411241760812536,-0.978200955234935,1.79210549065001e-05
0.172630909767531,0.700177596120245,-0.0149932403197294,0.533149378785331,0.000412234350443619,-0.0458592193637366,0.000414107657971802,-0.978205773061637,1.84523655643587e-05
0.173828130748022,0.700174341401034,-0.0150973192578735,0.533150185528621,0.000415081276623163,-0.0458592636608182,0.000416993717192083,-0.978210657034328,1.89958146659397e-05
0.1750336546337,0.700171040774258,-0.0152021219890728,0.533151003510362,0.000417947694634607,-0.0458593085319097,0.000419900084165181,-0.978215608048382,1.95516609359375e-05
0.176247539006444,0.700167693584296,-0.0153076535720251,0.53315183288725,0.000420833734339911,-0.0458593539838252,0.000422826905711291,-0.978220627010939,2.01201684606328e-05
0.177469841847474,0.70016429916595,-0.0154139191012404,0.533152673818172,0.000423739526388928,-0.0458594000234412,0.000425774329789164,-0.978225714841051,2.07016067971938e-05
0.178700621540116,0.700160856844303,-0.015520923707301,0.533153526464233,0.000426665202222487,-0.0458594466576972,0.000428742505506339,-0.978230872469819,2.12962510842962e-05
0.179939936872594,0.700157365934562,-0.0156286725571243,0.533154390988791,0.000429610894075403,-0.0458594938935949,0.000431731583129505,-0.978236100840552,2.1904382155602e-05
0.181187847040838,0.700153825741917,-0.0157371708542272,0.533155267557482,0.000432576734979474,-0.0458595417381986,0.000434741714094966,-0.978241400908908,2.2526286654917e-05
0.182444411651309,0.700150235561386,-0.0158464238389925,0.53315615633826,0.000435562858766446,-0.0458595901986353,0.000437773051019251,-0.978246773643049,2.31622571540829e-05
0.183709690723849,0.700146594677656,-0.0159564367889377,0.533157057501422,0.000438569400070908,-0.0458596392820942,0.000440825747709813,-0.978252220023789,2.38125922729093e-05
0.184983744694544,0.700142902364932,-0.0160672150189851,0.533157971219647,0.000441596494333228,-0.0458596889958265,0.000443899959175854,-0.978257741044754,2.44775968013949e-05
0.186266634418617,0.700139157886771,-0.0161787638817347,0.533158897668026,0.000444644277802346,-0.0458597393471459,0.000446995841639299,-0.978263337712531,2.51575818247668e-05
0.187558421173328,0.700135360495923,-0.0162910887677385,0.533159837024096,0.000447712887538637,-0.0458597903434276,0.000450113552545855,-0.978269011046828,2.58528648504619e-05
0.188859166660905,0.700131509434166,-0.0164041951057774,0.533160789467876,0.000450802461416638,-0.0458598419921087,0.000453253250576221,-0.978274762080631,2.65637699379262e-05
0.190168933011491,0.700127603932137,-0.0165180883631394,0.533161755181898,0.000453913138127789,-0.0458598943006876,0.000456415095657417,-0.978280591860365,2.72906278309254e-05
0.191487782786108,0.700123643209158,-0.0166327740459011,0.53316273435125,0.000457045057183112,-0.045859947276724,0.000459599248974245,-0.978286501446055,2.8033776092215e-05
0.192815778979652,0.700119626473071,-0.0167482576992099,0.533163727163602,0.000460198358915857,-0.0458600009278382,0.000462805872980869,-0.978292491911489,2.87935592411803e-05
0.194152985023894,0.700115552920053,-0.0168645449075694,0.53316473380925,0.00046337318448406,-0.045860055261711,0.000466035131412547,-0.978298564344381,2.95703288939325e-05
0.195499464790516,0.700111421734443,-0.0169816412951262,0.533165754481148,0.00046656967587309,-0.0458601102860835,0.000469287189297475,-0.97830471984654,3.03644439061806e-05
0.196855282594159,0.700107232088557,-0.0170995525259593,0.533166789374948,0.000469787975898165,-0.0458601660087563,0.000472562212968784,-0.978310959534035,3.11762705188651e-05
0.198220503195496,0.700102983142503,-0.0172182843043714,0.533167838689039,0.000473028228206721,-0.0458602224375892,0.000475860370076658,-0.978317284537365,3.20061825067608e-05
0.199595191804325,0.700098674043994,-0.0173378423751824,0.533168902624581,0.000476290577280833,-0.0458602795805007,0.000479181829600613,-0.978323696001631,3.28545613299397e-05
0.200979414082682,0.700094303928158,-0.0174582325240251,0.533169981385547,0.000479575168439524,-0.0458603374454675,0.00048252676186189,-0.978330195086708,3.37217962877723e-05
0.202373236147981,0.700089871917342,-0.0175794605776431,0.533171075178762,0.000482882147841018,-0.0458603960405238,0.00048589533853601,-0.978336782967417,3.46082846766627e-05
0.203776724576168,0.700085377120913,-0.0177015324041908,0.533172184213945,0.000486211662484897,-0.0458604553737607,0.000489287732665473,-0.978343460833701,3.55144319502954e-05
0.205189946404906,0.700080818635062,-0.0178244539135355,0.533173308703745,0.000489563860214318,-0.0458605154533257,0.000492704118672584,-0.978350229890805,3.64406518828936e-05
0.206612969136771,0.700076195542596,-0.0179482310575623,0.533174448863785,0.000492938889717983,-0.0458605762874217,0.000496144672372455,-0.978357091359452,3.73873667361968e-05
0.208045860742482,0.700071506912734,-0.0180728698304807,0.533175604912707,0.000496336900532215,-0.0458606378843063,0.000499609570986135,-0.978364046476024,3.83550074291167e-05
0.209488689664142,0.700066751800892,-0.0181983762691328,0.533176777072206,0.000499758043042814,-0.0458607002522911,0.000503098993153902,-0.978371096492742,3.93440137109735e-05
0.210941524818514,0.700061929248473,-0.0183247564533057,0.533177965567082,0.00050320246848696,-0.0458607633997408,0.000506613118948707,-0.978378242677851,4.03548343378968e-05
0.212404435600306,0.700057038282649,-0.018452016506044,0.533179170625277,0.000506670328954968,-0.0458608273350719,0.000510152129889766,-0.978385486315808,4.1387927252598e-05
0.21387749188549,0.700052077916135,-0.018580162593966,0.533180392477924,0.000510161777391986,-0.0458608920667524,0.000513716208956337,-0.978392828707462,4.24437597680155e-05
