Element,Branch_ID,P,Q,V,xi,R,L,Filename
Y11,d,-0.3,-0.5,0.95,-6.842,266.95451927596486,17.95830147107495,iP01_iV02_iQ02_iX04__P-300m_Q-500m_V+950m_xi-6842md.csv
Y11,e,-0.3,-0.5,0.95,-6.842,-1873.5195253086647,-138.00194600684458,iP01_iV02_iQ02_iX04__P-300m_Q-500m_V+950m_xi-6842md.csv
Y11,f,-0.3,-0.5,0.95,-6.842,-156.20010779710012,-15.310335391301624,iP01_iV02_iQ02_iX04__P-300m_Q-500m_V+950m_xi-6842md.csv
Y11,a,-0.3,-0.5,0.95,-7.895,-30.55166925584444,-0.0382453868974432,iP01_iV02_iQ02_iX03__P-300m_Q-500m_V+950m_xi-7895md.csv
Y11,b,-0.3,-0.5,0.95,-7.895,-5.230473162528605,-0.023358255595745,iP01_iV02_iQ02_iX03__P-300m_Q-500m_V+950m_xi-7895md.csv
Y11,c,-0.3,-0.5,0.95,-7.895,2.317274189170929,0.0201681788004116,iP01_iV02_iQ02_iX03__P-300m_Q-500m_V+950m_xi-7895md.csv
Y11,d,-0.3,-0.5,0.95,-7.895,262.4701421561424,17.6566328632283,iP01_iV02_iQ02_iX03__P-300m_Q-500m_V+950m_xi-7895md.csv
Y11,e,-0.3,-0.5,0.95,-7.895,-1787.6237133433694,-131.67492995715605,iP01_iV02_iQ02_iX03__P-300m_Q-500m_V+950m_xi-7895md.csv
Y11,f,-0.3,-0.5,0.95,-7.895,-157.6737670038141,-15.454779701004652,iP01_iV02_iQ02_iX03__P-300m_Q-500m_V+950m_xi-7895md.csv
Y11,a,-0.3,-0.5,0.95,-5.789,-26.78933587453982,-0.0335355985516678,iP01_iV02_iQ02_iX05__P-300m_Q-500m_V+950m_xi-5789md.csv
Y11,b,-0.3,-0.5,0.95,-5.789,-7.157885319637625,-0.0319656959563288,iP01_iV02_iQ02_iX05__P-300m_Q-500m_V+950m_xi-5789md.csv
Y11,c,-0.3,-0.5,0.95,-5.789,2.4388156982089466,0.0212260039371202,iP01_iV02_iQ02_iX05__P-300m_Q-500m_V+950m_xi-5789md.csv
Y11,d,-0.3,-0.5,0.95,-5.789,271.8054358680427,18.28462754352109,iP01_iV02_iQ02_iX05__P-300m_Q-500m_V+950m_xi-5789md.csv
Y11,e,-0.3,-0.5,0.95,-5.789,-2028.783923220871,-149.4385980201544,iP01_iV02_iQ02_iX05__P-300m_Q-500m_V+950m_xi-5789md.csv
Y11,f,-0.3,-0.5,0.95,-5.789,-154.85268060170267,-15.178264021328818,iP01_iV02_iQ02_iX05__P-300m_Q-500m_V+950m_xi-5789md.csv
Y11,a,-0.3,-0.5,0.95,-3.684,-23.890657581998,-0.0299069564679535,iP01_iV02_iQ02_iX07__P-300m_Q-500m_V+950m_xi-3684md.csv
Y11,b,-0.3,-0.5,0.95,-3.684,-11.308918485075598,-0.0505033866492769,iP01_iV02_iQ02_iX07__P-300m_Q-500m_V+950m_xi-3684md.csv
Y11,c,-0.3,-0.5,0.95,-3.684,2.582341162767327,0.0224751643710268,iP01_iV02_iQ02_iX07__P-300m_Q-500m_V+950m_xi-3684md.csv
Y11,d,-0.3,-0.5,0.95,-3.684,282.70958004238,19.01816038959477,iP01_iV02_iQ02_iX07__P-300m_Q-500m_V+950m_xi-3684md.csv
Y11,e,-0.3,-0.5,0.95,-3.684,-2733.395105000616,-201.33969320594687,iP01_iV02_iQ02_iX07__P-300m_Q-500m_V+950m_xi-3684md.csv
Y11,f,-0.3,-0.5,0.95,-3.684,-152.52081291256513,-14.949700309576087,iP01_iV02_iQ02_iX07__P-300m_Q-500m_V+950m_xi-3684md.csv
Y11,a,-0.3,-0.5,0.95,-4.737,-25.250717100158397,-0.0316095149121421,iP01_iV02_iQ02_iX06__P-300m_Q-500m_V+950m_xi-4737md.csv
Y11,b,-0.3,-0.5,0.95,-4.737,-8.770124714764846,-0.0391656372814669,iP01_iV02_iQ02_iX06__P-300m_Q-500m_V+950m_xi-4737md.csv
Y11,c,-0.3,-0.5,0.95,-4.737,2.5075656146573864,0.0218243623937607,iP01_iV02_iQ02_iX06__P-300m_Q-500m_V+950m_xi-4737md.csv
Y11,d,-0.3,-0.5,0.95,-4.737,277.04782716690363,18.63728852178352,iP01_iV02_iQ02_iX06__P-300m_Q-500m_V+950m_xi-4737md.csv
Y11,e,-0.3,-0.5,0.95,-4.737,-2288.7950662161265,-168.5908111424709,iP01_iV02_iQ02_iX06__P-300m_Q-500m_V+950m_xi-4737md.csv
Y11,f,-0.3,-0.5,0.95,-4.737,-153.62745536878109,-15.05817057528056,iP01_iV02_iQ02_iX06__P-300m_Q-500m_V+950m_xi-4737md.csv
Y11,a,-0.3,-0.5,0.95,-1.579,-21.6009654603878,-0.0270406593653734,iP01_iV02_iQ02_iX09__P-300m_Q-500m_V+950m_xi-1579md.csv
Y11,b,-0.3,-0.5,0.95,-1.579,-26.57930196071694,-0.1186978901264113,iP01_iV02_iQ02_iX09__P-300m_Q-500m_V+950m_xi-1579md.csv
Y11,c,-0.3,-0.5,0.95,-1.579,2.752578074773725,0.0239568053852062,iP01_iV02_iQ02_iX09__P-300m_Q-500m_V+950m_xi-1579md.csv
Y11,d,-0.3,-0.5,0.95,-1.579,295.4198526185045,19.873193333412097,iP01_iV02_iQ02_iX09__P-300m_Q-500m_V+950m_xi-1579md.csv
Y11,e,-0.3,-0.5,0.95,-1.579,-5589.541244832716,-411.7211268161616,iP01_iV02_iQ02_iX09__P-300m_Q-500m_V+950m_xi-1579md.csv
Y11,f,-0.3,-0.5,0.95,-1.579,-150.65071601053114,-14.766398190142723,iP01_iV02_iQ02_iX09__P-300m_Q-500m_V+950m_xi-1579md.csv
Y11,a,-0.3,-0.5,0.95,0.526,-19.75702057040436,-0.0247323604261429,iP01_iV02_iQ02_iX11__P-300m_Q-500m_V+950m_xi+526md.csv
Y11,b,-0.3,-0.5,0.95,0.526,80.46814782729209,0.3593547860509056,iP01_iV02_iQ02_iX11__P-300m_Q-500m_V+950m_xi+526md.csv
Y11,c,-0.3,-0.5,0.95,0.526,2.9558234467603905,0.0257257324382664,iP01_iV02_iQ02_iX11__P-300m_Q-500m_V+950m_xi+526md.csv
Y11,d,-0.3,-0.5,0.95,0.526,310.234737218418,20.86980563329482,iP01_iV02_iQ02_iX11__P-300m_Q-500m_V+950m_xi+526md.csv
Y11,e,-0.3,-0.5,0.95,0.526,14946.691748260177,1100.9612402977873,iP01_iV02_iQ02_iX11__P-300m_Q-500m_V+950m_xi+526md.csv
Y11,f,-0.3,-0.5,0.95,0.526,-149.22083056555837,-14.626244473520282,iP01_iV02_iQ02_iX11__P-300m_Q-500m_V+950m_xi+526md.csv
Y11,a,-0.3,-0.5,0.95,-2.632,-22.681479854575112,-0.0283932758364374,iP01_iV02_iQ02_iX08__P-300m_Q-500m_V+950m_xi-2632md.csv
Y11,b,-0.3,-0.5,0.95,-2.632,-15.886232673870309,-0.0709447638328727,iP01_iV02_iQ02_iX08__P-300m_Q-500m_V+950m_xi-2632md.csv
Y11,c,-0.3,-0.5,0.95,-2.632,2.663770491647674,0.0231838769058362,iP01_iV02_iQ02_iX08__P-300m_Q-500m_V+950m_xi-2632md.csv
Y11,d,-0.3,-0.5,0.95,-2.632,288.821922769294,19.42934388577325,iP01_iV02_iQ02_iX08__P-300m_Q-500m_V+950m_xi-2632md.csv
Y11,e,-0.3,-0.5,0.95,-2.632,-3573.9202228370946,-263.2521009177323,iP01_iV02_iQ02_iX08__P-300m_Q-500m_V+950m_xi-2632md.csv
Y11,f,-0.3,-0.5,0.95,-2.632,-151.52952150934215,-14.852536459559683,iP01_iV02_iQ02_iX08__P-300m_Q-500m_V+950m_xi-2632md.csv
Y11,a,-0.3,-0.5,0.95,1.579,-18.96655579443874,-0.0237428357316837,iP01_iV02_iQ02_iX12__P-300m_Q-500m_V+950m_xi+1579md.csv
Y11,b,-0.3,-0.5,0.95,1.579,26.964408548125498,0.1204176997537076,iP01_iV02_iQ02_iX12__P-300m_Q-500m_V+950m_xi+1579md.csv
Y11,c,-0.3,-0.5,0.95,1.579,3.072382769229181,0.0267401955809502,iP01_iV02_iQ02_iX12__P-300m_Q-500m_V+950m_xi+1579md.csv
Y11,d,-0.3,-0.5,0.95,1.579,318.54588988826265,21.42890533244842,iP01_iV02_iQ02_iX12__P-300m_Q-500m_V+950m_xi+1579md.csv
Y11,e,-0.3,-0.5,0.95,1.579,4728.5093024905655,348.2982047382464,iP01_iV02_iQ02_iX12__P-300m_Q-500m_V+950m_xi+1579md.csv
Y11,f,-0.3,-0.5,0.95,1.579,-148.66570347004148,-14.571832333704087,iP01_iV02_iQ02_iX12__P-300m_Q-500m_V+950m_xi+1579md.csv
Y11,a,-0.3,-0.5,0.95,-0.526,-20.631076518451625,-0.0258265267586973,iP01_iV02_iQ02_iX10__P-300m_Q-500m_V+950m_xi-526md.csv
Y11,b,-0.3,-0.5,0.95,-0.526,-80.08331885302718,-0.3576362161890252,iP01_iV02_iQ02_iX10__P-300m_Q-500m_V+950m_xi-526md.csv
Y11,c,-0.3,-0.5,0.95,-0.526,2.849603281093726,0.0248012551781366,iP01_iV02_iQ02_iX10__P-300m_Q-500m_V+950m_xi-526md.csv
Y11,d,-0.3,-0.5,0.95,-0.526,302.5427063154455,20.3523549155542,iP01_iV02_iQ02_iX10__P-300m_Q-500m_V+950m_xi-526md.csv
Y11,e,-0.3,-0.5,0.95,-0.526,-15801.847258937296,-1163.9514720592474,iP01_iV02_iQ02_iX10__P-300m_Q-500m_V+950m_xi-526md.csv
Y11,f,-0.3,-0.5,0.95,-0.526,-149.88188017251215,-14.691038866510192,iP01_iV02_iQ02_iX10__P-300m_Q-500m_V+950m_xi-526md.csv
Y11,a,-0.3,-0.5,0.95,4.737,-17.002390874103433,-0.0212840421816639,iP01_iV02_iQ02_iX15__P-300m_Q-500m_V+950m_xi+4737md.csv
Y11,b,-0.3,-0.5,0.95,4.737,9.15774226791399,0.0408966603836818,iP01_iV02_iQ02_iX15__P-300m_Q-500m_V+950m_xi+4737md.csv
Y11,c,-0.3,-0.5,0.95,4.737,3.4988808086316414,0.0304521813083586,iP01_iV02_iQ02_iX15__P-300m_Q-500m_V+950m_xi+4737md.csv
Y11,d,-0.3,-0.5,0.95,4.737,347.7988768133222,23.39678344168961,iP01_iV02_iQ02_iX15__P-300m_Q-500m_V+950m_xi+4737md.csv
Y11,e,-0.3,-0.5,0.95,4.737,1370.7715326776774,100.9699318876656,iP01_iV02_iQ02_iX15__P-300m_Q-500m_V+950m_xi+4737md.csv
Y11,f,-0.3,-0.5,0.95,4.737,-147.62179158277166,-14.469510758568822,iP01_iV02_iQ02_iX15__P-300m_Q-500m_V+950m_xi+4737md.csv
Y11,a,-0.3,-0.5,0.95,5.789,-16.458944814842905,-0.0206037420442063,iP01_iV02_iQ02_iX16__P-300m_Q-500m_V+950m_xi+5789md.csv
Y11,b,-0.3,-0.5,0.95,5.789,7.54690759774368,0.0337029922815516,iP01_iV02_iQ02_iX16__P-300m_Q-500m_V+950m_xi+5789md.csv
Y11,c,-0.3,-0.5,0.95,5.789,3.673089496010941,0.0319683902973806,iP01_iV02_iQ02_iX16__P-300m_Q-500m_V+950m_xi+5789md.csv
Y11,d,-0.3,-0.5,0.95,5.789,359.2347773879872,24.166088073851704,iP01_iV02_iQ02_iX16__P-300m_Q-500m_V+950m_xi+5789md.csv
Y11,e,-0.3,-0.5,0.95,5.789,1075.829101141622,79.24470886437967,iP01_iV02_iQ02_iX16__P-300m_Q-500m_V+950m_xi+5789md.csv
Y11,f,-0.3,-0.5,0.95,5.789,-147.47775475062448,-14.455392636466735,iP01_iV02_iQ02_iX16__P-300m_Q-500m_V+950m_xi+5789md.csv
Y11,a,-0.3,-0.5,0.95,2.632,-18.249467488139643,-0.0228451656409146,iP01_iV02_iQ02_iX13__P-300m_Q-500m_V+950m_xi+2632md.csv
Y11,b,-0.3,-0.5,0.95,2.632,16.271895315041785,0.0726670566859761,iP01_iV02_iQ02_iX13__P-300m_Q-500m_V+950m_xi+2632md.csv
Y11,c,-0.3,-0.5,0.95,2.632,3.2006288087965054,0.0278563729709739,iP01_iV02_iQ02_iX13__P-300m_Q-500m_V+950m_xi+2632md.csv
Y11,d,-0.3,-0.5,0.95,2.632,327.5327173220679,22.03345832243392,iP01_iV02_iQ02_iX13__P-300m_Q-500m_V+950m_xi+2632md.csv
Y11,e,-0.3,-0.5,0.95,2.632,2700.823419685582,198.9404865407569,iP01_iV02_iQ02_iX13__P-300m_Q-500m_V+950m_xi+2632md.csv
Y11,f,-0.3,-0.5,0.95,2.632,-148.21494373444344,-14.527650016624367,iP01_iV02_iQ02_iX13__P-300m_Q-500m_V+950m_xi+2632md.csv
Y11,a,-0.3,-0.5,0.95,6.842,-15.961529236580825,-0.0199810640792107,iP01_iV02_iQ02_iX17__P-300m_Q-500m_V+950m_xi+6842md.csv
Y11,b,-0.3,-0.5,0.95,6.842,6.435244046030571,0.0287385233758679,iP01_iV02_iQ02_iX17__P-300m_Q-500m_V+950m_xi+6842md.csv
Y11,c,-0.3,-0.5,0.95,6.842,3.8675715393585546,0.0336610465406664,iP01_iV02_iQ02_iX17__P-300m_Q-500m_V+950m_xi+6842md.csv
Y11,d,-0.3,-0.5,0.95,6.842,371.66285015245455,25.002137181296405,iP01_iV02_iQ02_iX17__P-300m_Q-500m_V+950m_xi+6842md.csv
Y11,e,-0.3,-0.5,0.95,6.842,875.0887850083233,64.45833859267434,iP01_iV02_iQ02_iX17__P-300m_Q-500m_V+950m_xi+6842md.csv
Y11,f,-0.3,-0.5,0.95,6.842,-147.4347863517569,-14.451180983049776,iP01_iV02_iQ02_iX17__P-300m_Q-500m_V+950m_xi+6842md.csv
Y11,a,-0.3,-0.5,0.95,8.947,-15.087152678146571,-0.018886496398102,iP01_iV02_iQ02_iX19__P-300m_Q-500m_V+950m_xi+8947md.csv
Y11,b,-0.3,-0.5,0.95,8.947,5.005069881463975,0.0223516492548601,iP01_iV02_iQ02_iX19__P-300m_Q-500m_V+950m_xi+8947md.csv
Y11,c,-0.3,-0.5,0.95,8.947,4.331832424903247,0.0377016976614778,iP01_iV02_iQ02_iX19__P-300m_Q-500m_V+950m_xi+8947md.csv
Y11,d,-0.3,-0.5,0.95,8.947,399.95466906483017,26.905356517013846,iP01_iV02_iQ02_iX19__P-300m_Q-500m_V+950m_xi+8947md.csv
Y11,e,-0.3,-0.5,0.95,8.947,622.0057409851215,45.8164441749885,iP01_iV02_iQ02_iX19__P-300m_Q-500m_V+950m_xi+8947md.csv
Y11,f,-0.3,-0.5,0.95,8.947,-147.65185979573772,-14.47245796802099,iP01_iV02_iQ02_iX19__P-300m_Q-500m_V+950m_xi+8947md.csv
Y11,a,-0.3,-0.5,0.95,7.895,-15.505580743921884,-0.0194102957077341,iP01_iV02_iQ02_iX18__P-300m_Q-500m_V+950m_xi+7895md.csv
Y11,b,-0.3,-0.5,0.95,7.895,5.6231806848470045,0.0251120094905937,iP01_iV02_iQ02_iX18__P-300m_Q-500m_V+950m_xi+7895md.csv
Y11,c,-0.3,-0.5,0.95,7.895,4.085742196109836,0.0355598744113287,iP01_iV02_iQ02_iX18__P-300m_Q-500m_V+950m_xi+7895md.csv
Y11,d,-0.3,-0.5,0.95,7.895,385.1935420330525,25.912360547181592,iP01_iV02_iQ02_iX18__P-300m_Q-500m_V+950m_xi+7895md.csv
Y11,e,-0.3,-0.5,0.95,7.895,730.5107889360097,53.80883915544067,iP01_iV02_iQ02_iX18__P-300m_Q-500m_V+950m_xi+7895md.csv
Y11,f,-0.3,-0.5,0.95,7.895,-147.49276807808042,-14.456864204034426,iP01_iV02_iQ02_iX18__P-300m_Q-500m_V+950m_xi+7895md.csv
Y11,a,-0.3,0.0,0.95,-10.0,-20.810397751717268,-0.0260510058170342,iP01_iV02_iQ03_iX01__P-300m_Q+0m_V+950m_xi-10000md.csv
Y11,b,-0.3,0.0,0.95,-10.0,-93.71803164200648,-0.4185261388409956,iP01_iV02_iQ03_iX01__P-300m_Q+0m_V+950m_xi-10000md.csv
Y11,c,-0.3,0.0,0.95,-10.0,2.9917078065473395,0.0260380486016727,iP01_iV02_iQ03_iX01__P-300m_Q+0m_V+950m_xi-10000md.csv
Y11,d,-0.3,0.0,0.95,-10.0,315.83827784193016,21.24676151982087,iP01_iV02_iQ03_iX01__P-300m_Q+0m_V+950m_xi-10000md.csv
Y11,e,-0.3,0.0,0.95,-10.0,1545.7907832257197,113.86170983681605,iP01_iV02_iQ03_iX01__P-300m_Q+0m_V+950m_xi-10000md.csv
Y11,f,-0.3,0.0,0.95,-10.0,-154.18732252654527,-15.1130473230382,iP01_iV02_iQ03_iX01__P-300m_Q+0m_V+950m_xi-10000md.csv
Y11,a,-0.3,-0.5,0.95,10.0,-14.702817360494446,-0.0184053752914656,iP01_iV02_iQ02_iX20__P-300m_Q-500m_V+950m_xi+10000md.csv
Y11,b,-0.3,-0.5,0.95,10.0,4.5197544492209,0.0201843268045502,iP01_iV02_iQ02_iX20__P-300m_Q-500m_V+950m_xi+10000md.csv
Y11,c,-0.3,-0.5,0.95,10.0,4.611146636073977,0.0401326827295001,iP01_iV02_iQ02_iX20__P-300m_Q-500m_V+950m_xi+10000md.csv
Y11,d,-0.3,-0.5,0.95,10.0,416.0949642031758,27.991130554511944,iP01_iV02_iQ02_iX20__P-300m_Q-500m_V+950m_xi+10000md.csv
Y11,e,-0.3,-0.5,0.95,10.0,537.9786577076228,39.62707661264756,iP01_iV02_iQ02_iX20__P-300m_Q-500m_V+950m_xi+10000md.csv
Y11,f,-0.3,-0.5,0.95,10.0,-147.91250091934327,-14.49800534477102,iP01_iV02_iQ02_iX20__P-300m_Q-500m_V+950m_xi+10000md.csv
Y11,a,-0.3,-0.5,0.95,3.684,-17.59716852826198,-0.0220286005660441,iP01_iV02_iQ02_iX14__P-300m_Q-500m_V+950m_xi+3684md.csv
Y11,b,-0.3,-0.5,0.95,3.684,11.695417280367666,0.0522294136008229,iP01_iV02_iQ02_iX14__P-300m_Q-500m_V+950m_xi+3684md.csv
Y11,c,-0.3,-0.5,0.95,3.684,3.342159037023124,0.0290881680524003,iP01_iV02_iQ02_iX14__P-300m_Q-500m_V+950m_xi+3684md.csv
Y11,d,-0.3,-0.5,0.95,3.684,337.2593582842343,22.687779331412628,iP01_iV02_iQ02_iX14__P-300m_Q-500m_V+950m_xi+3684md.csv
Y11,e,-0.3,-0.5,0.95,3.684,1841.5770308865704,135.64908711197674,iP01_iV02_iQ02_iX14__P-300m_Q-500m_V+950m_xi+3684md.csv
Y11,f,-0.3,-0.5,0.95,3.684,-147.86729477903114,-14.493574354474958,iP01_iV02_iQ02_iX14__P-300m_Q-500m_V+950m_xi+3684md.csv
Y11,a,-0.3,0.0,0.95,-8.947,-20.68318652508316,-0.0258917594419973,iP01_iV02_iQ03_iX02__P-300m_Q+0m_V+950m_xi-8947md.csv
Y11,b,-0.3,0.0,0.95,-8.947,-116.82919676665291,-0.5217360178179871,iP01_iV02_iQ03_iX02__P-300m_Q+0m_V+950m_xi-8947md.csv
Y11,c,-0.3,0.0,0.95,-8.947,2.973419889884625,0.0258788814323908,iP01_iV02_iQ03_iX02__P-300m_Q+0m_V+950m_xi-8947md.csv
Y11,d,-0.3,0.0,0.95,-8.947,313.90759641161173,21.116882629246728,iP01_iV02_iQ03_iX02__P-300m_Q+0m_V+950m_xi-8947md.csv
Y11,e,-0.3,0.0,0.95,-8.947,1926.9878363178905,141.94037974824647,iP01_iV02_iQ03_iX02__P-300m_Q+0m_V+950m_xi-8947md.csv
Y11,f,-0.3,0.0,0.95,-8.947,-153.2447956491448,-15.02066324686757,iP01_iV02_iQ03_iX02__P-300m_Q+0m_V+950m_xi-8947md.csv
Y11,a,-0.3,0.0,0.95,-7.895,-20.57097957478995,-0.0257512958165694,iP01_iV02_iQ03_iX03__P-300m_Q+0m_V+950m_xi-7895md.csv
Y11,b,-0.3,0.0,0.95,-7.895,-149.7903349877731,-0.6689339227438321,iP01_iV02_iQ03_iX03__P-300m_Q+0m_V+950m_xi-7895md.csv
Y11,c,-0.3,0.0,0.95,-7.895,2.957288991612263,0.0257384876705785,iP01_iV02_iQ03_iX03__P-300m_Q+0m_V+950m_xi-7895md.csv
Y11,d,-0.3,0.0,0.95,-7.895,312.2046357276833,21.002322740491064,iP01_iV02_iQ03_iX03__P-300m_Q+0m_V+950m_xi-7895md.csv
Y11,e,-0.3,0.0,0.95,-7.895,2470.6509963268013,181.98617311180772,iP01_iV02_iQ03_iX03__P-300m_Q+0m_V+950m_xi-7895md.csv
Y11,f,-0.3,0.0,0.95,-7.895,-152.41343770400684,-14.939175665558144,iP01_iV02_iQ03_iX03__P-300m_Q+0m_V+950m_xi-7895md.csv
Y11,a,-0.3,0.0,0.95,-3.684,-20.266568154432647,-0.025370225556543,iP01_iV02_iQ03_iX07__P-300m_Q+0m_V+950m_xi-3684md.csv
Y11,b,-0.3,0.0,0.95,-3.684,-684.4136244873289,-3.0564554825611885,iP01_iV02_iQ03_iX07__P-300m_Q+0m_V+950m_xi-3684md.csv
Y11,c,-0.3,0.0,0.95,-3.684,2.913526732305606,0.0253576069467817,iP01_iV02_iQ03_iX07__P-300m_Q+0m_V+950m_xi-3684md.csv
Y11,d,-0.3,0.0,0.95,-3.684,307.5846059903683,20.69152863585286,iP01_iV02_iQ03_iX07__P-300m_Q+0m_V+950m_xi-3684md.csv
Y11,e,-0.3,0.0,0.95,-3.684,11288.757583264503,831.5208263034999,iP01_iV02_iQ03_iX07__P-300m_Q+0m_V+950m_xi-3684md.csv
Y11,f,-0.3,0.0,0.95,-3.684,-150.15800840885478,-14.718104250293775,iP01_iV02_iQ03_iX07__P-300m_Q+0m_V+950m_xi-3684md.csv
Y11,a,-0.3,0.0,0.95,-5.789,-20.39036899303135,-0.0255252027177182,iP01_iV02_iQ03_iX05__P-300m_Q+0m_V+950m_xi-5789md.csv
Y11,b,-0.3,0.0,0.95,-5.789,-277.72136529314906,-1.24024852691976,iP01_iV02_iQ03_iX05__P-300m_Q+0m_V+950m_xi-5789md.csv
Y11,c,-0.3,0.0,0.95,-5.789,2.9313243707607013,0.0255125070256178,iP01_iV02_iQ03_iX05__P-300m_Q+0m_V+950m_xi-5789md.csv
Y11,d,-0.3,0.0,0.95,-5.789,309.4635250256315,20.81792542514285,iP01_iV02_iQ03_iX05__P-300m_Q+0m_V+950m_xi-5789md.csv
Y11,e,-0.3,0.0,0.95,-5.789,4580.752409140728,337.41454879214854,iP01_iV02_iQ03_iX05__P-300m_Q+0m_V+950m_xi-5789md.csv
Y11,f,-0.3,0.0,0.95,-5.789,-151.0752671763921,-14.808011610573176,iP01_iV02_iQ03_iX05__P-300m_Q+0m_V+950m_xi-5789md.csv
Y11,a,-0.3,0.0,0.95,-6.842,-20.47346375986948,-0.0256292229426122,iP01_iV02_iQ03_iX04__P-300m_Q+0m_V+950m_xi-6842md.csv
Y11,b,-0.3,0.0,0.95,-6.842,-199.1107825572142,-0.8891892580888193,iP01_iV02_iQ03_iX04__P-300m_Q+0m_V+950m_xi-6842md.csv
Y11,c,-0.3,0.0,0.95,-6.842,2.943270094509003,0.0256164755130682,iP01_iV02_iQ03_iX04__P-300m_Q+0m_V+950m_xi-6842md.csv
Y11,d,-0.3,0.0,0.95,-6.842,310.7246542447665,20.902762856518937,iP01_iV02_iQ03_iX04__P-300m_Q+0m_V+950m_xi-6842md.csv
Y11,e,-0.3,0.0,0.95,-6.842,3284.1444636748165,241.90744544763604,iP01_iV02_iQ03_iX04__P-300m_Q+0m_V+950m_xi-6842md.csv
Y11,f,-0.3,0.0,0.95,-6.842,-151.69092866802828,-14.868357176985992,iP01_iV02_iQ03_iX04__P-300m_Q+0m_V+950m_xi-6842md.csv
Y11,a,-0.3,0.0,0.95,-2.632,-20.225524013562527,-0.0253188454164169,iP01_iV02_iQ03_iX08__P-300m_Q+0m_V+950m_xi-2632md.csv
Y11,b,-0.3,0.0,0.95,-2.632,-1340.5452715807924,-5.98660926425294,iP01_iV02_iQ03_iX08__P-300m_Q+0m_V+950m_xi-2632md.csv
Y11,c,-0.3,0.0,0.95,-2.632,2.90762621670189,0.0253062523620434,iP01_iV02_iQ03_iX08__P-300m_Q+0m_V+950m_xi-2632md.csv
Y11,d,-0.3,0.0,0.95,-2.632,306.961681172501,20.64962385145147,iP01_iV02_iQ03_iX08__P-300m_Q+0m_V+950m_xi-2632md.csv
Y11,e,-0.3,0.0,0.95,-2.632,22111.02829049225,1628.6805913162627,iP01_iV02_iQ03_iX08__P-300m_Q+0m_V+950m_xi-2632md.csv
Y11,f,-0.3,0.0,0.95,-2.632,-149.85390628221393,-14.688296936969776,iP01_iV02_iQ03_iX08__P-300m_Q+0m_V+950m_xi-2632md.csv
Y11,a,-0.3,0.0,0.95,-4.737,-20.32146663624465,-0.0254389489267588,iP01_iV02_iQ03_iX06__P-300m_Q+0m_V+950m_xi-4737md.csv
Y11,b,-0.3,0.0,0.95,-4.737,-414.4009534283383,-1.850632454945797,iP01_iV02_iQ03_iX06__P-300m_Q+0m_V+950m_xi-4737md.csv
Y11,c,-0.3,0.0,0.95,-4.737,2.921418951308994,0.025426296135457,iP01_iV02_iQ03_iX06__P-300m_Q+0m_V+950m_xi-4737md.csv
Y11,d,-0.3,0.0,0.95,-4.737,308.417804998406,20.747578759230525,iP01_iV02_iQ03_iX06__P-300m_Q+0m_V+950m_xi-4737md.csv
Y11,e,-0.3,0.0,0.95,-4.737,6835.149819749885,503.4716364854093,iP01_iV02_iQ03_iX06__P-300m_Q+0m_V+950m_xi-4737md.csv
Y11,f,-0.3,0.0,0.95,-4.737,-150.56475947222282,-14.757972950615812,iP01_iV02_iQ03_iX06__P-300m_Q+0m_V+950m_xi-4737md.csv
Y11,a,-0.3,0.0,0.95,-1.579,-20.19822281202082,-0.0252846690508972,iP01_iV02_iQ03_iX09__P-300m_Q+0m_V+950m_xi-1579md.csv
Y11,b,-0.3,0.0,0.95,-1.579,-3722.061270308496,-16.62198730302474,iP01_iV02_iQ03_iX09__P-300m_Q+0m_V+950m_xi-1579md.csv
Y11,c,-0.3,0.0,0.95,-1.579,2.90370138937484,0.0252720929951182,iP01_iV02_iQ03_iX09__P-300m_Q+0m_V+950m_xi-1579md.csv
Y11,d,-0.3,0.0,0.95,-1.579,306.54733882096906,20.621750604095972,iP01_iV02_iQ03_iX09__P-300m_Q+0m_V+950m_xi-1579md.csv
Y11,e,-0.3,0.0,0.95,-1.579,61391.60746791312,4522.055235520393,iP01_iV02_iQ03_iX09__P-300m_Q+0m_V+950m_xi-1579md.csv
Y11,f,-0.3,0.0,0.95,-1.579,-149.6516276855248,-14.668470106255883,iP01_iV02_iQ03_iX09__P-300m_Q+0m_V+950m_xi-1579md.csv
Y11,a,-0.3,0.0,0.95,0.526,-20.184590636586996,-0.025267603933461,iP01_iV02_iQ03_iX11__P-300m_Q+0m_V+950m_xi+526md.csv
Y11,b,-0.3,0.0,0.95,0.526,-33491.01431113035,-149.5642264342632,iP01_iV02_iQ03_iX11__P-300m_Q+0m_V+950m_xi+526md.csv
Y11,c,-0.3,0.0,0.95,0.526,2.90174162454232,0.025255036365509,iP01_iV02_iQ03_iX11__P-300m_Q+0m_V+950m_xi+526md.csv
Y11,d,-0.3,0.0,0.95,0.526,306.3404345141345,20.6078319659,iP01_iV02_iQ03_iX11__P-300m_Q+0m_V+950m_xi+526md.csv
Y11,e,-0.3,0.0,0.95,0.526,552408.9080838709,40690.02355043055,iP01_iV02_iQ03_iX11__P-300m_Q+0m_V+950m_xi+526md.csv
Y11,f,-0.3,0.0,0.95,0.526,-149.5506247972804,-14.658570060670682,iP01_iV02_iQ03_iX11__P-300m_Q+0m_V+950m_xi+526md.csv
