Element,Branch_ID,P,Q,V,xi,R,L,Filename
Y12,c,-0.3,-1.0,0.9,-0.526,0.7432437846255949,0.0072099239010688,iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv
Y12,d,-0.3,-1.0,0.9,-0.526,85.07608832579055,5.726313281033577,iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv
Y12,e,-0.3,-1.0,0.9,-0.526,-55.27199638294894,-4.056636756037878,iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv
Y12,f,-0.3,-1.0,0.9,-0.526,247.43766586716396,24.2273031965657,iP01_iV01_iQ01_iX10__P-300m_Q-1000m_V+900m_xi-526md.csv
Y12,a,-0.3,-1.0,0.9,0.526,5.008712587283238,0.0058591004496942,iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv
Y12,b,-0.3,-1.0,0.9,0.526,-0.3600797424401604,-0.0017035121326619,iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv
Y12,c,-0.3,-1.0,0.9,0.526,0.7395186225899807,0.007173787527847,iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv
Y12,d,-0.3,-1.0,0.9,0.526,84.56332611715307,5.691800199964924,iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv
Y12,e,-0.3,-1.0,0.9,0.526,-53.87598708060754,-3.954177959205543,iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv
Y12,f,-0.3,-1.0,0.9,0.526,256.5771423697583,25.122174497508528,iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv
Y12,a,-0.3,-1.0,0.9,1.579,5.032691565410339,0.0058871506200882,iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv
Y12,b,-0.3,-1.0,0.9,1.579,-0.3612693413489472,-0.0017091400420811,iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv
Y12,c,-0.3,-1.0,0.9,1.579,0.7363263376661878,0.0071428203918317,iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv
Y12,d,-0.3,-1.0,0.9,1.579,84.11329991685537,5.661509781720676,iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv
Y12,e,-0.3,-1.0,0.9,1.579,-52.58380871538607,-3.859339724248504,iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv
Y12,f,-0.3,-1.0,0.9,1.579,266.6010603143648,26.103643913969997,iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv
Y12,a,-0.3,-1.0,0.9,2.632,5.06030948893125,0.0059194575623016,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y12,b,-0.3,-1.0,0.9,2.632,-0.3627113045822341,-0.0017159618695077,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y12,c,-0.3,-1.0,0.9,2.632,0.7336578854270677,0.0071169347564915,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y12,d,-0.3,-1.0,0.9,2.632,83.72471667876142,5.635354969078767,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y12,e,-0.3,-1.0,0.9,2.632,-51.38726336444526,-3.7715203900031935,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y12,f,-0.3,-1.0,0.9,2.632,277.6236759018521,27.182898558781822,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y12,a,-0.3,-1.0,0.9,3.684,5.091644872051413,0.0059561131208171,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y12,b,-0.3,-1.0,0.9,3.684,-0.364409626865206,-0.0017239965137079,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y12,c,-0.3,-1.0,0.9,3.684,0.731505751529174,0.0070960577280524,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y12,d,-0.3,-1.0,0.9,3.684,83.39646036346454,5.613260641535183,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y12,e,-0.3,-1.0,0.9,3.684,-50.27907436745234,-3.690185892919733,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y12,f,-0.3,-1.0,0.9,3.684,289.78025773111773,28.3731829531136,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y12,a,-0.3,-1.0,0.9,5.789,5.165839409326003,0.0060429045346056,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y12,b,-0.3,-1.0,0.9,5.789,-0.368595060312693,-0.0017437975072599,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y12,c,-0.3,-1.0,0.9,5.789,0.7287277671221172,0.0070691095630121,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y12,d,-0.3,-1.0,0.9,5.789,82.91734129100605,5.581012024476468,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y12,e,-0.3,-1.0,0.9,5.789,-48.30258351160032,-3.5451231869176656,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y12,f,-0.3,-1.0,0.9,5.789,318.17290944696094,31.15318565940477,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y12,a,-0.3,-1.0,0.9,7.895,5.256141052639051,0.0061485377466783,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y12,b,-0.3,-1.0,0.9,7.895,-0.3738729632907566,-0.001768766897921,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y12,c,-0.3,-1.0,0.9,7.895,0.727961365154876,0.0070616749904321,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y12,d,-0.3,-1.0,0.9,7.895,82.6704994496596,5.564397567370702,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y12,e,-0.3,-1.0,0.9,7.895,-46.61053354530221,-3.4209367489345155,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y12,f,-0.3,-1.0,0.9,7.895,353.51323910628844,34.61345466332851,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y12,a,-0.3,-1.0,0.9,6.842,5.208914688813527,0.0060932932093435,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y12,b,-0.3,-1.0,0.9,6.842,-0.3710939838833236,-0.0017556197402806,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y12,c,-0.3,-1.0,0.9,6.842,0.7280941733896864,0.0070629633123612,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y12,d,-0.3,-1.0,0.9,6.842,82.76512126088039,5.5707663788834765,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y12,e,-0.3,-1.0,0.9,6.842,-47.42337113500618,-3.480594211515921,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y12,f,-0.3,-1.0,0.9,6.842,334.83755270370244,32.78486676832357,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y12,a,-0.3,-1.0,0.9,4.737,5.126787584128907,0.0059972224231675,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y12,b,-0.3,-1.0,0.9,4.737,-0.3663690438108699,-0.0017332663785364,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y12,c,-0.3,-1.0,0.9,4.737,0.7298639060544269,0.0070801308125839,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y12,d,-0.3,-1.0,0.9,4.737,83.12758757656593,5.5951633162591,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y12,e,-0.3,-1.0,0.9,4.737,-49.25276879104193,-3.6148611482466113,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y12,f,-0.3,-1.0,0.9,4.737,303.2320806933964,29.690287986147798,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y12,a,-0.3,-1.0,0.9,8.947,5.307660249533344,0.0062088039616848,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y12,b,-0.3,-1.0,0.9,8.947,-0.3769400329052764,-0.0017832769902262,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y12,c,-0.3,-1.0,0.9,8.947,0.7283289738634933,0.0070652410220214,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y12,d,-0.3,-1.0,0.9,8.947,82.63321748055495,5.561888181066744,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y12,e,-0.3,-1.0,0.9,8.947,-45.85995920418089,-3.36584904693462,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y12,f,-0.3,-1.0,0.9,8.947,374.5550153162166,36.673712896529445,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y12,a,-0.3,-0.5,0.9,-10.0,9.557895911355995,0.0111806519652451,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y12,b,-0.3,-0.5,0.9,-10.0,-0.7060707548965895,-0.0033403714669786,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y12,c,-0.3,-0.5,0.9,-10.0,1.6919026824559344,0.0164125013096022,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y12,d,-0.3,-0.5,0.9,-10.0,197.85650886940195,13.317353629940529,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y12,e,-0.3,-0.5,0.9,-10.0,-221.05053904782045,-16.223798682212717,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y12,f,-0.3,-0.5,0.9,-10.0,306.2679539417485,29.987538689734787,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y12,a,-0.3,-1.0,0.9,10.0,5.363629084213833,0.0062742752816559,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y12,b,-0.3,-1.0,0.9,10.0,-0.3803041632388763,-0.0017991924560625,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y12,c,-0.3,-1.0,0.9,10.0,0.7291980199144557,0.007073671305629,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y12,d,-0.3,-1.0,0.9,10.0,82.65316222421663,5.563230625826877,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y12,e,-0.3,-1.0,0.9,10.0,-45.16796280920897,-3.315060614624928,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y12,f,-0.3,-1.0,0.9,10.0,398.4069318532249,39.00911972385308,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y12,a,-0.3,-0.5,0.9,-8.947,9.573983760916365,0.0111994712376532,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y12,b,-0.3,-0.5,0.9,-8.947,-0.7053656910466285,-0.0033370358591086,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y12,c,-0.3,-0.5,0.9,-8.947,1.6625545721984003,0.0161278065082813,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y12,d,-0.3,-0.5,0.9,-8.947,193.9207406219484,13.05244438986722,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y12,e,-0.3,-0.5,0.9,-8.947,-199.12716463986536,-14.614753010869626,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y12,f,-0.3,-0.5,0.9,-8.947,318.3906188426563,31.174502190582952,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y12,a,-0.3,-0.5,0.9,-4.737,9.707271148976709,0.0113553883883609,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y12,b,-0.3,-0.5,0.9,-4.737,-0.7074061749205572,-0.0033466892459173,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y12,c,-0.3,-0.5,0.9,-4.737,1.5636795862900594,0.0151686580581164,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y12,d,-0.3,-0.5,0.9,-4.737,180.6386351761332,12.158450574739014,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y12,e,-0.3,-0.5,0.9,-4.737,-142.82593783443758,-10.482576844930184,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y12,f,-0.3,-0.5,0.9,-4.737,382.2256950584024,37.424770275635154,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y12,a,-0.3,-0.5,0.9,-6.842,9.62667655546928,0.0112611103057532,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y12,b,-0.3,-0.5,0.9,-6.842,-0.7054129772443802,-0.0033372595668102,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y12,c,-0.3,-0.5,0.9,-6.842,1.60961338043361,0.0156142442400837,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y12,d,-0.3,-0.5,0.9,-6.842,186.81736428596304,12.574329335220884,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y12,e,-0.3,-0.5,0.9,-6.842,-166.23467910160045,-12.200639640021228,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y12,f,-0.3,-0.5,0.9,-6.842,346.78513094183614,33.95468705406035,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y12,a,-0.3,-0.5,0.9,-5.789,9.663434855030244,0.0113041094928166,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y12,b,-0.3,-0.5,0.9,-5.789,-0.7061654588414954,-0.0033408195047329,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y12,c,-0.3,-0.5,0.9,-5.789,1.5858159326041252,0.0153833942936202,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y12,d,-0.3,-0.5,0.9,-5.789,183.61917607849452,12.359065243497344,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y12,e,-0.3,-0.5,0.9,-5.789,-153.6130883537183,-11.274289717604354,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y12,f,-0.3,-0.5,0.9,-5.789,363.4870421237009,35.59001717068506,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y12,a,-0.3,-0.5,0.9,-3.684,9.758314816547704,0.0114150983378554,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y12,b,-0.3,-0.5,0.9,-3.684,-0.7091385876795806,-0.0033548851697806,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y12,c,-0.3,-0.5,0.9,-3.684,1.5431238098515836,0.014969254326912,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y12,d,-0.3,-0.5,0.9,-3.684,177.8637713837219,11.971679658261442,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y12,e,-0.3,-0.5,0.9,-3.684,-133.51258279397155,-9.799031811157557,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y12,f,-0.3,-0.5,0.9,-3.684,403.3577405905172,39.493867044074754,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y12,a,-0.3,-0.5,0.9,-7.895,9.59688847691143,0.0112262647558374,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y12,b,-0.3,-0.5,0.9,-7.895,-0.7051466349068369,-0.0033359995197985,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y12,c,-0.3,-0.5,0.9,-7.895,1.6351604787755896,0.0158620668774861,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y12,d,-0.3,-0.5,0.9,-7.895,190.24637198641963,12.80512946987094,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y12,e,-0.3,-0.5,0.9,-7.895,-181.17954268999324,-13.297503995235772,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y12,f,-0.3,-0.5,0.9,-7.895,331.8315484453312,32.490540618126175,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
