Filename,Element,P,Q,V,xi,R_a,R_b,R_c,R_d,R_e,R_f,L_a,L_b,L_c,L_d,L_e,L_f
iP01_iV01_iQ01_iX11__P-300m_Q-1000m_V+900m_xi+526md.csv,Y21,-0.3,-1.0,0.9,0.526,-2351.385716600915,258.32639610661033,305.35385599037,28866.67754668468,-4294.53760847446,-13828.530227308687,-2.7506080393832777,1.2221241522010995,2.9621210565490204,1942.962393893917,-315.19359229014543,-1353.9894713398835
iP01_iV01_iQ01_iX12__P-300m_Q-1000m_V+900m_xi+1579md.csv,Y21,-0.3,-1.0,0.9,1.579,-726.4526999687475,76.82970504663437,109.44055982842538,10213.406528028498,-1451.4434363414362,-4569.240638607665,-0.8497910924006721,0.3634759728743535,1.061641044803023,687.4453932554902,-106.527341018857,-447.3869325699834
iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv,Y21,-0.3,-1.0,0.9,2.632,-406.336849038582,41.63182075466013,71.03774936797953,6532.174984602605,-883.5612155988388,-2719.0220435252086,-0.4753254201436753,0.1969572386376573,0.6891100573472673,439.66854817227295,-64.84815355769369,-266.22693522403983
iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv,Y21,-0.3,-1.0,0.9,3.684,-271.9462048900166,27.122995895967254,55.28787638588714,4997.476377861785,-640.7386967741965,-1927.2024057272852,-0.3181177006261491,0.1283170007560156,0.5363265588486844,336.370838519119,-47.02642067991425,-188.6976941887342
iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv,Y21,-0.3,-1.0,0.9,4.737,-199.0657109947778,19.40035828397729,47.253747201765776,4186.114564437202,-506.2943166931682,-1488.154014818451,-0.2328634307685174,0.0917817411520617,0.4583905421243038,281.75958490536067,-37.15900043322543,-145.70925728118462
iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv,Y21,-0.3,-1.0,0.9,5.789,-153.89345979888824,14.69953893977308,42.92129928147468,3712.117807807785,-421.1350235821932,-1209.4348986956848,-0.1800217568486494,0.0695424928898958,0.4163631206284535,249.8557451593966,-30.908813321034625,-118.41910115409767
iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv,Y21,-0.3,-1.0,0.9,6.842,-123.47489119041757,11.58768082902253,40.82865260994903,3429.7222551369705,-362.5344875005246,-1017.030450508498,-0.1444386711939754,0.0548205093346362,0.3960631550375835,230.8482255309055,-26.60788148882804,-99.58025184149734
iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv,Y21,-0.3,-1.0,0.9,7.895,-101.79424878319752,9.404826855130878,40.4151875977285,3274.42086760864,-319.88879053366645,-876.4017720223384,-0.1190770519227226,0.0444935795186064,0.3920522889724873,220.39517903055776,-23.47794021025868,-85.81091069617958
iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv,Y21,-0.3,-1.0,0.9,8.947,-85.68650763255948,7.80690050572178,41.58033937538479,3216.9302786454004,-287.58579271891114,-769.2646109853852,-0.1002345106958859,0.0369339014737604,0.4033549810687412,216.52559323780372,-21.107091751001228,-75.32081626017882
iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv,Y21,-0.3,-1.0,0.9,10.0,-73.33285347686493,6.598070891096021,44.615963747107,3247.437534721724,-262.3780192551182,-685.0342237831154,-0.0857834318292785,0.0312150129273485,0.4328024129411753,218.57898059174352,-19.25699065727659,-67.07358711518087
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,Y21,-0.3,-0.5,0.9,-10.0,218.014737836933,-38.80208535632863,-11.986454219538851,-1188.7214569740313,215.50362097108516,781.1121338179847,0.2550296560724078,-0.1835699579463956,-0.1162760113897928,-80.010630330424,15.816687801821026,76.48083984327715
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv,Y21,-0.3,-0.5,0.9,-8.947,226.70410712331827,-36.78161821654354,-13.699749463907796,-1353.799509937912,241.41590912063404,865.1212987491787,0.2651943214642053,-0.1740112689100622,-0.1328960337666837,-91.1217270219709,17.718496088144917,84.70640850464952
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv,Y21,-0.3,-0.5,0.9,-7.895,240.28365777313763,-36.19528500618401,-15.893884303187331,-1564.7841642312012,274.3665866906076,972.111624437197,0.2810794316462156,-0.1712373674101837,-0.1541804972860891,-105.32271172183005,20.136880415946308,95.18212589303894
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv,Y21,-0.3,-0.5,0.9,-6.842,260.4629460764414,-36.91063880286138,-18.79315974597446,-1843.0249036709567,317.6061541027769,1112.6673703931058,0.3046847943241596,-0.1746216562999924,-0.1823052603088456,-124.05057829622956,23.310408249573975,108.9443260083858
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv,Y21,-0.3,-0.5,0.9,-5.789,290.3447978246861,-39.09018062061675,-22.785353480297555,-2225.4190723681427,376.7494770951354,1305.0725524242243,0.3396400384043221,-0.184932916536485,-0.2210320059852862,-149.78881854488984,27.651177426363457,127.7832471752672
iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv,Y21,-0.3,-0.5,0.9,-4.737,335.9232119049,-43.29344723437468,-28.60342753967006,-2781.691375511617,462.40289206956624,1583.8660707629956,0.3929568342435861,-0.2048182775535356,-0.2774709188784297,-187.23047235230328,33.937630157788746,155.08068823379747
iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv,Y21,-0.3,-0.5,0.9,-3.684,410.1691904670824,-50.90419133106666,-37.81875163331496,-3661.29462316292,597.294880009815,2023.0627731603013,0.4798084231101698,-0.2408241767453179,-0.3668652559899592,-246.43493076595672,43.83790214524865,198.08364671589248
iP01_iV01_iQ02_iX08__P-300m_Q-500m_V+900m_xi-2632md.csv,Y21,-0.3,-0.5,0.9,-2.632,546.9409734991486,-65.67615587449401,-54.51809153702609,-5252.87571687799,840.5204221764661,2815.105122905985,0.6398015553779637,-0.3107093101117649,-0.5288591702270026,-353.5612940369074,61.68921456333339,275.63469409891604
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,Y21,-0.3,-0.5,0.9,-1.579,870.5557966483113,-101.53744384756878,-93.6886112908546,-8981.60769133851,1408.762764851164,4665.621562155731,1.0183602613925853,-0.4803665608668647,-0.9088374121339866,-604.5353048615764,103.39483285675098,456.82385420406393
iP01_iV01_iQ02_iX10__P-300m_Q-500m_V+900m_xi-526md.csv,Y21,-0.3,-0.5,0.9,-0.526,2500.265081791566,-284.1652063802332,-290.22312809435664,-27674.48929260498,4252.175757392476,13925.285152118851,2.9247643999924797,-1.3443657603970542,-2.815343647905016,-1862.718405715304,312.0844841748387,1363.4630128146148
iP01_iV01_iQ02_iX11__P-300m_Q-500m_V+900m_xi+526md.csv,Y21,-0.3,-0.5,0.9,0.526,-2399.0022588070806,266.40090376937263,300.1379770991002,28458.031404636014,-4280.323547012898,-13860.632141949904,-2.8063090002573303,1.2603240844593429,2.911523808834091,1915.45717401872,-314.150364783876,-1357.1326584213934
iP01_iV01_iQ02_iX12__P-300m_Q-500m_V+900m_xi+1579md.csv,Y21,-0.3,-0.5,0.9,1.579,-768.8767551159436,83.61161693257749,103.63261243274206,9766.90590719481,-1436.932055499157,-4600.922096054813,-0.8994179768064458,0.3955607247186311,1.005300366804086,657.3922685166824,-105.46229167531908,-450.4889512869879
iP01_iV01_iQ02_iX13__P-300m_Q-500m_V+900m_xi+2632md.csv,Y21,-0.3,-0.5,0.9,2.632,-444.419718714726,47.41853330098535,64.52087434489351,6041.703908585473,-868.7327216834037,-2750.312584879705,-0.5198740651211589,0.2243337718580188,0.6258923433735102,406.65585283775,-63.75983002325571,-269.2906782770995
iP01_iV01_iQ02_iX14__P-300m_Q-500m_V+900m_xi+3684md.csv,Y21,-0.3,-0.5,0.9,3.684,-306.35959572618003,32.12579097503182,47.91092004286741,4455.471546531553,-625.5718585472252,-1958.1302799427397,-0.3583738563168549,0.151984875145878,0.4647655246969238,299.88950151346864,-45.91326470215099,-191.7259275193444
iP01_iV01_iQ02_iX15__P-300m_Q-500m_V+900m_xi+4737md.csv,Y21,-0.3,-0.5,0.9,4.737,-230.34743808858147,23.773851077776783,38.81709767744812,3583.101341152229,-490.7664180305221,-1518.7463182618324,-0.2694562234449972,0.1124724303473438,0.3765498294152816,241.17188633789544,-36.019344762247684,-148.70463395401384
iP01_iV01_iQ02_iX16__P-300m_Q-500m_V+900m_xi+5789md.csv,Y21,-0.3,-0.5,0.9,5.789,-182.47970113297555,18.559697988770225,33.15475659869505,3036.0392073380417,-405.2217212186283,-1239.7176833617914,-0.2134614195437865,0.0878046359624507,0.3216216226489551,204.35015177451427,-29.74087130687581,-121.3841719919735
iP01_iV01_iQ02_iX17__P-300m_Q-500m_V+900m_xi+6842md.csv,Y21,-0.3,-0.5,0.9,6.842,-149.72343962278143,15.023319900441388,29.35534006367719,2664.9519116121755,-346.20963342734126,-1047.0288169796645,-0.1751437434543321,0.0710742780191715,0.2847649349072141,179.37295640610853,-25.40973400659501,-102.51747450355153
iP01_iV01_iQ02_iX18__P-300m_Q-500m_V+900m_xi+7895md.csv,Y21,-0.3,-0.5,0.9,7.895,-126.0015904349265,12.485191153483983,26.689529745324624,2400.267203420685,-303.1242549437076,-906.13996219012,-0.1473943577944256,0.0590665680452669,0.2589049278306953,161.55752157421367,-22.24752271448604,-88.72265877977672
iP01_iV01_iQ02_iX19__P-300m_Q-500m_V+900m_xi+8947md.csv,Y21,-0.3,-0.5,0.9,8.947,-108.10057537369428,10.5868237903522,24.77420559743175,2205.278359849809,-270.35124131347897,-798.7660896021216,-0.1264540775193019,0.0500855245313236,0.2403251002723003,148.43318440943054,-19.84217788476248,-78.20938726793564
iP01_iV01_iQ02_iX20__P-300m_Q-500m_V+900m_xi+10000md.csv,Y21,-0.3,-0.5,0.9,10.0,-94.1626927078626,9.121571054184436,23.39098996103728,2058.8698325888586,-244.64067842780335,-714.3217568560611,-0.1101497970935297,0.0431535160918523,0.2269070540222488,138.57869883383526,-17.955175034754614,-69.94121012619665
iP01_iV01_iQ03_iX01__P-300m_Q+0m_V+900m_xi-10000md.csv,Y21,-0.3,0.0,0.9,-10.0,131.52042880805047,-14.770825314181623,-15.850496654679713,-1507.223306181792,229.1496461653999,746.2254198393406,0.1538501940657775,-0.0698797437523737,-0.1537596102898523,-101.4483975116847,16.818225123272594,73.06498561385524
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-8947md.csv,Y21,-0.3,0.0,0.9,-8.947,146.39487259757306,-16.44134762658478,-17.643125553952114,-1677.684405623826,255.0655723406433,830.6205835323,0.1712500465782613,-0.077782868231902,-0.1711492181331519,-112.9218169183111,18.720300423763007,81.32834847912144
iP01_iV01_iQ03_iX03__P-300m_Q+0m_V+900m_xi-7895md.csv,Y21,-0.3,0.0,0.9,-7.895,165.31445469373344,-18.56617222374109,-19.9232638977886,-1894.502713648476,288.02939113993205,937.9672004970784,0.1933818279563934,-0.0878352651162821,-0.1932679687813633,-127.51545394177433,21.139649242357773,91.83895132864312
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi-6842md.csv,Y21,-0.3,0.0,0.9,-6.842,190.1448197232033,-21.35482633368988,-22.915754276668384,-2179.0585498427936,331.29163890376304,1078.8506338896598,0.2224279351895407,-0.1010281930991295,-0.2222969742741859,-146.66837802653615,24.314841674523247,105.63323621965728
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi-5789md.csv,Y21,-0.3,0.0,0.9,-5.789,224.10865786084864,-25.16924455507867,-27.008986846387604,-2568.2839691355416,390.4672490265265,1271.5559013723814,0.2621582123491598,-0.1190739395083766,-0.2620038590776893,-172.86641698590583,28.65798053782722,124.50153958174756
iP01_iV01_iQ03_iX06__P-300m_Q+0m_V+900m_xi-4737md.csv,Y21,-0.3,0.0,0.9,-4.737,273.2935258349406,-30.693109551041328,-32.936617955484806,-3131.942385831157,476.1626469556913,1550.6228053235156,0.3196937720450498,-0.1452069593112666,-0.3195055430395975,-210.8052163579545,34.947514566643974,151.82574857469726
iP01_iV01_iQ03_iX07__P-300m_Q+0m_V+900m_xi-3684md.csv,Y21,-0.3,0.0,0.9,-3.684,350.74450543269825,-39.39149124291154,-42.27080659934857,-4019.530261668804,611.106435531225,1990.067007475093,0.4102945125512273,-0.1863583960630534,-0.4100529397250346,-270.54710518409325,44.85158841545465,194.8529404403057
iP01_iV01_iQ03_iX08__P-300m_Q+0m_V+900m_xi-2632md.csv,Y21,-0.3,0.0,0.9,-2.632,490.3792444165457,-55.0736202932288,-59.0992186049894,-5619.743603028583,854.3937451972115,2782.331698375196,0.5736366783705066,-0.2605494541940977,-0.5732989330940031,-378.2544888144171,62.707434210211055,272.4257578645558
iP01_iV01_iQ03_iX09__P-300m_Q+0m_V+900m_xi-1579md.csv,Y21,-0.3,0.0,0.9,-1.579,816.5631643144596,-91.7067558811612,-98.41004794160304,-9357.809958040798,1422.7079789322866,4633.045958309293,0.95520066681119,-0.4338582621503255,-0.954638264639996,-629.8567812611622,104.41832880259687,453.6342870869668
iP01_iV01_iQ03_iX10__P-300m_Q+0m_V+900m_xi-526md.csv,Y21,-0.3,0.0,0.9,-0.526,2448.5871710365823,-274.99646783178906,-295.0972948838018,-28060.78733726961,4266.203126674712,13892.883391426049,2.8643125244123224,-1.3009890981814496,-2.862626077115798,-1888.7194221072752,313.1140093536,1360.2904668388867
iP01_iV01_iQ03_iX11__P-300m_Q+0m_V+900m_xi+526md.csv,Y21,-0.3,0.0,0.9,0.526,-2448.5871710365823,274.99646783178906,295.0972948838018,28060.78733726961,-4266.203126674712,-13892.883391426049,-2.8643125244123224,1.3009890981814496,2.862626077115798,1888.7194221072752,-313.1140093536,-1360.2904668388867
iP01_iV01_iQ03_iX12__P-300m_Q+0m_V+900m_xi+1579md.csv,Y21,-0.3,0.0,0.9,1.579,-816.5631643144596,91.7067558811612,98.41004794160304,9357.809958040798,-1422.7079789322866,-4633.045958309293,-0.95520066681119,0.4338582621503255,0.954638264639996,629.8567812611622,-104.41832880259687,-453.6342870869668
iP01_iV01_iQ03_iX13__P-300m_Q+0m_V+900m_xi+2632md.csv,Y21,-0.3,0.0,0.9,2.632,-490.3792444165457,55.0736202932288,59.0992186049894,5619.743603028583,-854.3937451972115,-2782.331698375196,-0.5736366783705066,0.2605494541940977,0.5732989330940031,378.2544888144171,-62.707434210211055,-272.4257578645558
iP01_iV01_iQ03_iX14__P-300m_Q+0m_V+900m_xi+3684md.csv,Y21,-0.3,0.0,0.9,3.684,-350.7445054327066,39.39149124291194,42.27080659934831,4019.5302551151767,-611.1064353835629,-1990.0670074355016,-0.4102945125512372,0.1863583960630554,0.4100529397250315,270.5471047594444,-44.8515884040082,-194.8529404361444
iP01_iV01_iQ03_iX15__P-300m_Q+0m_V+900m_xi+4737md.csv,Y21,-0.3,0.0,0.9,4.737,-273.2935258349406,30.693109551041328,32.936617955484806,3131.942385831157,-476.1626469556913,-1550.6228053235156,-0.3196937720450498,0.1452069593112666,0.3195055430395975,210.8052163579545,-34.947514566643974,-151.82574857469726
iP01_iV01_iQ03_iX16__P-300m_Q+0m_V+900m_xi+5789md.csv,Y21,-0.3,0.0,0.9,5.789,-224.10865786084864,25.16924455507867,27.008986846387604,2568.2839691355416,-390.4672490265265,-1271.5559013723814,-0.2621582123491598,0.1190739395083766,0.2620038590776893,172.86641698590583,-28.65798053782722,-124.50153958174756
iP01_iV01_iQ03_iX17__P-300m_Q+0m_V+900m_xi+6842md.csv,Y21,-0.3,0.0,0.9,6.842,-190.1448197232033,21.35482633368988,22.915754276668384,2179.0585498427936,-331.29163890376304,-1078.8506338896598,-0.2224279351895407,0.1010281930991295,0.2222969742741859,146.66837802653615,-24.314841674523247,-105.63323621965728
iP01_iV01_iQ03_iX18__P-300m_Q+0m_V+900m_xi+7895md.csv,Y21,-0.3,0.0,0.9,7.895,-165.31445469373344,18.56617222374109,19.9232638977886,1894.502713648476,-288.02939113993205,-937.9672004970784,-0.1933818279563934,0.0878352651162821,0.1932679687813633,127.51545394177433,-21.139649242357773,-91.83895132864312
iP01_iV01_iQ03_iX19__P-300m_Q+0m_V+900m_xi+8947md.csv,Y21,-0.3,0.0,0.9,8.947,-146.39487259757306,16.44134762658478,17.643125553952114,1677.684405623826,-255.0655723406433,-830.6205835323,-0.1712500465782613,0.077782868231902,0.1711492181331519,112.9218169183111,-18.720300423763007,-81.32834847912144
iP01_iV01_iQ03_iX20__P-300m_Q+0m_V+900m_xi+10000md.csv,Y21,-0.3,0.0,0.9,10.0,-131.52042880805047,14.770825314181623,15.850496654679713,1507.223306181792,-229.1496461653999,-746.2254198393406,-0.1538501940657775,0.0698797437523737,0.1537596102898523,101.4483975116847,-16.818225123272594,-73.06498561385524
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,Y21,-0.3,0.5,0.9,-10.0,94.1626927078626,-9.121571054184436,-23.39098996103728,-2058.8698325888586,244.64067842780335,714.3217568560611,0.1101497970935297,-0.0431535160918523,-0.2269070540222488,-138.57869883383526,17.955175034754614,69.94121012619665
iP01_iV01_iQ04_iX02__P-300m_Q+500m_V+900m_xi-8947md.csv,Y21,-0.3,0.5,0.9,-8.947,108.10057537369428,-10.5868237903522,-24.77420559743175,-2205.278359849809,270.35124131347897,798.7660896021216,0.1264540775193019,-0.0500855245313236,-0.2403251002723003,-148.43318440943054,19.84217788476248,78.20938726793564
iP01_iV01_iQ04_iX03__P-300m_Q+500m_V+900m_xi-7895md.csv,Y21,-0.3,0.5,0.9,-7.895,126.0015904349265,-12.485191153483983,-26.689529745324624,-2400.267203420685,303.1242549437076,906.13996219012,0.1473943577944256,-0.0590665680452669,-0.2589049278306953,-161.55752157421367,22.24752271448604,88.72265877977672
iP01_iV01_iQ04_iX04__P-300m_Q+500m_V+900m_xi-6842md.csv,Y21,-0.3,0.5,0.9,-6.842,149.72343962278143,-15.023319900441388,-29.35534006367719,-2664.9519116121755,346.20963342734126,1047.0288169796645,0.1751437434543321,-0.0710742780191715,-0.2847649349072141,-179.37295640610853,25.40973400659501,102.51747450355153
iP01_iV01_iQ04_iX05__P-300m_Q+500m_V+900m_xi-5789md.csv,Y21,-0.3,0.5,0.9,-5.789,182.47970113297555,-18.559697988770225,-33.15475659869505,-3036.0392073380417,405.2217212186283,1239.7176833617914,0.2134614195437865,-0.0878046359624507,-0.3216216226489551,-204.35015177451427,29.74087130687581,121.3841719919735
iP01_iV01_iQ04_iX06__P-300m_Q+500m_V+900m_xi-4737md.csv,Y21,-0.3,0.5,0.9,-4.737,230.34743808858147,-23.773851077776783,-38.81709767744812,-3583.101341152229,490.7664180305221,1518.7463182618324,0.2694562234449972,-0.1124724303473438,-0.3765498294152816,-241.17188633789544,36.019344762247684,148.70463395401384
iP01_iV01_iQ04_iX07__P-300m_Q+500m_V+900m_xi-3684md.csv,Y21,-0.3,0.5,0.9,-3.684,306.35959572618003,-32.12579097503182,-47.91092004286741,-4455.471546531553,625.5718585472252,1958.1302799427397,0.3583738563168549,-0.151984875145878,-0.4647655246969238,-299.88950151346864,45.91326470215099,191.7259275193444
iP01_iV01_iQ04_iX08__P-300m_Q+500m_V+900m_xi-2632md.csv,Y21,-0.3,0.5,0.9,-2.632,444.4197187147121,-47.41853330098521,-64.5208743448935,-6041.703908650692,868.7327216830378,2750.3125848958007,0.5198740651211423,-0.2243337718580183,-0.6258923433735109,-406.6558528428919,63.75983002327776,269.2906782788372
iP01_iV01_iQ04_iX09__P-300m_Q+500m_V+900m_xi-1579md.csv,Y21,-0.3,0.5,0.9,-1.579,768.8767551159436,-83.61161693257749,-103.63261243274206,-9766.90590719481,1436.932055499157,4600.922096054813,0.8994179768064458,-0.3955607247186311,-1.005300366804086,-657.3922685166824,105.46229167531908,450.4889512869879
iP01_iV01_iQ04_iX10__P-300m_Q+500m_V+900m_xi-526md.csv,Y21,-0.3,0.5,0.9,-0.526,2399.0022588070806,-266.40090376937263,-300.1379770991002,-28458.031404636014,4280.323547012898,13860.632141949904,2.8063090002573303,-1.2603240844593429,-2.911523808834091,-1915.45717401872,314.150364783876,1357.1326584213934
iP01_iV01_iQ04_iX11__P-300m_Q+500m_V+900m_xi+526md.csv,Y21,-0.3,0.5,0.9,0.526,-2500.265081791566,284.1652063802332,290.22312809435664,27674.48929260498,-4252.175757392476,-13925.285152118851,-2.9247643999924797,1.3443657603970542,2.815343647905016,1862.718405715304,-312.0844841748387,-1363.4630128146148
iP01_iV01_iQ04_iX12__P-300m_Q+500m_V+900m_xi+1579md.csv,Y21,-0.3,0.5,0.9,1.579,-870.5557966483113,101.53744384756878,93.6886112908546,8981.60769133851,-1408.762764851164,-4665.621562155731,-1.0183602613925853,0.4803665608668647,0.9088374121339866,604.5353048615764,-103.39483285675098,-456.82385420406393
iP01_iV01_iQ04_iX13__P-300m_Q+500m_V+900m_xi+2632md.csv,Y21,-0.3,0.5,0.9,2.632,-546.9409734991486,65.67615587449401,54.51809153702609,5252.87571687799,-840.5204221764661,-2815.105122905985,-0.6398015553779637,0.3107093101117649,0.5288591702270026,353.5612940369074,-61.68921456333339,-275.63469409891604
iP01_iV01_iQ04_iX14__P-300m_Q+500m_V+900m_xi+3684md.csv,Y21,-0.3,0.5,0.9,3.684,-410.1691904670824,50.90419133106666,37.81875163331496,3661.29462316292,-597.294880009815,-2023.0627731603013,-0.4798084231101698,0.2408241767453179,0.3668652559899592,246.43493076595672,-43.83790214524865,-198.08364671589248
iP01_iV01_iQ04_iX15__P-300m_Q+500m_V+900m_xi+4737md.csv,Y21,-0.3,0.5,0.9,4.737,-335.9232119049,43.29344723437468,28.60342753967006,2781.691375511617,-462.40289206956624,-1583.8660707629956,-0.3929568342435861,0.2048182775535356,0.2774709188784297,187.23047235230328,-33.937630157788746,-155.08068823379747
iP01_iV01_iQ04_iX16__P-300m_Q+500m_V+900m_xi+5789md.csv,Y21,-0.3,0.5,0.9,5.789,-290.3447978246861,39.09018062061675,22.785353480297555,2225.4190723681427,-376.7494770951354,-1305.0725524242243,-0.3396400384043221,0.184932916536485,0.2210320059852862,149.78881854488984,-27.651177426363457,-127.7832471752672
iP01_iV01_iQ04_iX17__P-300m_Q+500m_V+900m_xi+6842md.csv,Y21,-0.3,0.5,0.9,6.842,-260.4629460764414,36.91063880286138,18.79315974597446,1843.0249036709567,-317.6061541027769,-1112.6673703931058,-0.3046847943241596,0.1746216562999924,0.1823052603088456,124.05057829622956,-23.310408249573975,-108.9443260083858
iP01_iV01_iQ04_iX18__P-300m_Q+500m_V+900m_xi+7895md.csv,Y21,-0.3,0.5,0.9,7.895,-240.28365777313763,36.19528500618401,15.893884303187331,1564.7841642312012,-274.3665866906076,-972.111624437197,-0.2810794316462156,0.1712373674101837,0.1541804972860891,105.32271172183005,-20.136880415946308,-95.18212589303894
iP01_iV01_iQ04_iX19__P-300m_Q+500m_V+900m_xi+8947md.csv,Y21,-0.3,0.5,0.9,8.947,-226.70410712331827,36.78161821654354,13.699749463907796,1353.799509937912,-241.41590912063404,-865.1212987491787,-0.2651943214642053,0.1740112689100622,0.1328960337666837,91.1217270219709,-17.718496088144917,-84.70640850464952
iP01_iV01_iQ04_iX20__P-300m_Q+500m_V+900m_xi+10000md.csv,Y21,-0.3,0.5,0.9,10.0,-218.014737836933,38.80208535632863,11.986454219538851,1188.7214569740313,-215.50362097108516,-781.1121338179847,-0.2550296560724078,0.1835699579463956,0.1162760113897928,80.010630330424,-15.816687801821026,-76.48083984327715
iP01_iV01_iQ05_iX01__P-300m_Q+1000m_V+900m_xi-10000md.csv,Y21,-0.3,1.0,0.9,-10.0,73.33285347686493,-6.598070891096021,-44.615963747107,-3247.437534721724,262.3780192551182,685.0342237831154,0.0857834318292785,-0.0312150129273485,-0.4328024129411753,-218.57898059174352,19.25699065727659,67.07358711518087
