Filename,Element,P,Q,V,xi,R_a,R_b,R_c,R_d,R_e,R_f,L_a,L_b,L_c,L_d,L_e,L_f
iP01_iV01_iQ02_iX09__P-300m_Q-500m_V+900m_xi-1579md.csv,Y12,-0.3,-0.5,0.9,-1.579,9.882654996782623,-0.7140993200188062,1.5064678801889462,172.88866478362308,-118.28296292765268,454.7061523788973,0.0115605492083604,-0.0033783540482838,0.0146136691624512,11.636814483705743,-8.681268030893145,44.52153143226909
iP01_iV01_iQ02_iX10__P-300m_Q-500m_V+900m_xi-526md.csv,Y12,-0.3,-0.5,0.9,-0.526,9.956326620602814,-0.717341628445482,1.4902409493817887,170.66962427226366,-111.99497646831118,486.2156410725054,0.0116467289275462,-0.0033936931831799,0.0144562579083141,11.487454991291797,-8.219767116405244,47.60671223028099
iP01_iV01_iQ02_iX11__P-300m_Q-500m_V+900m_xi+526md.csv,Y12,-0.3,-0.5,0.9,0.526,10.037958341157132,-0.7211036964017293,1.4753400190864572,168.61849994359534,-106.40818939757546,522.8096629321999,0.0117422202224198,-0.0034114912641382,0.0143117096783702,11.349397633017906,-7.809730072626839,51.189733679970416
iP01_iV01_iQ02_iX12__P-300m_Q-500m_V+900m_xi+1579md.csv,Y12,-0.3,-0.5,0.9,1.579,10.127803422461662,-0.7253963069099335,1.4617157857187426,166.72795429865684,-101.41912914773624,565.7577244755217,0.0118473193565986,-0.0034317993048848,0.0141795461973919,11.222148519749636,-7.443562638297765,55.39489664290024
iP01_iV01_iQ02_iX13__P-300m_Q-500m_V+900m_xi+2632md.csv,Y12,-0.3,-0.5,0.9,2.632,10.22614435625164,-0.7302318690690636,1.4493238599041058,164.9913433834501,-96.94386715671492,616.7913746923224,0.0119623567837521,-0.0034546760120011,0.0140593368610215,11.105260464892202,-7.115104949969186,60.39174185500109
iP01_iV01_iQ02_iX14__P-300m_Q-500m_V+900m_xi+3684md.csv,Y12,-0.3,-0.5,0.9,3.684,10.333294853051378,-0.7356244961750583,1.438124438374304,163.4026734643938,-92.91363520467291,678.3351457737666,0.0120876994767184,-0.0034801881545053,0.0139506955529659,10.998330042412816,-6.819309827705814,66.4176619357496
iP01_iV01_iQ02_iX15__P-300m_Q-500m_V+900m_xi+4737md.csv,Y12,-0.3,-0.5,0.9,4.737,10.449602096161234,-0.7415900957187394,1.4280820153456462,161.95654889731745,-89.27156771541915,753.8914131690782,0.0122237535641775,-0.0035084109896262,0.0138532778451873,10.900994087716136,-6.552003671946832,73.81558412342687
iP01_iV01_iQ02_iX16__P-300m_Q-500m_V+900m_xi+5789md.csv,Y12,-0.3,-0.5,0.9,5.789,10.575449287960986,-0.7481464722737979,1.419165129575011,160.64813609114728,-85.97025285048835,848.7137807618054,0.0123709673092701,-0.0035394287495594,0.0137667785441899,10.812927258020462,-6.30970673695559,83.09990323671273
iP01_iV01_iQ02_iX17__P-300m_Q-500m_V+900m_xi+6842md.csv,Y12,-0.3,-0.5,0.9,6.842,10.711258522501335,-0.7553134444529505,1.4113461438322925,159.4731222236444,-82.96986264111656,971.0574088807286,0.012529834469903,-0.0035733351947787,0.0136909295517669,10.733839263741295,-6.089495886865645,95.0789047566773
iP01_iV01_iQ02_iX18__P-300m_Q-500m_V+900m_xi+7895md.csv,Y12,-0.3,-0.5,0.9,7.895,10.857494023819156,-0.7631129772966216,1.404601054001396,158.42768605250302,-80.23671254914,1134.6790106012445,0.0127008980868708,-0.0036102342403575,0.0136254980131619,10.663472896177709,-5.888898879768556,111.0995463092498
iP01_iV01_iQ02_iX19__P-300m_Q-500m_V+900m_xi+8947md.csv,Y12,-0.3,-0.5,0.9,8.947,11.01466579557699,-0.7715693316708943,1.3989093254428258,157.50845952233163,-77.7421351291149,1364.3349905723496,0.0128847547531374,-0.0036502406627601,0.0135702847296852,10.601601468760116,-5.70581169032378,133.58579567605818
iP01_iV01_iQ02_iX20__P-300m_Q-500m_V+900m_xi+10000md.csv,Y12,-0.3,-0.5,0.9,10.0,11.183333734961154,-0.7807092324921776,1.394253754620011,156.71251784613534,-75.46159888091869,1709.520283850056,0.0130820594261992,-0.0036934808957009,0.0135251228164033,10.54802811326084,-5.538433854397999,167.3838382129947
iP01_iV01_iQ03_iX01__P-300m_Q+0m_V+900m_xi-10000md.csv,Y12,-0.3,0.0,0.9,-10.0,131.52042880804842,-14.770825314181655,-15.850496654679572,-1507.223264641651,229.1496452369072,746.2254195033104,0.1538501940657758,-0.0698797437523735,-0.1537596102898505,-101.44839481688798,16.81822505108947,73.06498557835941
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-8947md.csv,Y12,-0.3,0.0,0.9,-8.947,146.39487259756666,-16.44134762658526,-17.64312555395161,-1677.684417805127,255.0655726145491,830.6205836135518,0.1712500465782542,-0.0777828682319038,-0.1711492181331458,-112.92181770756696,18.720300445002657,81.32834848768422
iP01_iV01_iQ03_iX03__P-300m_Q+0m_V+900m_xi-7895md.csv,Y12,-0.3,0.0,0.9,-7.895,165.31445469373548,-18.56617222374084,-19.923263897788917,-1894.50270194639,288.0293908769139,937.9672004180142,0.1933818279563958,-0.087835265116281,-0.1932679687813668,-127.51545318343804,21.13964922195797,91.83895132031785
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi-6842md.csv,Y12,-0.3,0.0,0.9,-6.842,190.14481972322005,-21.35482633369025,-22.91575427666811,-2179.0585636567957,331.29163921198347,1078.8506340070123,0.2224279351895602,-0.1010281930991311,-0.2222969742741826,-146.66837892277084,24.314841698495307,105.63323623207263
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi-5789md.csv,Y12,-0.3,0.0,0.9,-5.789,224.1086578608277,-25.169244555077796,-27.00898684638825,-2568.2839841377568,390.4672493606488,1271.5559015065678,0.2621582123491346,-0.1190739395083728,-0.2620038590776963,-172.86641795965744,28.65798056383653,124.5015395959529
iP01_iV01_iQ03_iX06__P-300m_Q+0m_V+900m_xi-4737md.csv,Y12,-0.3,0.0,0.9,-4.737,273.29352583492727,-30.69310955104124,-32.93661795548479,-3131.9424220920573,476.1626477654009,1550.6228056248003,0.3196937720450338,-0.145206959311266,-0.3195055430395961,-210.80521871053733,34.94751462961417,151.82574860655433
iP01_iV01_iQ03_iX07__P-300m_Q+0m_V+900m_xi-3684md.csv,Y12,-0.3,0.0,0.9,-3.684,350.74450543270035,-39.39149124291221,-42.27080659934795,-4019.530260683888,611.1064355074573,1990.0670074862355,0.4102945125512299,-0.1863583960630567,-0.4100529397250278,-270.5471051208125,44.85158841365381,194.85294044152783
iP01_iV01_iQ03_iX08__P-300m_Q+0m_V+900m_xi-2632md.csv,Y12,-0.3,0.0,0.9,-2.632,490.3792444165639,-55.07362029322762,-59.09921860499057,-5619.743562283807,854.393744278781,2782.331698127352,0.5736366783705275,-0.260549454194093,-0.5732989330940181,-378.25448617531146,62.70743413905053,272.4257578385175
iP01_iV01_iQ03_iX09__P-300m_Q+0m_V+900m_xi-1579md.csv,Y12,-0.3,0.0,0.9,-1.579,816.5631643144185,-91.70675588116168,-98.41004794160196,-9357.809915019609,1422.7079779607143,4633.045958065924,0.9552006668111404,-0.4338582621503282,-0.9546382646399888,-629.8567784764555,104.41832872740446,453.6342870613584
iP01_iV01_iQ03_iX10__P-300m_Q+0m_V+900m_xi-526md.csv,Y12,-0.3,0.0,0.9,-0.526,2448.58717103676,-274.9964678317926,-295.0972948838008,-28060.7879004858,4266.203139296933,13892.883395634204,2.8643125244125263,-1.3009890981814611,-2.862626077115764,-1888.7194586236055,313.11401033373824,1360.2904672829711
iP01_iV01_iQ03_iX11__P-300m_Q+0m_V+900m_xi+526md.csv,Y12,-0.3,0.0,0.9,0.526,-2448.58717103676,274.9964678317926,295.0972948838008,28060.7879004858,-4266.203139296933,-13892.883395634204,-2.8643125244125263,1.3009890981814611,2.862626077115764,1888.7194586236055,-313.11401033373824,-1360.2904672829711
iP01_iV01_iQ03_iX12__P-300m_Q+0m_V+900m_xi+1579md.csv,Y12,-0.3,0.0,0.9,1.579,-816.5631643144185,91.70675588116168,98.41004794160196,9357.809915019609,-1422.7079779607143,-4633.045958065924,-0.9552006668111404,0.4338582621503282,0.9546382646399888,629.8567784764555,-104.41832872740446,-453.6342870613584
iP01_iV01_iQ03_iX13__P-300m_Q+0m_V+900m_xi+2632md.csv,Y12,-0.3,0.0,0.9,2.632,-490.3792444165639,55.07362029322762,59.09921860499057,5619.743562283807,-854.393744278781,-2782.331698127352,-0.5736366783705275,0.260549454194093,0.5732989330940181,378.25448617531146,-62.70743413905053,-272.4257578385175
iP01_iV01_iQ03_iX14__P-300m_Q+0m_V+900m_xi+3684md.csv,Y12,-0.3,0.0,0.9,3.684,-350.74450543270035,39.39149124291221,42.27080659934795,4019.530260683888,-611.1064355074573,-1990.0670074862355,-0.4102945125512299,0.1863583960630567,0.4100529397250278,270.5471051208125,-44.85158841365381,-194.85294044152783
iP01_iV01_iQ03_iX15__P-300m_Q+0m_V+900m_xi+4737md.csv,Y12,-0.3,0.0,0.9,4.737,-273.29352583492727,30.69310955104124,32.93661795548479,3131.9424220920573,-476.1626477654009,-1550.6228056248003,-0.3196937720450338,0.145206959311266,0.3195055430395961,210.80521871053733,-34.94751462961417,-151.82574860655433
iP01_iV01_iQ03_iX16__P-300m_Q+0m_V+900m_xi+5789md.csv,Y12,-0.3,0.0,0.9,5.789,-224.1086578608277,25.169244555077796,27.00898684638825,2568.2839841377568,-390.4672493606488,-1271.5559015065678,-0.2621582123491346,0.1190739395083728,0.2620038590776963,172.86641795965744,-28.65798056383653,-124.5015395959529
iP01_iV01_iQ03_iX17__P-300m_Q+0m_V+900m_xi+6842md.csv,Y12,-0.3,0.0,0.9,6.842,-190.14481972322005,21.35482633369025,22.91575427666811,2179.0585636567957,-331.29163921198347,-1078.8506340070123,-0.2224279351895602,0.1010281930991311,0.2222969742741826,146.66837892277084,-24.314841698495307,-105.63323623207263
iP01_iV01_iQ03_iX18__P-300m_Q+0m_V+900m_xi+7895md.csv,Y12,-0.3,0.0,0.9,7.895,-165.31445469373548,18.56617222374084,19.923263897788917,1894.50270194639,-288.0293908769139,-937.9672004180142,-0.1933818279563958,0.087835265116281,0.1932679687813668,127.51545318343804,-21.13964922195797,-91.83895132031785
iP01_iV01_iQ03_iX19__P-300m_Q+0m_V+900m_xi+8947md.csv,Y12,-0.3,0.0,0.9,8.947,-146.39487259756666,16.44134762658526,17.64312555395161,1677.684417805127,-255.0655726145491,-830.6205836135518,-0.1712500465782542,0.0777828682319038,0.1711492181331458,112.92181770756696,-18.720300445002657,-81.32834848768422
iP01_iV01_iQ03_iX20__P-300m_Q+0m_V+900m_xi+10000md.csv,Y12,-0.3,0.0,0.9,10.0,-131.52042880804842,14.770825314181655,15.850496654679572,1507.223264641651,-229.1496452369072,-746.2254195033104,-0.1538501940657758,0.0698797437523735,0.1537596102898505,101.44839481688798,-16.81822505108947,-73.06498557835941
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,Y12,-0.3,0.5,0.9,-10.0,-11.183333734961154,0.7807092324921776,-1.394253754620011,-156.71251784613534,75.46159888091869,-1709.520283850056,-0.0130820594261992,0.0036934808957009,-0.0135251228164033,-10.54802811326084,5.538433854397999,-167.3838382129947
iP01_iV01_iQ04_iX02__P-300m_Q+500m_V+900m_xi-8947md.csv,Y12,-0.3,0.5,0.9,-8.947,-11.01466579557699,0.7715693316708943,-1.3989093254428258,-157.50845952233163,77.7421351291149,-1364.3349905723496,-0.0128847547531374,0.0036502406627601,-0.0135702847296852,-10.601601468760116,5.70581169032378,-133.58579567605818
iP01_iV01_iQ04_iX03__P-300m_Q+500m_V+900m_xi-7895md.csv,Y12,-0.3,0.5,0.9,-7.895,-10.857494023819156,0.7631129772966216,-1.404601054001396,-158.42768605250302,80.23671254914,-1134.6790106012445,-0.0127008980868708,0.0036102342403575,-0.0136254980131619,-10.663472896177709,5.888898879768556,-111.0995463092498
iP01_iV01_iQ04_iX04__P-300m_Q+500m_V+900m_xi-6842md.csv,Y12,-0.3,0.5,0.9,-6.842,-10.711258522501335,0.7553134444529505,-1.4113461438322925,-159.4731222236444,82.96986264111656,-971.0574088807286,-0.012529834469903,0.0035733351947787,-0.0136909295517669,-10.733839263741295,6.089495886865645,-95.0789047566773
iP01_iV01_iQ04_iX05__P-300m_Q+500m_V+900m_xi-5789md.csv,Y12,-0.3,0.5,0.9,-5.789,-10.575449287960986,0.7481464722737979,-1.419165129575011,-160.64813609114728,85.97025285048835,-848.7137807618054,-0.0123709673092701,0.0035394287495594,-0.0137667785441899,-10.812927258020462,6.30970673695559,-83.09990323671273
iP01_iV01_iQ04_iX06__P-300m_Q+500m_V+900m_xi-4737md.csv,Y12,-0.3,0.5,0.9,-4.737,-10.449602096161234,0.7415900957187394,-1.4280820153456462,-161.95654889731745,89.27156771541915,-753.8914131690782,-0.0122237535641775,0.0035084109896262,-0.0138532778451873,-10.900994087716136,6.552003671946832,-73.81558412342687
iP01_iV01_iQ04_iX07__P-300m_Q+500m_V+900m_xi-3684md.csv,Y12,-0.3,0.5,0.9,-3.684,-10.333294853051378,0.7356244961750583,-1.438124438374304,-163.4026734643938,92.91363520467291,-678.3351457737666,-0.0120876994767184,0.0034801881545053,-0.0139506955529659,-10.998330042412816,6.819309827705814,-66.4176619357496
iP01_iV01_iQ04_iX08__P-300m_Q+500m_V+900m_xi-2632md.csv,Y12,-0.3,0.5,0.9,-2.632,-10.22614435625164,0.7302318690690636,-1.4493238599041058,-164.9913433834501,96.94386715671492,-616.7913746923224,-0.0119623567837521,0.0034546760120011,-0.0140593368610215,-11.105260464892202,7.115104949969186,-60.39174185500109
iP01_iV01_iQ04_iX09__P-300m_Q+500m_V+900m_xi-1579md.csv,Y12,-0.3,0.5,0.9,-1.579,-10.127803422461662,0.7253963069099335,-1.4617157857187426,-166.72795429865684,101.41912914773624,-565.7577244755217,-0.0118473193565986,0.0034317993048848,-0.0141795461973919,-11.222148519749636,7.443562638297765,-55.39489664290024
iP01_iV01_iQ04_iX10__P-300m_Q+500m_V+900m_xi-526md.csv,Y12,-0.3,0.5,0.9,-0.526,-10.037958341157132,0.7211036964017293,-1.4753400190864572,-168.61849994359534,106.40818939757546,-522.8096629321999,-0.0117422202224198,0.0034114912641382,-0.0143117096783702,-11.349397633017906,7.809730072626839,-51.189733679970416
iP01_iV01_iQ04_iX11__P-300m_Q+500m_V+900m_xi+526md.csv,Y12,-0.3,0.5,0.9,0.526,-9.956326620602814,0.717341628445482,-1.4902409493817887,-170.66962427226366,111.99497646831118,-486.2156410725054,-0.0116467289275462,0.0033936931831799,-0.0144562579083141,-11.487454991291797,8.219767116405244,-47.60671223028099
iP01_iV01_iQ04_iX12__P-300m_Q+500m_V+900m_xi+1579md.csv,Y12,-0.3,0.5,0.9,1.579,-9.882654996782623,0.7140993200188062,-1.5064678801889462,-172.88866478362308,118.28296292765268,-454.7061523788973,-0.0115605492083604,0.0033783540482838,-0.0146136691624512,-11.636814483705743,8.681268030893145,-44.52153143226909
iP01_iV01_iQ04_iX13__P-300m_Q+500m_V+900m_xi+2632md.csv,Y12,-0.3,0.5,0.9,2.632,-9.816717679890022,0.7113675470679119,-1.524075401313866,-175.28373359315682,125.4011805507572,-427.3293706026788,-0.0114834169400729,0.0033654302210948,-0.0147844729956257,-11.798022111764332,9.20370299077322,-41.84099534494891
iP01_iV01_iQ04_iX14__P-300m_Q+500m_V+900m_xi+3684md.csv,Y12,-0.3,0.5,0.9,3.684,-9.758314816547704,0.7091385876795806,-1.5431238098515836,-177.8637713837219,133.51258279397155,-403.3577405905172,-0.0114150983378554,0.0033548851697806,-0.014969254326912,-11.971679658261442,9.799031811157557,-39.493867044074754
iP01_iV01_iQ04_iX15__P-300m_Q+500m_V+900m_xi+4737md.csv,Y12,-0.3,0.5,0.9,4.737,-9.707271148976709,0.7074061749205572,-1.5636795862900594,-180.6386351761332,142.82593783443758,-382.2256950584024,-0.0113553883883609,0.0033466892459173,-0.0151686580581164,-12.158450574739014,10.482576844930184,-37.424770275635154
iP01_iV01_iQ04_iX16__P-300m_Q+500m_V+900m_xi+5789md.csv,Y12,-0.3,0.5,0.9,5.789,-9.663434855030244,0.7061654588414954,-1.5858159326041252,-183.61917607849452,153.6130883537183,-363.4870421237009,-0.0113041094928166,0.0033408195047329,-0.0153833942936202,-12.359065243497344,11.274289717604354,-35.59001717068506
iP01_iV01_iQ04_iX17__P-300m_Q+500m_V+900m_xi+6842md.csv,Y12,-0.3,0.5,0.9,6.842,-9.62667655546928,0.7054129772443802,-1.60961338043361,-186.81736428596304,166.23467910160045,-346.78513094183614,-0.0112611103057532,0.0033372595668102,-0.0156142442400837,-12.574329335220884,12.200639640021228,-33.95468705406035
iP01_iV01_iQ04_iX18__P-300m_Q+500m_V+900m_xi+7895md.csv,Y12,-0.3,0.5,0.9,7.895,-9.59688847691143,0.7051466349068369,-1.6351604787755896,-190.24637198641963,181.17954268999324,-331.8315484453312,-0.0112262647558374,0.0033359995197985,-0.0158620668774861,-12.80512946987094,13.297503995235772,-32.490540618126175
iP01_iV01_iQ04_iX19__P-300m_Q+500m_V+900m_xi+8947md.csv,Y12,-0.3,0.5,0.9,8.947,-9.573983760916365,0.7053656910466285,-1.6625545721984003,-193.9207406219484,199.12716463986536,-318.3906188426563,-0.0111994712376532,0.0033370358591086,-0.0161278065082813,-13.05244438986722,14.614753010869626,-31.174502190582952
iP01_iV01_iQ04_iX20__P-300m_Q+500m_V+900m_xi+10000md.csv,Y12,-0.3,0.5,0.9,10.0,-9.557895911355995,0.7060707548965895,-1.6919026824559344,-197.85650886940195,221.05053904782045,-306.2679539417485,-0.0111806519652451,0.0033403714669786,-0.0164125013096022,-13.317353629940529,16.223798682212717,-29.987538689734787
iP01_iV01_iQ05_iX01__P-300m_Q+1000m_V+900m_xi-10000md.csv,Y12,-0.3,1.0,0.9,-10.0,-5.363629084213833,0.3803041632388763,-0.7291980199144557,-82.65316222421663,45.16796280920897,-398.4069318532249,-0.0062742752816559,0.0017991924560625,-0.007073671305629,-5.563230625826877,3.315060614624928,-39.00911972385308
