Filename,Element,P,Q,V,xi,R_a,R_b,R_c,R_d,R_e,R_f,L_a,L_b,L_c,L_d,L_e,L_f
iP02_iV02_iQ05_iX04__P-475m_Q+1000m_V+950m_xi-6842md.csv,Y22,-0.475,1.0,0.95,-6.842,128.71107723919252,-1.3108488503888855,12.806065092429511,880.0991755227102,31.38813679432002,4560.232577485225,0.0988190498740098,-0.0058539909379765,0.1695231777536703,59.20709160019782,2.3120249945702303,447.1871869198522
iP02_iV02_iQ05_iX05__P-475m_Q+1000m_V+950m_xi-5789md.csv,Y22,-0.475,1.0,0.95,-5.789,150.55830040603448,-1.3638674774994222,15.292857101443191,1047.8564429080088,31.01515879452112,4879.474594471102,0.1155924456223816,-0.0060907616095585,0.2024426483902521,70.49266061579391,2.284551734250876,478.49281414727074
iP02_iV02_iQ05_iX06__P-475m_Q+1000m_V+950m_xi-4737md.csv,Y22,-0.475,1.0,0.95,-4.737,182.2329065296045,-1.4225923653563008,18.89784508292818,1290.912930209719,30.67030367918794,5449.993344622206,0.1399109001750378,-0.0063530153097054,0.2501644906559417,86.84384900483857,2.259149982504497,534.4392307541686
iP02_iV02_iQ05_iX07__P-475m_Q+1000m_V+950m_xi-3684md.csv,Y22,-0.475,1.0,0.95,-3.684,232.15263198769856,-1.4878643474131277,24.580241675778517,1673.8430701839638,30.352447420753755,6453.482036608817,0.1782372039054719,-0.0066445070338284,0.3253864984096257,112.60478677557134,2.235736945509412,632.8437043826922
iP02_iV02_iQ05_iX08__P-475m_Q+1000m_V+950m_xi-2632md.csv,Y22,-0.475,1.0,0.95,-2.632,322.2042229037208,-1.560701825848112,34.834093319070995,2364.546066427563,30.060570535248612,8376.292888496193,0.2473750966559554,-0.0069697847640388,0.4611241744435245,159.07058986684703,2.214237527900493,821.3990810600407
iP02_iV02_iQ05_iX09__P-475m_Q+1000m_V+950m_xi-1579md.csv,Y22,-0.475,1.0,0.95,-1.579,532.6400602081205,-1.6423497829233855,58.80440724547055,3978.656664602314,29.79375157566843,13016.965776466212,0.4089390424165777,-0.0073344083441573,0.7784366165736996,267.65698264095096,2.1945838574155414,1276.4744360825616
iP02_iV02_iQ05_iX10__P-475m_Q+1000m_V+950m_xi-526md.csv,Y22,-0.475,1.0,0.95,-0.526,1585.7343076602515,-1.734345996644064,178.7968076615707,12056.924724839508,29.55115987911084,36593.362273068575,1.2174613172135251,-0.0077452451857117,2.366863106522484,811.1079490576525,2.176714747378285,3588.4316008379733
iP02_iV02_iQ05_iX11__P-475m_Q+1000m_V+950m_xi+526md.csv,Y22,-0.475,1.0,0.95,0.526,-1574.4347363717045,-1.8386119406531944,-181.32868823903408,-12185.907522025183,29.33205042916996,-34441.18063425924,-1.2087859730034474,-0.0082108762088368,-2.400379447262773,-819.785030534512,2.160575321190487,-3377.3835781088933
iP02_iV02_iQ05_iX12__P-475m_Q+1000m_V+950m_xi+1579md.csv,Y22,-0.475,1.0,0.95,1.579,-521.3317002375403,-1.9575798112873852,-61.339000601948015,-4107.754644043557,29.13575815322337,-10847.375521578564,-0.400256950619256,-0.0087421631199069,-0.8119888683388945,-276.3418157548836,2.146116589457918,-1063.7192857174118
iP02_iV02_iQ05_iX13__P-475m_Q+1000m_V+950m_xi+2632md.csv,Y22,-0.475,1.0,0.95,2.632,-310.8782564073282,-2.0943736173023577,-37.374126029018605,-2493.876751148417,28.96169399682053,-6171.050826669235,-0.2386794872951908,-0.0093530571223279,-0.4947484308783172,-167.77107907737096,2.1332951633368227,-605.1478315667482
iP02_iV02_iQ05_iX14__P-475m_Q+1000m_V+950m_xi+3684md.csv,Y22,-0.475,1.0,0.95,3.684,-220.80018256590932,-2.253073220973881,-27.128468072426177,-1803.524801829025,28.809340636381773,-4192.573739895071,-0.1695212620482024,-0.0100617780717173,-0.3591192206218951,-121.3288918496182,2.122072936918031,-411.1336918055197
iP02_iV02_iQ05_iX15__P-475m_Q+1000m_V+950m_xi+4737md.csv,Y22,-0.475,1.0,0.95,4.737,-170.84500940314837,-2.439109319599864,-21.45706156241515,-1421.0645947440964,28.678249284324643,-3110.468081749598,-0.1311677430339668,-0.0108925783849417,-0.2840426965709358,-95.59956866793132,2.112416852819358,-305.01985316532546
iP02_iV02_iQ05_iX16__P-475m_Q+1000m_V+950m_xi+5789md.csv,Y22,-0.475,1.0,0.95,5.789,-139.12587192465176,-2.6598719437387035,-17.86591694734694,-1178.5995667466884,28.568036833014997,-2433.865289041809,-0.1068150991459583,-0.0118784604725442,-0.236504108993469,-79.28816939419885,2.104298691941072,-238.67058386638465
iP02_iV02_iQ05_iX17__P-475m_Q+1000m_V+950m_xi+6842md.csv,Y22,-0.475,1.0,0.95,6.842,-117.22488348789489,-2.925680456743774,-15.395894012594573,-1011.5572687284003,28.478383270450287,-1974.261508798232,-0.0900004246436214,-0.0130655085642499,-0.2038066227631929,-68.0506986822859,2.097694882493033,-193.60075063605245
iP02_iV02_iQ05_iX18__P-475m_Q+1000m_V+950m_xi+7895md.csv,Y22,-0.475,1.0,0.95,7.895,-101.21381129249008,-3.251393139082932,-13.599477711686276,-889.8069265336838,28.409029611457708,-1643.8873818026675,-0.0777077846024407,-0.0145200767932504,-0.1800261564216276,-59.860163144180085,2.092586347400288,-161.20348279352874
iP02_iV02_iQ05_iX19__P-475m_Q+1000m_V+950m_xi+8947md.csv,Y22,-0.475,1.0,0.95,8.947,-89.01309914037434,-3.659209097376337,-12.23983100248993,-797.4001778604649,28.359776555837172,-1396.4166084143033,-0.0683405816505316,-0.016341301966163,-0.1620275261552918,-53.64366505231546,2.088958406810554,-136.93591373525211
iP02_iV02_iQ05_iX20__P-475m_Q+1000m_V+950m_xi+10000md.csv,Y22,-0.475,1.0,0.95,10.0,-79.41887628170741,-4.183838059229903,-11.17992075280168,-725.1066087095999,28.330482879154395,-1205.129350316592,-0.060974533541004,-0.0186841908412455,-0.1479967249400893,-48.78024508830318,2.086800657852092,-118.17783302396587
iP02_iV03_iQ01_iX01__P-475m_Q-1000m_V+1000m_xi-10000md.csv,Y22,-0.475,-1.0,1.0,-10.0,-72.41926328864297,-4.859635638574593,-11.599586527066045,-951.0112652693808,33.539905097964336,-1438.8154690458427,-0.0587610671219435,-0.0205509677499178,-0.1404512639768322,-63.94585149382642,2.478467804084425,-141.22163099182396
iP02_iV03_iQ01_iX02__P-475m_Q-1000m_V+1000m_xi-8947md.csv,Y22,-0.475,-1.0,1.0,-8.947,-81.15491410872067,-4.21012736222724,-12.707230073887644,-1044.4011518310012,33.55804788734418,-1669.3151171123395,-0.0658491834722372,-0.0178042549028546,-0.1538629434210881,-70.22537319926553,2.4798084851628674,-163.84547467954542
iP02_iV03_iQ01_iX03__P-475m_Q-1000m_V+1000m_xi-7895md.csv,Y22,-0.475,-1.0,1.0,-7.895,-92.26365745207104,-3.7135004907851217,-14.12730341755464,-1163.8908126841736,33.59963710303036,-1967.848380163421,-0.0748628296154922,-0.0157040639466158,-0.1710576163167445,-78.25983945663924,2.482881765856669,-193.1469071011848
iP02_iV03_iQ01_iX04__P-475m_Q-1000m_V+1000m_xi-6842md.csv,Y22,-0.475,-1.0,1.0,-6.842,-106.84152587245784,-3.321934215898787,-16.002732017105988,-1321.4456496209273,33.66479072463609,-2366.8509095925774,-0.0866913275295212,-0.0140481649275065,-0.193765866881595,-88.853802476087,2.4876963636778138,-232.30953022221377
iP02_iV03_iQ01_iX05__P-475m_Q-1000m_V+1000m_xi-5789md.csv,Y22,-0.475,-1.0,1.0,-5.789,-126.78179506647768,-3.0056667310265506,-18.580524585629792,-1537.7416981750584,33.75369435413108,-2922.5838246232934,-0.102870883124685,-0.0127106978074687,-0.2249785505125528,-103.39751547372327,2.494265994246172,-286.8554468098108
iP02_iV03_iQ01_iX06__P-475m_Q-1000m_V+1000m_xi-4737md.csv,Y22,-0.475,-1.0,1.0,-4.737,-155.66081593610295,-2.745206919853484,-22.327403179568137,-1851.842402202876,33.866602011066846,-3741.679337678962,-0.126303351319956,-0.011609236385736,-0.2703468775006273,-124.51759870901974,2.5026094283653118,-367.2507489613452
iP02_iV03_iQ01_iX07__P-475m_Q-1000m_V+1000m_xi-3684md.csv,Y22,-0.475,-1.0,1.0,-3.684,-201.142417009487,-2.527256621885981,-28.243659242980986,-2347.465749598111,34.00383789052928,-5053.222836670904,-0.1632071707199799,-0.0106875439219922,-0.34198267591276,-157.84323707603494,2.512750622868069,-495.9804690149202
iP02_iV03_iQ01_iX08__P-475m_Q-1000m_V+1000m_xi-2632md.csv,Y22,-0.475,-1.0,1.0,-2.632,-283.1528743431635,-2.3424327377370013,-38.93026768447876,-3242.292741352698,34.16579843201286,-7453.890155003021,-0.229750542873292,-0.0099059401218204,-0.4713793280892306,-218.0112657234775,2.524718873701067,-731.6091237033522
iP02_iV03_iQ01_iX09__P-475m_Q-1000m_V+1000m_xi-1579md.csv,Y22,-0.475,-1.0,1.0,-1.579,-474.7557640505479,-2.183925866153314,-63.92446230682757,-5334.5035188762695,34.352954409128394,-13133.772881291752,-0.3852173310119985,-0.0092356286317573,-0.774016514216605,-358.6911971765184,2.538548968362806,-1289.0970849645107
iP02_iV03_iQ01_iX10__P-475m_Q-1000m_V+1000m_xi-526md.csv,Y22,-0.475,-1.0,1.0,-0.526,-1433.5250549843283,-2.046675065014537,-189.06222942710065,-15807.780739026495,34.56585443458078,-41812.69576723164,-1.1631637516276163,-0.0086552071768104,-2.2892220366088574,-1062.9127545694523,2.554281447488976,-4103.971095471444
iP02_iV03_iQ01_iX11__P-475m_Q-1000m_V+1000m_xi+526md.csv,Y22,-0.475,-1.0,1.0,0.526,1443.558921509697,-1.9268410113340435,186.5091332077561,15623.713805050038,34.80512819909948,44560.15382246322,1.1713052415792091,-0.0081484396008667,2.258308383762514,1050.5361065553157,2.5719628427919417,4373.637704229975
iP02_iV03_iQ01_iX12__P-475m_Q-1000m_V+1000m_xi+1579md.csv,Y22,-0.475,-1.0,1.0,1.579,484.797384791559,-1.8214588365248296,61.36869642212294,5150.2563808442255,35.071490601552384,15905.55883793592,0.393365112742653,-0.0077027877378486,0.7430705362630436,346.30244640663875,2.5916459824841063,1561.1515208273893
iP02_iV03_iQ01_iX13__P-475m_Q-1000m_V+1000m_xi+2632md.csv,Y22,-0.475,-1.0,1.0,2.632,293.21002899170674,-1.728202994442526,36.36914930741142,3057.693985467324,35.36574655835707,10275.610470300426,0.2379109288330784,-0.0073084170595384,0.4403685405569605,205.5988750475104,2.6133903471756983,1008.564685949327
iP02_iV03_iQ01_iX14__P-475m_Q-1000m_V+1000m_xi+3684md.csv,Y22,-0.475,-1.0,1.0,3.684,211.22293646278297,-1.6452241377818009,25.674479068070276,2162.340085496914,35.68879594897341,7953.220169304496,0.1713865149071372,-0.0069575068403394,0.3108742737202529,145.395414929697,2.637262433238797,780.6190213326302
iP02_iV03_iQ01_iX15__P-475m_Q-1000m_V+1000m_xi+4737md.csv,Y22,-0.475,-1.0,1.0,4.737,165.7726083549488,-1.571033526648729,19.74741179209556,1666.0089824741444,36.041640661146985,6752.879609109134,0.1345080704245727,-0.0066437613313881,0.2391075699120063,112.02218851064428,2.663336277895561,662.8040175739153
iP02_iV03_iQ01_iX16__P-475m_Q-1000m_V+1000m_xi+5789md.csv,Y22,-0.475,-1.0,1.0,5.789,136.93287252270213,-1.504419561060281,15.98691835142382,1351.018548775702,36.42539019133231,6085.061392757963,0.1111074781503429,-0.006362056783904,0.1935743902864531,90.84227956120588,2.691693866707121,597.2567799738906
iP02_iV03_iQ01_iX17__P-475m_Q-1000m_V+1000m_xi+6842md.csv,Y22,-0.475,-1.0,1.0,6.842,117.04003177461207,-1.4443864849289194,13.392638316635011,1133.6459603028345,36.8412709737535,5731.677293066785,0.0949664060465637,-0.0061081822337811,0.1621620714813279,76.22618031682107,2.7224258302365967,562.5716662887484
iP02_iV03_iQ01_iX18__P-475m_Q-1000m_V+1000m_xi+7895md.csv,Y22,-0.475,-1.0,1.0,7.895,102.51789496814033,-1.3901086837412036,11.497765033244608,974.8232673369196,37.29063369125582,5603.255880121716,0.0831831288232363,-0.005878646230528,0.1392183788671841,65.54696661034586,2.7556319769558693,549.9669347820738
iP02_iV03_iQ01_iX19__P-475m_Q-1000m_V+1000m_xi+8947md.csv,Y22,-0.475,-1.0,1.0,8.947,91.47337581021776,-1.340896137850191,10.055188520042677,853.8684131045328,37.77496467093345,5671.266069700944,0.0742215942522261,-0.0056705307423071,0.1217512308624067,57.4139809697191,2.7914221425180825,556.6422251417208
iP02_iV03_iQ01_iX20__P-475m_Q-1000m_V+1000m_xi+10000md.csv,Y22,-0.475,-1.0,1.0,10.0,82.81066226363633,-1.296167980589508,8.921864086860136,758.8092759325654,38.295895618745405,5950.563506882098,0.0671926592830879,-0.005481379335547,0.108028599563017,51.02221916774704,2.829916902014921,584.055635908079
iP02_iV03_iQ02_iX01__P-475m_Q-500m_V+1000m_xi-10000md.csv,Y22,-0.475,-0.5,1.0,-10.0,-136.28758272126166,-2.8801113901774453,-27.295238120490776,-2177.839713361893,34.61460739992284,-2086.596718811857,-0.1105838893203333,-0.0121797354159392,-0.3304989092176783,-146.4376078597587,2.557884100965003,-204.8022127592973
iP02_iV03_iQ02_iX02__P-475m_Q-500m_V+1000m_xi-8947md.csv,Y22,-0.475,-0.5,1.0,-8.947,-153.64407964617476,-2.7428494326217754,-29.27509190351032,-2351.117384307304,34.52147835377879,-2467.891581444328,-0.1246669693530826,-0.0115992667814955,-0.3544715711453713,-158.08877185266127,2.5510022286910523,-242.2268051183227
iP02_iV03_iQ02_iX03__P-475m_Q-500m_V+1000m_xi-7895md.csv,Y22,-0.475,-0.5,1.0,-7.895,-175.738301601335,-2.619118648443704,-31.902677322708243,-2577.760742961449,34.452148513995816,-2971.67982480201,-0.1425942445055485,-0.011076020278171,-0.3862871615090841,-173.32823658909763,2.5458790246764766,-291.6742839176055
iP02_iV03_iQ02_iX04__P-475m_Q-500m_V+1000m_xi-6842md.csv,Y22,-0.475,-0.5,1.0,-6.842,-204.7618931296057,-2.507170828564128,-35.460960536081615,-2881.5719310859517,34.406427327533635,-3659.525223905675,-0.1661440174867396,-0.0106026028849498,-0.4293719192062256,-193.75645335721515,2.542500408055701,-359.1872144811246
iP02_iV03_iQ02_iX05__P-475m_Q-500m_V+1000m_xi-5789md.csv,Y22,-0.475,-0.5,1.0,-5.789,-244.50094510788816,-2.405547907492356,-40.44152475851337,-3303.789897433533,34.38418922584682,-4639.552789603689,-0.1983883264539699,-0.010172848572297,-0.4896780808721046,-222.14632653511407,2.540857098899422,-455.3782096552011
iP02_iV03_iQ02_iX06__P-475m_Q-500m_V+1000m_xi-4737md.csv,Y22,-0.475,-0.5,1.0,-4.737,-302.1076551853506,-2.31302456156102,-47.77574742700736,-3922.446594360739,34.38537351747947,-6119.070650893509,-0.2451304721734777,-0.0097815755551893,-0.5784830431589091,-263.74470897907366,2.540944613351371,-600.5948342339392
iP02_iV03_iQ02_iX07__P-475m_Q-500m_V+1000m_xi-3684md.csv,Y22,-0.475,-0.5,1.0,-3.684,-392.9091284752064,-2.228563920180341,-59.46244680457588,-4904.895776916415,34.40998348539118,-8548.007574141684,-0.318806884007291,-0.0094243989999402,-0.7199890955914432,-329.8044370910209,2.542763194172218,-838.9981872832985
iP02_iV03_iQ02_iX08__P-475m_Q-500m_V+1000m_xi-2632md.csv,Y22,-0.475,-0.5,1.0,-2.632,-556.7573126818787,-2.151283025472444,-80.70205803069159,-6686.4202356825,34.45808628006196,-13108.02469197988,-0.4517534746347476,-0.00909758495606,-0.9771646626795948,-449.5938708339923,2.546317802370398,-1286.569866784452
iP02_iV03_iQ02_iX09__P-475m_Q-500m_V+1000m_xi-1579md.csv,Y22,-0.475,-0.5,1.0,-1.579,-939.7786978912852,-2.0804256274407864,-130.56774219155065,-10863.32002961018,34.52981401074587,-24162.22774612617,-0.7625374332581174,-0.0087979353094419,-1.5809532850687535,-730.4479751353375,2.5516182010982797,-2371.554438887405
iP02_iV03_iQ02_iX10__P-475m_Q-500m_V+1000m_xi-526md.csv,Y22,-0.475,-0.5,1.0,-0.526,-2857.120495971953,-2.0153405610828896,-380.730339794777,-31802.85276435077,34.62536386651679,-81124.44857319967,-2.318270603916954,-0.0085226963410911,-4.609996859265289,-2138.4190891628364,2.5586789614773524,-7962.471463697905
iP02_iV03_iQ02_iX11__P-475m_Q-500m_V+1000m_xi+526md.csv,Y22,-0.475,-0.5,1.0,0.526,2897.257426643015,-1.955464415178679,370.51653886840126,31066.544325119776,34.7449997505869,92147.7678691994,2.3508377520755617,-0.0082694854349689,4.486325101928165,2088.909666425825,2.567519585709898,9044.42463611329
iP02_iV03_iQ02_iX12__P-475m_Q-500m_V+1000m_xi+1579md.csv,Y22,-0.475,-0.5,1.0,1.579,979.9583830124856,-1.9003075325090133,120.3318962304852,10125.64238626019,34.8890533305089,35563.866714410105,0.7951392724251902,-0.0080362318741603,1.4570145998624342,680.8466520758524,2.578164582116308,3490.6403195636112
iP02_iV03_iQ02_iX13__P-475m_Q-500m_V+1000m_xi+2632md.csv,Y22,-0.475,-0.5,1.0,2.632,597.0227224662267,-1.8494426192750957,70.42186535806267,5946.121274376656,35.05792623737117,25349.29119384604,0.4844248708846191,-0.0078211286711186,0.852689014221895,399.8162757647511,2.5906436288035697,2488.066261457493
iP02_iV03_iQ02_iX14__P-475m_Q-500m_V+1000m_xi+3684md.csv,Y22,-0.475,-0.5,1.0,3.684,433.3036674013929,-1.8024954151463437,49.11508501063268,4160.622012750427,35.25209310564734,22307.46326717857,0.351583055779969,-0.0076225931121273,0.5947001433177379,279.7595859041909,2.6049918013993936,2189.506867144887
iP02_iV03_iQ02_iX15__P-475m_Q-500m_V+1000m_xi+4737md.csv,Y22,-0.475,-0.5,1.0,4.737,342.67538568115583,-1.7591370034295335,37.3375939662289,3172.821546208484,35.47210310035791,22599.47522873155,0.2780471717696302,-0.0074392342376868,0.4520947582203634,213.3400325807343,2.621249679201945,2218.168216864833
iP02_iV03_iQ02_iX16__P-475m_Q-500m_V+1000m_xi+5789md.csv,Y22,-0.475,-0.5,1.0,5.789,285.28681933576087,-1.7190774362576808,29.88785353035785,2547.377111769464,35.7185846387287,26516.8191890775,0.2314820281059441,-0.007269825884005,0.3618910722462332,171.2852453692134,2.6394637009138533,2602.660681796114
iP02_iV03_iQ02_iX17__P-475m_Q-500m_V+1000m_xi+6842md.csv,Y22,-0.475,-0.5,1.0,6.842,245.8119958185502,-1.6820604214342956,24.765604370826647,2116.8705950421527,35.99224837940764,39641.37105834071,0.1994521143925684,-0.0071132842141326,0.2998693469733874,142.3380534765619,2.659686381000809,3890.852706340753
iP02_iV03_iQ02_iX18__P-475m_Q-500m_V+1000m_xi+7895md.csv,Y22,-0.475,-0.5,1.0,7.895,217.1001071609129,-1.6478588719978775,21.037644279209104,1803.1873761268448,36.29389214785896,146876.56487051793,0.1761552574515596,-0.0069686488974669,0.25473009087138,121.2460425888385,2.681976676054792,14416.128319313018
iP02_iV03_iQ02_iX19__P-475m_Q-500m_V+1000m_xi+8947md.csv,Y22,-0.475,-0.5,1.0,8.947,195.3667271312872,-1.6162711612042286,18.210120423110364,1564.9846997620527,36.62440559796817,-57089.30447671208,0.1585207698205886,-0.0068350672724041,0.2204935860970765,105.22933097932224,2.706400327179934,-5603.390306104029
iP02_iV03_iQ02_iX20__P-475m_Q-500m_V+1000m_xi+10000md.csv,Y22,-0.475,-0.5,1.0,10.0,178.4221726572106,-1.5871179577275367,15.99727208094342,1378.335924196493,36.98477640769393,-20957.526795776528,0.1447719403298189,-0.0067117809626856,0.1936997563410569,92.67909553422348,2.733030319998236,-2057.008831577908
iP02_iV03_iQ03_iX01__P-475m_Q+0m_V+1000m_xi-10000md.csv,Y22,-0.475,0.0,1.0,-10.0,-1154.2405730003634,-2.046492871358813,77.29698411186108,7509.14556835542,35.760461785289635,-3795.319599500381,-0.9365520264217634,-0.0086544366960127,0.9359350089569928,504.913786986864,2.642558258047255,-372.5156114842897
iP02_iV03_iQ03_iX02__P-475m_Q+0m_V+1000m_xi-8947md.csv,Y22,-0.475,0.0,1.0,-8.947,-1438.879974919446,-2.033982929378409,96.3586666093247,9360.92156458927,35.5418628388918,-4731.2574644475335,-1.167508739348634,-0.0086015332618228,1.1667395634164195,629.4269270533086,2.62640465118872,-464.3791438697732
iP02_iV03_iQ03_iX03__P-475m_Q+0m_V+1000m_xi-7895md.csv,Y22,-0.475,0.0,1.0,-7.895,-1844.8326224677128,-2.022948506748328,123.54443366755322,12001.935203519331,35.34904703203868,-6066.091943391706,-1.4968991485805254,-0.0085548696679908,1.4959129642611178,807.0082583034114,2.6121563169148896,-595.394904440577
iP02_iV03_iQ03_iX04__P-475m_Q+0m_V+1000m_xi-6842md.csv,Y22,-0.475,0.0,1.0,-6.842,-2452.2681465398014,-2.013358809210617,164.22307133618477,15953.710576489568,35.18147655690577,-8063.432689440673,-1.989772977743292,-0.0085143156883334,1.9884620791879093,1072.7250749526308,2.5997735147527483,-791.4365247484027
iP02_iV03_iQ03_iX05__P-475m_Q+0m_V+1000m_xi-5789md.csv,Y22,-0.475,0.0,1.0,-5.789,-3420.443880411912,-2.0051872764022867,229.0596973121702,22252.38708488662,35.03868695123848,-11246.942777206665,-2.775351796146922,-0.0084797590014332,2.7735233440071188,1496.2470741565626,2.589221921084173,-1103.9022289443346
iP02_iV03_iQ03_iX06__P-475m_Q+0m_V+1000m_xi-4737md.csv,Y22,-0.475,0.0,1.0,-4.737,-5103.803244296691,-1.9984114240776047,341.79061757785894,33203.85642701637,34.92028552468282,-16782.086384480328,-4.141231371272395,-0.0084511045234107,4.138503052866189,2232.622092159647,2.580472518586477,-1647.1838593733517
iP02_iV03_iQ03_iX07__P-475m_Q+0m_V+1000m_xi-3684md.csv,Y22,-0.475,0.0,1.0,-3.684,-8429.30608206307,-1.9930127117119327,564.4923194720863,54838.47138966627,34.82594837625678,-27716.847052449208,-6.8395479046235765,-0.0084282738480331,6.835041886197034,3687.330557167257,2.573501372661374,-2720.4449921295864
iP02_iV03_iQ03_iX08__P-475m_Q+0m_V+1000m_xi-2632md.csv,Y22,-0.475,0.0,1.0,-2.632,-16510.288525550928,-1.988976434140305,1105.6581614262911,107411.16118981244,34.75541832995204,-54288.35627675778,-13.396465639059851,-0.0084112047884629,13.387639803894135,7222.30950376864,2.568289477885635,-5328.4735979001925
iP02_iV03_iQ03_iX09__P-475m_Q+0m_V+1000m_xi-1579md.csv,Y22,-0.475,0.0,1.0,-1.579,-45841.27578115322,-1.9862916361368816,3069.8906693268245,298222.7697089049,34.7085042165068,-150733.054586375,-37.19565984001195,-0.0083998510160225,37.17115465917164,20052.471267941368,2.564822708917151,-14794.64702952656
iP02_iV03_iQ03_iX10__P-475m_Q+0m_V+1000m_xi-526md.csv,Y22,-0.475,0.0,1.0,-0.526,-412478.6543558792,-1.984951049081328,27622.79953922739,2683648.341071273,34.68507865077284,-1356295.5038950709,-334.68561809197,-0.0083941817923618,334.4651208856695,180447.63023619505,2.5630916506439427,-133122.20907414163
iP02_iV03_iQ03_iX11__P-475m_Q+0m_V+1000m_xi+526md.csv,Y22,-0.475,0.0,1.0,0.526,-412478.6543558792,-1.984951049081328,27622.79953922739,2683648.341071273,34.68507865077284,-1356295.5038950709,-334.68561809197,-0.0083941817923618,334.4651208856695,180447.63023619505,2.5630916506439427,-133122.20907414163
iP02_iV03_iQ03_iX12__P-475m_Q+0m_V+1000m_xi+1579md.csv,Y22,-0.475,0.0,1.0,1.579,-45841.27578115322,-1.9862916361368816,3069.8906693268245,298222.7697089049,34.7085042165068,-150733.054586375,-37.19565984001195,-0.0083998510160225,37.17115465917164,20052.471267941368,2.564822708917151,-14794.64702952656
iP02_iV03_iQ03_iX13__P-475m_Q+0m_V+1000m_xi+2632md.csv,Y22,-0.475,0.0,1.0,2.632,-16510.288525550928,-1.988976434140305,1105.6581614262911,107411.16118981244,34.75541832995204,-54288.35627675778,-13.396465639059851,-0.0084112047884629,13.387639803894135,7222.30950376864,2.568289477885635,-5328.4735979001925
iP02_iV03_iQ03_iX14__P-475m_Q+0m_V+1000m_xi+3684md.csv,Y22,-0.475,0.0,1.0,3.684,-8429.30608206307,-1.9930127117119327,564.4923194720863,54838.47138966627,34.82594837625678,-27716.847052449208,-6.8395479046235765,-0.0084282738480331,6.835041886197034,3687.330557167257,2.573501372661374,-2720.4449921295864
iP02_iV03_iQ03_iX15__P-475m_Q+0m_V+1000m_xi+4737md.csv,Y22,-0.475,0.0,1.0,4.737,-5103.803244296691,-1.9984114240776047,341.79061757785894,33203.85642701637,34.92028552468282,-16782.086384480328,-4.141231371272395,-0.0084511045234107,4.138503052866189,2232.622092159647,2.580472518586477,-1647.1838593733517
iP02_iV03_iQ03_iX16__P-475m_Q+0m_V+1000m_xi+5789md.csv,Y22,-0.475,0.0,1.0,5.789,-3420.443880411912,-2.0051872764022867,229.0596973121702,22252.38708488662,35.03868695123848,-11246.942777206665,-2.775351796146922,-0.0084797590014332,2.7735233440071188,1496.2470741565626,2.589221921084173,-1103.9022289443346
iP02_iV03_iQ03_iX17__P-475m_Q+0m_V+1000m_xi+6842md.csv,Y22,-0.475,0.0,1.0,6.842,-2452.2681465398014,-2.013358809210617,164.22307133618477,15953.710576489568,35.18147655690577,-8063.432689440673,-1.989772977743292,-0.0085143156883334,1.9884620791879093,1072.7250749526308,2.5997735147527483,-791.4365247484027
iP02_iV03_iQ03_iX18__P-475m_Q+0m_V+1000m_xi+7895md.csv,Y22,-0.475,0.0,1.0,7.895,-1844.8326224677128,-2.022948506748328,123.54443366755322,12001.935203519331,35.34904703203868,-6066.091943391706,-1.4968991485805254,-0.0085548696679908,1.4959129642611178,807.0082583034114,2.6121563169148896,-595.394904440577
iP02_iV03_iQ03_iX19__P-475m_Q+0m_V+1000m_xi+8947md.csv,Y22,-0.475,0.0,1.0,8.947,-1438.879974919446,-2.033982929378409,96.3586666093247,9360.92156458927,35.5418628388918,-4731.2574644475335,-1.167508739348634,-0.0086015332618228,1.1667395634164195,629.4269270533086,2.62640465118872,-464.3791438697732
iP02_iV03_iQ03_iX20__P-475m_Q+0m_V+1000m_xi+10000md.csv,Y22,-0.475,0.0,1.0,10.0,-1154.2405730003634,-2.046492871358813,77.29698411186108,7509.14556835542,35.760461785289635,-3795.319599500381,-0.9365520264217634,-0.0086544366960127,0.9359350089569928,504.913786986864,2.642558258047255,-372.5156114842897
iP02_iV03_iQ04_iX01__P-475m_Q+500m_V+1000m_xi-10000md.csv,Y22,-0.475,0.5,1.0,-10.0,178.4221726572106,-1.5871179577275367,15.99727208094342,1378.335924196493,36.98477640769393,-20957.526795776528,0.1447719403298189,-0.0067117809626856,0.1936997563410569,92.67909553422348,2.733030319998236,-2057.008831577908
iP02_iV03_iQ04_iX02__P-475m_Q+500m_V+1000m_xi-8947md.csv,Y22,-0.475,0.5,1.0,-8.947,195.3667271312872,-1.6162711612042286,18.210120423110364,1564.9846997620527,36.62440559796817,-57089.30447671208,0.1585207698205886,-0.0068350672724041,0.2204935860970765,105.22933097932224,2.706400327179934,-5603.390306104029
iP02_iV03_iQ04_iX03__P-475m_Q+500m_V+1000m_xi-7895md.csv,Y22,-0.475,0.5,1.0,-7.895,217.1001071609129,-1.6478588719978775,21.037644279209104,1803.1873761268448,36.29389214785896,146876.56487051793,0.1761552574515596,-0.0069686488974669,0.25473009087138,121.2460425888385,2.681976676054792,14416.128319313018
iP02_iV03_iQ04_iX04__P-475m_Q+500m_V+1000m_xi-6842md.csv,Y22,-0.475,0.5,1.0,-6.842,245.8119958185502,-1.6820604214342956,24.765604370826647,2116.8705950421527,35.99224837940764,39641.37105834071,0.1994521143925684,-0.0071132842141326,0.2998693469733874,142.3380534765619,2.659686381000809,3890.852706340753
