Element,Branch_ID,P,Q,V,xi,R,L,Filename
Y22,f,-0.3,0.5,1.0,-1.579,31329.23236402489,3073.788696383041,iP01_iV03_iQ04_iX09__P-300m_Q+500m_V+1000m_xi-1579md.csv
Y22,a,-0.3,0.5,1.0,0.526,-782.0786796211128,-1.04851270841812,iP01_iV03_iQ04_iX11__P-300m_Q+500m_V+1000m_xi+526md.csv
Y22,b,-0.3,0.5,1.0,0.526,-3.270642216143357,-0.0138312556134759,iP01_iV03_iQ04_iX11__P-300m_Q+500m_V+1000m_xi+526md.csv
Y22,c,-0.3,0.5,1.0,0.526,-152.74858395272287,-1.1929521695537586,iP01_iV03_iQ04_iX11__P-300m_Q+500m_V+1000m_xi+526md.csv
Y22,d,-0.3,0.5,1.0,0.526,-31858.08830209107,-2142.073007469693,iP01_iV03_iQ04_iX11__P-300m_Q+500m_V+1000m_xi+526md.csv
Y22,e,-0.3,0.5,1.0,0.526,54.76396914731005,4.04684312529851,iP01_iV03_iQ04_iX11__P-300m_Q+500m_V+1000m_xi+526md.csv
Y22,f,-0.3,0.5,1.0,0.526,-79455.33931207356,-7795.560411381594,iP01_iV03_iQ04_iX11__P-300m_Q+500m_V+1000m_xi+526md.csv
Y22,a,-0.3,0.5,1.0,4.737,-84.78584324835894,-0.1136701925986437,iP01_iV03_iQ04_iX15__P-300m_Q+500m_V+1000m_xi+4737md.csv
Y22,b,-0.3,0.5,1.0,4.737,-4.886539065643872,-0.0206647399549112,iP01_iV03_iQ04_iX15__P-300m_Q+500m_V+1000m_xi+4737md.csv
Y22,c,-0.3,0.5,1.0,4.737,-17.64175118811696,-0.1377804285314711,iP01_iV03_iQ04_iX15__P-300m_Q+500m_V+1000m_xi+4737md.csv
Y22,d,-0.3,0.5,1.0,4.737,-3781.8760154397983,-254.2856460395521,iP01_iV03_iQ04_iX15__P-300m_Q+500m_V+1000m_xi+4737md.csv
Y22,e,-0.3,0.5,1.0,4.737,53.92204053417059,3.9846278936601296,iP01_iV03_iQ04_iX15__P-300m_Q+500m_V+1000m_xi+4737md.csv
Y22,f,-0.3,0.5,1.0,4.737,-6773.728899926225,-664.587344596204,iP01_iV03_iQ04_iX15__P-300m_Q+500m_V+1000m_xi+4737md.csv
Y22,a,-0.3,0.5,1.0,3.684,-109.6023303124265,-0.1469410165489516,iP01_iV03_iQ04_iX14__P-300m_Q+500m_V+1000m_xi+3684md.csv
Y22,b,-0.3,0.5,1.0,3.684,-4.345966873979877,-0.018378708140261,iP01_iV03_iQ04_iX14__P-300m_Q+500m_V+1000m_xi+3684md.csv
Y22,c,-0.3,0.5,1.0,3.684,-22.445635254764785,-0.1752983142708527,iP01_iV03_iQ04_iX14__P-300m_Q+500m_V+1000m_xi+3684md.csv
Y22,d,-0.3,0.5,1.0,3.684,-4777.48652310024,-321.2284708647484,iP01_iV03_iQ04_iX14__P-300m_Q+500m_V+1000m_xi+3684md.csv
Y22,e,-0.3,0.5,1.0,3.684,54.074713927912384,3.995909860171665,iP01_iV03_iQ04_iX14__P-300m_Q+500m_V+1000m_xi+3684md.csv
Y22,f,-0.3,0.5,1.0,3.684,-9240.57203934056,-906.6154443379248,iP01_iV03_iQ04_iX14__P-300m_Q+500m_V+1000m_xi+3684md.csv
Y22,a,-0.3,0.5,1.0,6.842,-58.14942786890966,-0.077959437709404,iP01_iV03_iQ04_iX17__P-300m_Q+500m_V+1000m_xi+6842md.csv
Y22,b,-0.3,0.5,1.0,6.842,-6.511066123484143,-0.0275347206813545,iP01_iV03_iQ04_iX17__P-300m_Q+500m_V+1000m_xi+6842md.csv
Y22,c,-0.3,0.5,1.0,6.842,-12.49329909152098,-0.0975714986707759,iP01_iV03_iQ04_iX17__P-300m_Q+500m_V+1000m_xi+6842md.csv
Y22,d,-0.3,0.5,1.0,6.842,-2718.3558515791437,-182.7767148843973,iP01_iV03_iQ04_iX17__P-300m_Q+500m_V+1000m_xi+6842md.csv
Y22,e,-0.3,0.5,1.0,6.842,53.72956036044933,3.9704043615696527,iP01_iV03_iQ04_iX17__P-300m_Q+500m_V+1000m_xi+6842md.csv
Y22,f,-0.3,0.5,1.0,6.842,-4211.60909467648,-413.2114152077565,iP01_iV03_iQ04_iX17__P-300m_Q+500m_V+1000m_xi+6842md.csv
Y22,a,-0.3,0.5,1.0,5.789,-69.0288649976076,-0.0925452183822621,iP01_iV03_iQ04_iX16__P-300m_Q+500m_V+1000m_xi+5789md.csv
Y22,b,-0.3,0.5,1.0,5.789,-5.582607567892424,-0.0236083518643913,iP01_iV03_iQ04_iX16__P-300m_Q+500m_V+1000m_xi+5789md.csv
Y22,c,-0.3,0.5,1.0,5.789,-14.59442528307095,-0.113981097921071,iP01_iV03_iQ04_iX16__P-300m_Q+500m_V+1000m_xi+5789md.csv
Y22,d,-0.3,0.5,1.0,5.789,-3151.6484669857355,-211.91042823949104,iP01_iV03_iQ04_iX16__P-300m_Q+500m_V+1000m_xi+5789md.csv
Y22,e,-0.3,0.5,1.0,5.789,53.80709690184306,3.9761340088311385,iP01_iV03_iQ04_iX16__P-300m_Q+500m_V+1000m_xi+5789md.csv
Y22,f,-0.3,0.5,1.0,5.789,-5243.231541202291,-514.4264523772852,iP01_iV03_iQ04_iX16__P-300m_Q+500m_V+1000m_xi+5789md.csv
Y22,a,-0.3,0.5,1.0,1.579,-258.902813145128,-0.347104321983721,iP01_iV03_iQ04_iX12__P-300m_Q+500m_V+1000m_xi+1579md.csv
Y22,b,-0.3,0.5,1.0,1.579,-3.562702411974027,-0.0150663522569171,iP01_iV03_iQ04_iX12__P-300m_Q+500m_V+1000m_xi+1579md.csv
Y22,c,-0.3,0.5,1.0,1.579,-51.36989438066993,-0.4011940756852633,iP01_iV03_iQ04_iX12__P-300m_Q+500m_V+1000m_xi+1579md.csv
Y22,d,-0.3,0.5,1.0,1.579,-10784.985598271684,-725.1604909555134,iP01_iV03_iQ04_iX12__P-300m_Q+500m_V+1000m_xi+1579md.csv
Y22,e,-0.3,0.5,1.0,1.579,54.4950810486525,4.026973345952996,iP01_iV03_iQ04_iX12__P-300m_Q+500m_V+1000m_xi+1579md.csv
Y22,f,-0.3,0.5,1.0,1.579,-24599.60601373508,-2413.5283718641995,iP01_iV03_iQ04_iX12__P-300m_Q+500m_V+1000m_xi+1579md.csv
Y22,a,-0.3,0.5,1.0,2.632,-154.3516252741087,-0.2069352417882748,iP01_iV03_iQ04_iX13__P-300m_Q+500m_V+1000m_xi+2632md.csv
Y22,b,-0.3,0.5,1.0,2.632,-3.914551053859944,-0.016554288931604,iP01_iV03_iQ04_iX13__P-300m_Q+500m_V+1000m_xi+2632md.csv
Y22,c,-0.3,0.5,1.0,2.632,-31.11308298042584,-0.2429902712190101,iP01_iV03_iQ04_iX13__P-300m_Q+500m_V+1000m_xi+2632md.csv
Y22,d,-0.3,0.5,1.0,2.632,-6576.488313819272,-442.1896947963205,iP01_iV03_iQ04_iX13__P-300m_Q+500m_V+1000m_xi+2632md.csv
Y22,e,-0.3,0.5,1.0,2.632,54.2655472286993,4.010011694192399,iP01_iV03_iQ04_iX13__P-300m_Q+500m_V+1000m_xi+2632md.csv
Y22,f,-0.3,0.5,1.0,2.632,-13784.930955469075,-1352.4737723174908,iP01_iV03_iQ04_iX13__P-300m_Q+500m_V+1000m_xi+2632md.csv
Y22,a,-0.3,0.5,1.0,10.0,-39.36978930577629,-0.0527820607957695,iP01_iV03_iQ04_iX20__P-300m_Q+500m_V+1000m_xi+10000md.csv
Y22,b,-0.3,0.5,1.0,10.0,-12.963783304026665,-0.0548226888623558,iP01_iV03_iQ04_iX20__P-300m_Q+500m_V+1000m_xi+10000md.csv
Y22,c,-0.3,0.5,1.0,10.0,-8.881913905347464,-0.069366917774163,iP01_iV03_iQ04_iX20__P-300m_Q+500m_V+1000m_xi+10000md.csv
Y22,d,-0.3,0.5,1.0,10.0,-1979.6978682739823,-133.11085516888951,iP01_iV03_iQ04_iX20__P-300m_Q+500m_V+1000m_xi+10000md.csv
Y22,e,-0.3,0.5,1.0,10.0,53.71974401110576,3.969678972089533,iP01_iV03_iQ04_iX20__P-300m_Q+500m_V+1000m_xi+10000md.csv
Y22,f,-0.3,0.5,1.0,10.0,-2508.285371880645,-246.09409958541488,iP01_iV03_iQ04_iX20__P-300m_Q+500m_V+1000m_xi+10000md.csv
Y22,a,-0.3,0.5,1.0,7.895,-50.19600501210549,-0.0672964888807515,iP01_iV03_iQ04_iX18__P-300m_Q+500m_V+1000m_xi+7895md.csv
Y22,b,-0.3,0.5,1.0,7.895,-7.809507476011545,-0.033025713905031,iP01_iV03_iQ04_iX18__P-300m_Q+500m_V+1000m_xi+7895md.csv
Y22,c,-0.3,0.5,1.0,7.895,-10.960231935927032,-0.085598387418218,iP01_iV03_iQ04_iX18__P-300m_Q+500m_V+1000m_xi+7895md.csv
Y22,d,-0.3,0.5,1.0,7.895,-2403.406043089888,-161.60013046311116,iP01_iV03_iQ04_iX18__P-300m_Q+500m_V+1000m_xi+7895md.csv
Y22,e,-0.3,0.5,1.0,7.895,53.68921398174763,3.967422922243226,iP01_iV03_iQ04_iX18__P-300m_Q+500m_V+1000m_xi+7895md.csv
Y22,f,-0.3,0.5,1.0,7.895,-3475.6410909647407,-341.0037687054224,iP01_iV03_iQ04_iX18__P-300m_Q+500m_V+1000m_xi+7895md.csv
Y22,a,-0.3,0.5,1.0,8.947,-44.13548407325704,-0.0591713048173101,iP01_iV03_iQ04_iX19__P-300m_Q+500m_V+1000m_xi+8947md.csv
Y22,b,-0.3,0.5,1.0,8.947,-9.75083286396084,-0.041235406648898,iP01_iV03_iQ04_iX19__P-300m_Q+500m_V+1000m_xi+8947md.csv
Y22,c,-0.3,0.5,1.0,8.947,-9.795057217749113,-0.0764984817301293,iP01_iV03_iQ04_iX19__P-300m_Q+500m_V+1000m_xi+8947md.csv
Y22,d,-0.3,0.5,1.0,8.947,-2165.2074453049136,-145.58414167024583,iP01_iV03_iQ04_iX19__P-300m_Q+500m_V+1000m_xi+8947md.csv
Y22,e,-0.3,0.5,1.0,8.947,53.68594486543861,3.9671813471990567,iP01_iV03_iQ04_iX19__P-300m_Q+500m_V+1000m_xi+8947md.csv
Y22,f,-0.3,0.5,1.0,8.947,-2928.364940821149,-287.30914816832853,iP01_iV03_iQ04_iX19__P-300m_Q+500m_V+1000m_xi+8947md.csv
Y22,a,-0.3,1.0,1.0,-6.842,31.23226407320096,0.041872290661695,iP01_iV03_iQ05_iX04__P-300m_Q+1000m_V+1000m_xi-6842md.csv
Y22,b,-0.3,1.0,1.0,-6.842,-1.5775030595192776,-0.0066711204116295,iP01_iV03_iQ05_iX04__P-300m_Q+1000m_V+1000m_xi-6842md.csv
Y22,c,-0.3,1.0,1.0,-6.842,5.749356770837277,0.0449019392247051,iP01_iV03_iQ05_iX04__P-300m_Q+1000m_V+1000m_xi-6842md.csv
Y22,d,-0.3,1.0,1.0,-6.842,1171.217544164661,78.75028375192178,iP01_iV03_iQ05_iX04__P-300m_Q+1000m_V+1000m_xi-6842md.csv
Y22,e,-0.3,1.0,1.0,-6.842,60.12276522187972,4.442837195229986,iP01_iV03_iQ05_iX04__P-300m_Q+1000m_V+1000m_xi-6842md.csv
Y22,f,-0.3,1.0,1.0,-6.842,4347.224755866461,426.5170039575613,iP01_iV03_iQ05_iX04__P-300m_Q+1000m_V+1000m_xi-6842md.csv
Y22,a,-0.3,1.0,1.0,-10.0,21.85675767685782,0.0293027911208305,iP01_iV03_iQ05_iX01__P-300m_Q+1000m_V+1000m_xi-10000md.csv
Y22,b,-0.3,1.0,1.0,-10.0,-1.2960589292682911,-0.0054809181671896,iP01_iV03_iQ05_iX01__P-300m_Q+1000m_V+1000m_xi-10000md.csv
Y22,c,-0.3,1.0,1.0,-10.0,3.927807230384988,0.0306758074989701,iP01_iV03_iQ05_iX01__P-300m_Q+1000m_V+1000m_xi-10000md.csv
Y22,d,-0.3,1.0,1.0,-10.0,792.9515881300651,53.31645085794796,iP01_iV03_iQ05_iX01__P-300m_Q+1000m_V+1000m_xi-10000md.csv
Y22,e,-0.3,1.0,1.0,-10.0,63.47647699091065,4.690663378205187,iP01_iV03_iQ05_iX01__P-300m_Q+1000m_V+1000m_xi-10000md.csv
Y22,f,-0.3,1.0,1.0,-10.0,3607.9703752289374,353.9869230768721,iP01_iV03_iQ05_iX01__P-300m_Q+1000m_V+1000m_xi-10000md.csv
Y22,a,-0.3,1.0,1.0,-8.947,24.23322340599716,0.0324888574119218,iP01_iV03_iQ05_iX02__P-300m_Q+1000m_V+1000m_xi-8947md.csv
Y22,b,-0.3,1.0,1.0,-8.947,-1.3765960682967997,-0.0058215025792611,iP01_iV03_iQ05_iX02__P-300m_Q+1000m_V+1000m_xi-8947md.csv
Y22,c,-0.3,1.0,1.0,-8.947,4.390136045600043,0.0342865523509709,iP01_iV03_iQ05_iX02__P-300m_Q+1000m_V+1000m_xi-8947md.csv
Y22,d,-0.3,1.0,1.0,-8.947,888.9437709992707,59.77076987504149,iP01_iV03_iQ05_iX02__P-300m_Q+1000m_V+1000m_xi-8947md.csv
Y22,e,-0.3,1.0,1.0,-8.947,62.2808286058358,4.602309639227617,iP01_iV03_iQ05_iX02__P-300m_Q+1000m_V+1000m_xi-8947md.csv
Y22,f,-0.3,1.0,1.0,-8.947,3763.836094762849,369.2792955486552,iP01_iV03_iQ05_iX02__P-300m_Q+1000m_V+1000m_xi-8947md.csv
Y22,a,-0.3,1.0,1.0,-7.895,27.258717809171404,0.0365450597015837,iP01_iV03_iQ05_iX03__P-300m_Q+1000m_V+1000m_xi-7895md.csv
Y22,b,-0.3,1.0,1.0,-7.895,-1.4694574158353852,-0.0062142049751631,iP01_iV03_iQ05_iX03__P-300m_Q+1000m_V+1000m_xi-7895md.csv
Y22,c,-0.3,1.0,1.0,-7.895,4.978002788909087,0.0388777366925271,iP01_iV03_iQ05_iX03__P-300m_Q+1000m_V+1000m_xi-7895md.csv
Y22,d,-0.3,1.0,1.0,-7.895,1011.0168723198744,67.97871668622908,iP01_iV03_iQ05_iX03__P-300m_Q+1000m_V+1000m_xi-7895md.csv
Y22,e,-0.3,1.0,1.0,-7.895,61.16447483144254,4.51981546115374,iP01_iV03_iQ05_iX03__P-300m_Q+1000m_V+1000m_xi-7895md.csv
Y22,f,-0.3,1.0,1.0,-7.895,4000.503468303393,392.4993184632831,iP01_iV03_iQ05_iX03__P-300m_Q+1000m_V+1000m_xi-7895md.csv
Y22,a,-0.3,1.0,1.0,-5.789,36.67040865166318,0.0491630707958545,iP01_iV03_iQ05_iX05__P-300m_Q+1000m_V+1000m_xi-5789md.csv
Y22,b,-0.3,1.0,1.0,-5.789,-1.7045586577218743,-0.0072084272583366,iP01_iV03_iQ05_iX05__P-300m_Q+1000m_V+1000m_xi-5789md.csv
Y22,c,-0.3,1.0,1.0,-5.789,6.8042981637576405,0.0531409329414997,iP01_iV03_iQ05_iX05__P-300m_Q+1000m_V+1000m_xi-5789md.csv
Y22,d,-0.3,1.0,1.0,-5.789,1390.355162078186,93.48465113364414,iP01_iV03_iQ05_iX05__P-300m_Q+1000m_V+1000m_xi-5789md.csv
Y22,e,-0.3,1.0,1.0,-5.789,59.15147786745719,4.371062858717464,iP01_iV03_iQ05_iX05__P-300m_Q+1000m_V+1000m_xi-5789md.csv
Y22,f,-0.3,1.0,1.0,-5.789,4856.652729488974,476.4982460724633,iP01_iV03_iQ05_iX05__P-300m_Q+1000m_V+1000m_xi-5789md.csv
Y22,a,-0.3,1.0,1.0,-3.684,56.95875243152822,0.0763631298695027,iP01_iV03_iQ05_iX07__P-300m_Q+1000m_V+1000m_xi-3684md.csv
Y22,b,-0.3,1.0,1.0,-3.684,-2.038765062603433,-0.0086217564787454,iP01_iV03_iQ05_iX07__P-300m_Q+1000m_V+1000m_xi-3684md.csv
Y22,c,-0.3,1.0,1.0,-3.684,10.737392111981263,0.0838580292128544,iP01_iV03_iQ05_iX07__P-300m_Q+1000m_V+1000m_xi-3684md.csv
Y22,d,-0.3,1.0,1.0,-3.684,2207.601653650836,148.434641607551,iP01_iV03_iQ05_iX07__P-300m_Q+1000m_V+1000m_xi-3684md.csv
Y22,e,-0.3,1.0,1.0,-3.684,57.40518249541096,4.242018460840572,iP01_iV03_iQ05_iX07__P-300m_Q+1000m_V+1000m_xi-3684md.csv
Y22,f,-0.3,1.0,1.0,-3.684,6886.778086317795,675.6788803392844,iP01_iV03_iQ05_iX07__P-300m_Q+1000m_V+1000m_xi-3684md.csv
Y22,a,-0.3,1.0,1.0,-4.737,44.54891014327338,0.0597255744831328,iP01_iV03_iQ05_iX06__P-300m_Q+1000m_V+1000m_xi-4737md.csv
Y22,b,-0.3,1.0,1.0,-4.737,-1.8558595767182904,-0.0078482654145447,iP01_iV03_iQ05_iX06__P-300m_Q+1000m_V+1000m_xi-4737md.csv
Y22,c,-0.3,1.0,1.0,-4.737,8.331912394889615,0.0650714573634651,iP01_iV03_iQ05_iX06__P-300m_Q+1000m_V+1000m_xi-4737md.csv
Y22,d,-0.3,1.0,1.0,-4.737,1707.7382089101188,114.82484116055652,iP01_iV03_iQ05_iX06__P-300m_Q+1000m_V+1000m_xi-4737md.csv
Y22,e,-0.3,1.0,1.0,-4.737,58.246778169634354,4.304209089567029,iP01_iV03_iQ05_iX06__P-300m_Q+1000m_V+1000m_xi-4737md.csv
Y22,f,-0.3,1.0,1.0,-4.737,5630.153308676833,552.3883065519678,iP01_iV03_iQ05_iX06__P-300m_Q+1000m_V+1000m_xi-4737md.csv
Y22,a,-0.3,1.0,1.0,-2.632,79.336589961023,0.1063645193050858,iP01_iV03_iQ05_iX08__P-300m_Q+1000m_V+1000m_xi-2632md.csv
Y22,b,-0.3,1.0,1.0,-2.632,-2.2639555821935127,-0.0095740671970527,iP01_iV03_iQ05_iX08__P-300m_Q+1000m_V+1000m_xi-2632md.csv
Y22,c,-0.3,1.0,1.0,-2.632,15.074251927262694,0.1177284991825703,iP01_iV03_iQ05_iX08__P-300m_Q+1000m_V+1000m_xi-2632md.csv
Y22,d,-0.3,1.0,1.0,-2.632,3108.9597390536896,209.04012509611744,iP01_iV03_iQ05_iX08__P-300m_Q+1000m_V+1000m_xi-2632md.csv
Y22,e,-0.3,1.0,1.0,-2.632,56.62352624361239,4.184257121523842,iP01_iV03_iQ05_iX08__P-300m_Q+1000m_V+1000m_xi-2632md.csv
Y22,f,-0.3,1.0,1.0,-2.632,9198.019530072,902.4405118802206,iP01_iV03_iQ05_iX08__P-300m_Q+1000m_V+1000m_xi-2632md.csv
Y22,a,-0.3,1.0,1.0,-0.526,393.211315274464,0.5271682656770663,iP01_iV03_iQ05_iX10__P-300m_Q+1000m_V+1000m_xi-526md.csv
Y22,b,-0.3,1.0,1.0,-0.526,-2.9150251166044425,-0.0123273824658817,iP01_iV03_iQ05_iX10__P-300m_Q+1000m_V+1000m_xi-526md.csv
Y22,c,-0.3,1.0,1.0,-0.526,75.8971093098006,0.5927493327332717,iP01_iV03_iQ05_iX10__P-300m_Q+1000m_V+1000m_xi-526md.csv
Y22,d,-0.3,1.0,1.0,-0.526,15752.90022219772,1059.1929421565828,iP01_iV03_iQ05_iX10__P-300m_Q+1000m_V+1000m_xi-526md.csv
Y22,e,-0.3,1.0,1.0,-0.526,55.22880092900111,4.081192375681957,iP01_iV03_iQ05_iX10__P-300m_Q+1000m_V+1000m_xi-526md.csv
Y22,f,-0.3,1.0,1.0,-0.526,42166.13455794299,4137.024045657,iP01_iV03_iQ05_iX10__P-300m_Q+1000m_V+1000m_xi-526md.csv
Y22,a,-0.3,1.0,1.0,-1.579,131.61697503787153,0.1764554827623715,iP01_iV03_iQ05_iX09__P-300m_Q+1000m_V+1000m_xi-1579md.csv
Y22,b,-0.3,1.0,1.0,-1.579,-2.547543155884697,-0.0107733338735384,iP01_iV03_iQ05_iX09__P-300m_Q+1000m_V+1000m_xi-1579md.csv
Y22,c,-0.3,1.0,1.0,-1.579,25.205402242679423,0.1968518366047183,iP01_iV03_iQ05_iX09__P-300m_Q+1000m_V+1000m_xi-1579md.csv
Y22,d,-0.3,1.0,1.0,-1.579,5214.871518389934,350.6373495643922,iP01_iV03_iQ05_iX09__P-300m_Q+1000m_V+1000m_xi-1579md.csv
Y22,e,-0.3,1.0,1.0,-1.579,55.89893525280697,4.130712681880407,iP01_iV03_iQ05_iX09__P-300m_Q+1000m_V+1000m_xi-1579md.csv
Y22,f,-0.3,1.0,1.0,-1.579,14661.867833156137,1438.512224756811,iP01_iV03_iQ05_iX09__P-300m_Q+1000m_V+1000m_xi-1579md.csv
Y22,a,-0.3,1.0,1.0,3.684,-55.50196665376094,-0.0744100547618061,iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv
Y22,b,-0.3,1.0,1.0,3.684,-6.978357748371329,-0.029510855483856,iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv
Y22,c,-0.3,1.0,1.0,3.684,-11.056204734613884,-0.0863479260093404,iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv
Y22,d,-0.3,1.0,1.0,3.684,-2325.147759684044,-156.338202880765,iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv
Y22,e,-0.3,1.0,1.0,3.684,53.0488055423236,3.9200992432569657,iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv
Y22,f,-0.3,1.0,1.0,3.684,-5189.598360913564,-509.1643679505455,iP01_iV03_iQ05_iX14__P-300m_Q+1000m_V+1000m_xi+3684md.csv
Y22,a,-0.3,1.0,1.0,0.526,-391.7606606448791,-0.5252234104417048,iP01_iV03_iQ05_iX11__P-300m_Q+1000m_V+1000m_xi+526md.csv
Y22,b,-0.3,1.0,1.0,0.526,-3.4092800475548275,-0.0144175426963262,iP01_iV03_iQ05_iX11__P-300m_Q+1000m_V+1000m_xi+526md.csv
Y22,c,-0.3,1.0,1.0,0.526,-76.2145657800786,-0.5952286381067387,iP01_iV03_iQ05_iX11__P-300m_Q+1000m_V+1000m_xi+526md.csv
Y22,d,-0.3,1.0,1.0,0.526,-15869.888677758374,-1067.0590212597906,iP01_iV03_iQ05_iX11__P-300m_Q+1000m_V+1000m_xi+526md.csv
Y22,e,-0.3,1.0,1.0,0.526,54.61075907780699,4.035521500187019,iP01_iV03_iQ05_iX11__P-300m_Q+1000m_V+1000m_xi+526md.csv
Y22,f,-0.3,1.0,1.0,0.526,-40508.54018013583,-3974.393364492106,iP01_iV03_iQ05_iX11__P-300m_Q+1000m_V+1000m_xi+526md.csv
Y22,a,-0.3,1.0,1.0,2.632,-77.88287415169378,-0.1044155600248764,iP01_iV03_iQ05_iX13__P-300m_Q+1000m_V+1000m_xi+2632md.csv
Y22,b,-0.3,1.0,1.0,2.632,-5.171310306116464,-0.0218690122531471,iP01_iV03_iQ05_iX13__P-300m_Q+1000m_V+1000m_xi+2632md.csv
Y22,c,-0.3,1.0,1.0,2.632,-15.392385486432866,-0.1202130925568606,iP01_iV03_iQ05_iX13__P-300m_Q+1000m_V+1000m_xi+2632md.csv
Y22,d,-0.3,1.0,1.0,2.632,-3226.228932396513,-216.92506768508215,iP01_iV03_iQ05_iX13__P-300m_Q+1000m_V+1000m_xi+2632md.csv
Y22,e,-0.3,1.0,1.0,2.632,53.5225984193883,3.955110683331409,iP01_iV03_iQ05_iX13__P-300m_Q+1000m_V+1000m_xi+2632md.csv
Y22,f,-0.3,1.0,1.0,2.632,-7520.851785576424,-737.8894248241215,iP01_iV03_iQ05_iX13__P-300m_Q+1000m_V+1000m_xi+2632md.csv
Y22,a,-0.3,1.0,1.0,1.579,-130.16530098991353,-0.1745092608189676,iP01_iV03_iQ05_iX12__P-300m_Q+1000m_V+1000m_xi+1579md.csv
Y22,b,-0.3,1.0,1.0,1.579,-4.108417475905346,-0.0173741328218787,iP01_iV03_iQ05_iX12__P-300m_Q+1000m_V+1000m_xi+1579md.csv
Y22,c,-0.3,1.0,1.0,1.579,-25.5230841903032,-0.1993329029350258,iP01_iV03_iQ05_iX12__P-300m_Q+1000m_V+1000m_xi+1579md.csv
Y22,d,-0.3,1.0,1.0,1.579,-5331.956707337755,-358.50992009697745,iP01_iV03_iQ05_iX12__P-300m_Q+1000m_V+1000m_xi+1579md.csv
Y22,e,-0.3,1.0,1.0,1.579,54.04266919443896,3.993541879236588,iP01_iV03_iQ05_iX12__P-300m_Q+1000m_V+1000m_xi+1579md.csv
Y22,f,-0.3,1.0,1.0,1.579,-12997.7957974632,-1275.245989596384,iP01_iV03_iQ05_iX12__P-300m_Q+1000m_V+1000m_xi+1579md.csv
Y22,a,-0.3,1.0,1.0,4.737,-43.08801734715663,-0.0577669932018937,iP01_iV03_iQ05_iX15__P-300m_Q+1000m_V+1000m_xi+4737md.csv
Y22,b,-0.3,1.0,1.0,4.737,-10.7241905881806,-0.0453516500645125,iP01_iV03_iQ05_iX15__P-300m_Q+1000m_V+1000m_xi+4737md.csv
Y22,c,-0.3,1.0,1.0,4.737,-8.651633519990042,-0.0675684494793397,iP01_iV03_iQ05_iX15__P-300m_Q+1000m_V+1000m_xi+4737md.csv
Y22,d,-0.3,1.0,1.0,4.737,-1825.654884982226,-122.75331853965235,iP01_iV03_iQ05_iX15__P-300m_Q+1000m_V+1000m_xi+4737md.csv
Y22,e,-0.3,1.0,1.0,4.737,52.61972807863616,3.888392097037417,iP01_iV03_iQ05_iX15__P-300m_Q+1000m_V+1000m_xi+4737md.csv
Y22,f,-0.3,1.0,1.0,4.737,-3905.5799874441623,-383.186140291305,iP01_iV03_iQ05_iX15__P-300m_Q+1000m_V+1000m_xi+4737md.csv
Y22,a,-0.3,1.0,1.0,10.0,-20.359247445378006,-0.0272951177887147,iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv
Y22,b,-0.3,1.0,1.0,10.0,6.479230413010103,0.027400090287656,iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv
Y22,c,-0.3,1.0,1.0,10.0,-4.255630836121464,-0.033236079231605,iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv
Y22,d,-0.3,1.0,1.0,10.0,-914.1822268924474,-61.46775227700872,iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv
Y22,e,-0.3,1.0,1.0,10.0,51.10153504081197,3.7762035693400176,iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv
Y22,f,-0.3,1.0,1.0,10.0,-1602.6676835326307,-157.24170184745464,iP01_iV03_iQ05_iX20__P-300m_Q+1000m_V+1000m_xi+10000md.csv
Y22,a,-0.3,1.0,1.0,5.789,-35.204359911084694,-0.0471975770728949,iP01_iV03_iQ05_iX16__P-300m_Q+1000m_V+1000m_xi+5789md.csv
Y22,b,-0.3,1.0,1.0,5.789,-23.10377219995985,-0.0977038018270265,iP01_iV03_iQ05_iX16__P-300m_Q+1000m_V+1000m_xi+5789md.csv
Y22,c,-0.3,1.0,1.0,5.789,-7.125159899459677,-0.0556468331196053,iP01_iV03_iQ05_iX16__P-300m_Q+1000m_V+1000m_xi+5789md.csv
Y22,d,-0.3,1.0,1.0,5.789,-1508.737203239987,-101.44441889430578,iP01_iV03_iQ05_iX16__P-300m_Q+1000m_V+1000m_xi+5789md.csv
Y22,e,-0.3,1.0,1.0,5.789,52.23397051092123,3.859886121106927,iP01_iV03_iQ05_iX16__P-300m_Q+1000m_V+1000m_xi+5789md.csv
Y22,f,-0.3,1.0,1.0,5.789,-3096.6417693892395,-303.819205292339,iP01_iV03_iQ05_iX16__P-300m_Q+1000m_V+1000m_xi+5789md.csv
