Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,RMS_Rel_Error,Max_Rel_Error,Order
iP01_iV01_iQ03_iX01__P-300m_Q+0m_V+900m_xi-10000md.csv,01,01,03,01,-0.3,0.0,0.9,-10.0,Y21,False,-0.11952622376639137,RL_Series,f,746.2254008656198,73.06498361432608,,9.064569967974673e-14,8.853813956868488e-13,6.0
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi+5000md.csv,01,01,02,04,-0.3,-0.5,0.9,5.0,Y21,False,-0.00015126986117174914,RC_Parallel,Parallel,1.9198011448795267e+19,,-3.92079902294104e-24,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi+5000md.csv,01,01,02,04,-0.3,-0.5,0.9,5.0,Y21,False,-0.00015126986117174914,RL_Series,a,-216.4387745198125,-0.25318612298476817,,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi+5000md.csv,01,01,02,04,-0.3,-0.5,0.9,5.0,Y21,False,-0.00015126986117174914,RL_Series,b,22.2542443917333,0.1052832771643173,,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi+5000md.csv,01,01,02,04,-0.3,-0.5,0.9,5.0,Y21,False,-0.00015126986117174914,RL_Series,c,37.16371994086852,0.36051104388297694,,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi+5000md.csv,01,01,02,04,-0.3,-0.5,0.9,5.0,Y21,False,-0.00015126986117174914,RL_Series,d,3423.816044819108,230.450707852777,,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi+5000md.csv,01,01,02,04,-0.3,-0.5,0.9,5.0,Y21,False,-0.00015126986117174914,RL_Series,e,-465.9768389195795,-34.19993610135642,,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi+5000md.csv,01,01,02,04,-0.3,-0.5,0.9,5.0,Y21,False,-0.00015126986117174914,RL_Series,f,-1437.912257116764,-140.7899481687963,,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-5000md.csv,01,01,03,02,-0.3,0.0,0.9,-5.0,Y21,False,-0.060685054215301994,RC_Parallel,Parallel,-2.2821960403072885e+19,,3.5394006761782714e-24,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-5000md.csv,01,01,03,02,-0.3,0.0,0.9,-5.0,Y21,False,-0.060685054215301994,RL_Series,a,259.04467593976125,0.30302572783707943,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-5000md.csv,01,01,03,02,-0.3,0.0,0.9,-5.0,Y21,False,-0.060685054215301994,RL_Series,b,-29.09284657550559,-0.13763622685145965,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-5000md.csv,01,01,03,02,-0.3,0.0,0.9,-5.0,Y21,False,-0.060685054215301994,RL_Series,c,-31.219383989331764,-0.3028473126285236,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-5000md.csv,01,01,03,02,-0.3,0.0,0.9,-5.0,Y21,False,-0.060685054215301994,RL_Series,d,-2968.645552668543,-199.81402296797717,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-5000md.csv,01,01,03,02,-0.3,0.0,0.9,-5.0,Y21,False,-0.060685054215301994,RL_Series,e,451.3365875520733,33.12542854969288,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX02__P-300m_Q+0m_V+900m_xi-5000md.csv,01,01,03,02,-0.3,0.0,0.9,-5.0,Y21,False,-0.060685054215301994,RL_Series,f,1469.7771240379664,143.9099250434172,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi+10000md.csv,01,01,03,05,-0.3,0.0,0.9,10.0,Y21,False,-0.00027345013953884544,RC_Parallel,Parallel,1.1150696530076017e+19,,-5.731262056076401e-24,9.064569967974673e-14,8.853813956868488e-13,6.0
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi+10000md.csv,01,01,03,05,-0.3,0.0,0.9,10.0,Y21,False,-0.00027345013953884544,RL_Series,a,-131.5204288082969,-0.15385019406592276,,9.064569967974673e-14,8.853813956868488e-13,6.0
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi+10000md.csv,01,01,03,05,-0.3,0.0,0.9,10.0,Y21,False,-0.00027345013953884544,RL_Series,b,14.770825314135465,0.06987974375224879,,9.064569967974673e-14,8.853813956868488e-13,6.0
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi+10000md.csv,01,01,03,05,-0.3,0.0,0.9,10.0,Y21,False,-0.00027345013953884544,RL_Series,c,15.850496654726857,0.1537596102905944,,9.064569967974673e-14,8.853813956868488e-13,6.0
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi+10000md.csv,01,01,03,05,-0.3,0.0,0.9,10.0,Y21,False,-0.00027345013953884544,RL_Series,d,1507.2205916397093,101.4482215784372,,9.064569967974673e-14,8.853813956868488e-13,6.0
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi+10000md.csv,01,01,03,05,-0.3,0.0,0.9,10.0,Y21,False,-0.00027345013953884544,RL_Series,e,-229.14958520751887,-16.818220393505566,,9.064569967974673e-14,8.853813956868488e-13,6.0
iP01_iV01_iQ03_iX05__P-300m_Q+0m_V+900m_xi+10000md.csv,01,01,03,05,-0.3,0.0,0.9,10.0,Y21,False,-0.00027345013953884544,RL_Series,f,-746.2254008656198,-73.06498361432608,,9.064569967974673e-14,8.853813956868488e-13,6.0
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi+5000md.csv,01,01,03,04,-0.3,0.0,0.9,5.0,Y21,False,-0.00013883427435581075,RC_Parallel,Parallel,2.2821960403072885e+19,,-3.5394006761782714e-24,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi+5000md.csv,01,01,03,04,-0.3,0.0,0.9,5.0,Y21,False,-0.00013883427435581075,RL_Series,a,-259.04467593976125,-0.30302572783707943,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi+5000md.csv,01,01,03,04,-0.3,0.0,0.9,5.0,Y21,False,-0.00013883427435581075,RL_Series,b,29.09284657550559,0.13763622685145965,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi+5000md.csv,01,01,03,04,-0.3,0.0,0.9,5.0,Y21,False,-0.00013883427435581075,RL_Series,c,31.219383989331764,0.3028473126285236,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi+5000md.csv,01,01,03,04,-0.3,0.0,0.9,5.0,Y21,False,-0.00013883427435581075,RL_Series,d,2968.645552668543,199.81402296797717,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi+5000md.csv,01,01,03,04,-0.3,0.0,0.9,5.0,Y21,False,-0.00013883427435581075,RL_Series,e,-451.3365875520733,-33.12542854969288,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ03_iX04__P-300m_Q+0m_V+900m_xi+5000md.csv,01,01,03,04,-0.3,0.0,0.9,5.0,Y21,False,-0.00013883427435581075,RL_Series,f,-1469.7771240379664,-143.9099250434172,,9.80895767827634e-14,7.949668784480376e-13,6.0
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,01,01,04,01,-0.3,0.5,0.9,-10.0,Y21,False,-0.13829438248733464,RC_Parallel,Parallel,-8.406750477482686e+18,,6.4355500871573004e-24,9.516796104691439e-14,8.046154224460852e-13,6.0
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,01,01,04,01,-0.3,0.5,0.9,-10.0,Y21,False,-0.13829438248733464,RL_Series,a,94.16269270802448,0.11014979709362158,,9.516796104691439e-14,8.046154224460852e-13,6.0
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,01,01,04,01,-0.3,0.5,0.9,-10.0,Y21,False,-0.13829438248733464,RL_Series,b,-9.121571054161882,-0.04315351609179206,,9.516796104691439e-14,8.046154224460852e-13,6.0
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,01,01,04,01,-0.3,0.5,0.9,-10.0,Y21,False,-0.13829438248733464,RL_Series,c,-23.39098996117034,-0.2269070540243279,,9.516796104691439e-14,8.046154224460852e-13,6.0
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,01,01,04,01,-0.3,0.5,0.9,-10.0,Y21,False,-0.13829438248733464,RL_Series,d,-2058.8636211254056,-138.57829626327907,,9.516796104691439e-14,8.046154224460852e-13,6.0
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,01,01,04,01,-0.3,0.5,0.9,-10.0,Y21,False,-0.13829438248733464,RL_Series,e,244.6405932249862,17.955168423886764,,9.516796104691439e-14,8.046154224460852e-13,6.0
iP01_iV01_iQ04_iX01__P-300m_Q+500m_V+900m_xi-10000md.csv,01,01,04,01,-0.3,0.5,0.9,-10.0,Y21,False,-0.13829438248733464,RL_Series,f,714.3217355520366,69.94120788109173,,9.516796104691439e-14,8.046154224460852e-13,6.0
iP01_iV01_iQ04_iX03__P-300m_Q+500m_V+900m_xi+0md.csv,01,01,04,03,-0.3,0.5,0.9,0.0,Y21,,,Processing_Exception,Error,,,,,,
iP01_iV01_iQ04_iX02__P-300m_Q+500m_V+900m_xi-5000md.csv,01,01,04,02,-0.3,0.5,0.9,-5.0,Y21,False,-0.06541179389136874,RC_Parallel,Parallel,-1.9198011448795267e+19,,3.92079902294104e-24,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ04_iX02__P-300m_Q+500m_V+900m_xi-5000md.csv,01,01,04,02,-0.3,0.5,0.9,-5.0,Y21,False,-0.06541179389136874,RL_Series,a,216.4387745198125,0.25318612298476817,,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ04_iX02__P-300m_Q+500m_V+900m_xi-5000md.csv,01,01,04,02,-0.3,0.5,0.9,-5.0,Y21,False,-0.06541179389136874,RL_Series,b,-22.2542443917333,-0.1052832771643173,,9.43264723681459e-14,8.372958393525435e-13,6.0
iP01_iV01_iQ04_iX02__P-300m_Q+500m_V+900m_xi-5000md.csv,01,01,04,02,-0.3,0.5,0.9,-5.0,Y21,False,-0.06541179389136874,RL_Series,c,-37.16371994086852,-0.36051104388297694,,9.43264723681459e-14,8.372958393525435e-13,6.0
