Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,RMS_Rel_Error,Max_Rel_Error,Order
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y22,False,-0.14846885955484793,RC_Parallel,Parallel,-6.245941745852656e+18,,-2.0921478437498094e-24,9.228047581513718e-14,8.677602876327015e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y22,False,-0.14846885955484793,RL_Series,a,-28.124704553226263,-0.0328997654035407,,9.228047581513718e-14,8.677602876327015e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y22,False,-0.14846885955484793,RL_Series,b,10.913077133184544,0.051629006328015065,,9.228047581513718e-14,8.677602876327015e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y22,False,-0.14846885955484793,RL_Series,c,-4.554549201283591,-0.044181941139934205,,9.228047581513718e-14,8.677602876327015e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y22,False,-0.14846885955484793,RL_Series,d,-526.4926158481427,-35.43723989090448,,9.228047581513718e-14,8.677602876327015e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y22,False,-0.14846885955484793,RL_Series,e,35.86340870120156,2.6321615125190396,,9.228047581513718e-14,8.677602876327015e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y22,False,-0.14846885955484793,RL_Series,f,-1092.7006292237306,-106.98932780437416,,9.228047581513718e-14,8.677602876327015e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y22,False,-0.2698572824968429,RC_Parallel,Parallel,-6.292408200840409e+18,,-6.637093900560078e-23,9.228724513003124e-14,5.308389002379051e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y22,False,-0.2698572824968429,RL_Series,a,-56.46759390404341,-0.06605475939597541,,9.228724513003124e-14,5.308389002379051e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y22,False,-0.2698572824968429,RL_Series,b,-6.604096572231123,-0.03124352000431527,,9.228724513003124e-14,5.308389002379051e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y22,False,-0.2698572824968429,RL_Series,c,-8.747413917247428,-0.08485531931675706,,9.228724513003124e-14,5.308389002379051e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y22,False,-0.2698572824968429,RL_Series,d,-1005.7755692771262,-67.69688709823846,,9.228724513003124e-14,5.308389002379051e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y22,False,-0.2698572824968429,RL_Series,e,37.15230683104653,2.7267589911208114,,9.228724513003124e-14,5.308389002379051e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y22,False,-0.2698572824968429,RL_Series,f,-2474.038702902166,-242.23994385215704,,9.228724513003124e-14,5.308389002379051e-13,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y22,False,-0.3846353961155725,RC_Parallel,Parallel,2.710936336117022e+18,,-1.0112183509195143e-22,4.6720265533591794e-14,4.3293524337644687e-13,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y22,False,-0.3846353961155725,RL_Series,a,-2.5259598954974063,-0.011950139986874152,,4.6720265533591794e-14,4.3293524337644687e-13,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y22,False,-0.3846353961155725,RL_Series,b,39.18689739548758,2.876085882173342,,4.6720265533591794e-14,4.3293524337644687e-13,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y22,False,-0.3846353961155725,RLC_Series,1,-1.146990515228744e+17,-12514367751809.076,-3.846187909139266e-25,4.6720265533591794e-14,4.3293524337644687e-13,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y22,False,-0.3846353961155725,RLC_Series,2,9.721230097544094e+16,16560381470399.79,7.247191753753183e-25,4.6720265533591794e-14,4.3293524337644687e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460736,RC_Parallel,Parallel,-1.2181424083197098e+19,,-9.267929481393727e-23,3.6184444177422616e-14,2.1760065015934314e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460736,RL_Series,a,30.418652112493067,0.0355831833361424,,3.6184444177422616e-14,2.1760065015934314e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460736,RL_Series,b,-1.1634179187270102,-0.005504048982254095,,3.6184444177422616e-14,2.1760065015934314e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460736,RL_Series,c,4.135487473237939,0.040116783473502664,,3.6184444177422616e-14,2.1760065015934314e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460736,RL_Series,d,468.7496221416523,31.5506646412041,,3.6184444177422616e-14,2.1760065015934314e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460736,RL_Series,e,46.264321558555935,3.395526835360202,,3.6184444177422616e-14,2.1760065015934314e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y22,False,-0.5843940354460736,RL_Series,f,2259.4778291136186,221.23169460043562,,3.6184444177422616e-14,2.1760065015934314e-13,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y22,False,-0.3846353961155725,RC_Parallel,Parallel,2.710936336117022e+18,,-1.0112183509195143e-22,4.6720265533591794e-14,4.3293524337644687e-13,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y22,False,-0.3846353961155725,RL_Series,a,-2.5259598954974063,-0.011950139986874152,,4.6720265533591794e-14,4.3293524337644687e-13,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y22,False,-0.3846353961155725,RL_Series,b,39.18689739548758,2.876085882173342,,4.6720265533591794e-14,4.3293524337644687e-13,6.0
