Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,RMS_Rel_Error,Max_Rel_Error,Order
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y11,False,-0.14638946694969232,RC_Parallel,Parallel,-4.3089507166242207e+18,,-3.2516424345093075e-23,8.605157743799064e-14,6.249136308540153e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y11,False,-0.14638946694969232,RL_Series,a,-112.28799258616843,-0.13135244164905197,,8.605157743799064e-14,6.249136308540153e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y11,False,-0.14638946694969232,RL_Series,b,-2.05118827457887,-0.009704028581115654,,8.605157743799064e-14,6.249136308540153e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y11,False,-0.14638946694969232,RL_Series,c,1.6992831413992673,0.01648409632113704,,8.605157743799064e-14,6.249136308540153e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y11,False,-0.14638946694969232,RL_Series,d,173.0378560801858,11.646856195659462,,8.605157743799064e-14,6.249136308540153e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y11,False,-0.14638946694969232,RL_Series,e,-422.8620368666866,-31.035566531397308,,8.605157743799064e-14,6.249136308540153e-13,6.0
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y11,False,-0.14638946694969232,RL_Series,f,-144.48599562648047,-14.147021682598476,,8.605157743799064e-14,6.249136308540153e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y11,False,-0.05635512209761604,RC_Parallel,Parallel,-7.579991331581985e+18,,5.273492690942626e-24,9.13269547460648e-14,8.456143252789835e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y11,False,-0.05635512209761604,RL_Series,a,-37.37992388004981,-0.043726351831664824,,9.13269547460648e-14,8.456143252789835e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y11,False,-0.05635512209761604,RL_Series,b,-4.090515941403511,-0.019351945454666553,,9.13269547460648e-14,8.456143252789835e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y11,False,-0.05635512209761604,RL_Series,c,2.069355480407898,0.020074026647272807,,9.13269547460648e-14,8.456143252789835e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y11,False,-0.05635512209761604,RL_Series,d,205.17128300839286,13.809697212577573,,9.13269547460648e-14,8.456143252789835e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y11,False,-0.05635512209761604,RL_Series,e,-715.5679347691117,-52.51844806866758,,9.13269547460648e-14,8.456143252789835e-13,6.0
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-5000md.csv,01,01,01,02,-0.3,-1.0,0.9,-5.0,Y11,False,-0.05635512209761604,RL_Series,f,-134.55233633395787,-13.174389754116907,,9.13269547460648e-14,8.456143252789835e-13,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y11,False,-0.01921710567007716,RC_Parallel,Parallel,-1.042350945845227e+20,,2.525622584425545e-27,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y11,False,-0.01921710567007716,RL_Series,a,-22.491317955589608,-0.02630993271252889,,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y11,False,-0.01921710567007716,RL_Series,b,2.710594568808376,0.02629444197451655,,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y11,False,-0.01921710567007716,RL_Series,c,257.75036479795887,17.348697673860123,,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y11,False,-0.01921710567007716,RL_Series,d,-127.61206250468254,-12.494848424056308,,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ01_iX03__P-300m_Q-1000m_V+900m_xi+0md.csv,01,01,01,03,-0.3,-1.0,0.9,0.0,Y11,False,-0.01921710567007716,RLC_Series,1,-1.6975004630826041e+19,-2003475336840440.2,-2.8641169646358158e-27,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y11,False,-0.011556328754975526,RC_Parallel,Parallel,4.3427241937134904e+18,,1.948270166203693e-23,8.44707066642343e-14,7.334366774719641e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y11,False,-0.011556328754975526,RL_Series,a,-12.930560640318037,-0.01512593352927085,,8.44707066642343e-14,7.334366774719641e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y11,False,-0.011556328754975526,RL_Series,b,2.1568120868987886,0.010203727466053483,,8.44707066642343e-14,7.334366774719641e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y11,False,-0.011556328754975526,RL_Series,c,7.866998178958419,0.07631474271776989,,8.44707066642343e-14,7.334366774719641e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y11,False,-0.011556328754975526,RL_Series,d,572.6097517359226,38.54130015074793,,8.44707066642343e-14,7.334366774719641e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y11,False,-0.011556328754975526,RL_Series,e,256.16045919452455,18.800659513396017,,8.44707066642343e-14,7.334366774719641e-13,6.0
iP01_iV01_iQ01_iX05__P-300m_Q-1000m_V+900m_xi+10000md.csv,01,01,01,05,-0.3,-1.0,0.9,10.0,Y11,False,-0.011556328754975526,RL_Series,f,-120.79001493838093,-11.826882951243197,,8.44707066642343e-14,7.334366774719641e-13,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y11,False,-0.019217105670077103,RC_Parallel,Parallel,2.3180487010660552e+20,,4.1144626365313334e-26,7.831047546069297e-13,1.5891995404035282e-11,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y11,False,-0.019217105670077103,RL_Series,a,-22.49131795558977,-0.026309932712529065,,7.831047546069297e-13,1.5891995404035282e-11,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y11,False,-0.019217105670077103,RL_Series,b,2.7105945688083675,0.026294441974516677,,7.831047546069297e-13,1.5891995404035282e-11,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y11,False,-0.019217105670077103,RL_Series,c,257.7503647531314,17.3486976714098,,7.831047546069297e-13,1.5891995404035282e-11,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y11,False,-0.019217105670077103,RL_Series,d,-127.61206249368648,-12.494848422767454,,7.831047546069297e-13,1.5891995404035282e-11,6.0
iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi+0md.csv,01,01,02,03,-0.3,-0.5,0.9,0.0,Y11,False,-0.019217105670077103,RLC_Series,1,3.4523059160937468e+19,4074584850141737.5,1.4082876929547532e-27,7.831047546069297e-13,1.5891995404035282e-11,6.0
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi+5000md.csv,01,01,01,04,-0.3,-1.0,0.9,5.0,Y11,False,-0.013481106145169482,RC_Parallel,Parallel,5.909118128131403e+18,,-6.178147523442148e-24,9.842466014554892e-14,7.67496248818546e-13,6.0
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi+5000md.csv,01,01,01,04,-0.3,-1.0,0.9,5.0,Y11,False,-0.013481106145169482,RL_Series,a,-16.261378497426243,-0.019022263387361352,,9.842466014554892e-14,7.67496248818546e-13,6.0
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi+5000md.csv,01,01,01,04,-0.3,-1.0,0.9,5.0,Y11,False,-0.013481106145169482,RL_Series,b,4.193689868465491,0.019840054103424976,,9.842466014554892e-14,7.67496248818546e-13,6.0
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi+5000md.csv,01,01,01,04,-0.3,-1.0,0.9,5.0,Y11,False,-0.013481106145169482,RL_Series,c,4.016088742443182,0.0389585420180538,,9.842466014554892e-14,7.67496248818546e-13,6.0
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi+5000md.csv,01,01,01,04,-0.3,-1.0,0.9,5.0,Y11,False,-0.013481106145169482,RL_Series,d,353.79082689592667,23.813003698103174,,9.842466014554892e-14,7.67496248818546e-13,6.0
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi+5000md.csv,01,01,01,04,-0.3,-1.0,0.9,5.0,Y11,False,-0.013481106145169482,RL_Series,e,560.1685157259145,41.1130518082339,,9.842466014554892e-14,7.67496248818546e-13,6.0
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi+5000md.csv,01,01,01,04,-0.3,-1.0,0.9,5.0,Y11,False,-0.013481106145169482,RL_Series,f,-123.13152360405678,-12.05614651076493,,9.842466014554892e-14,7.67496248818546e-13,6.0
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y11,False,-0.05951910626738704,RC_Parallel,Parallel,-9.503427900068692e+18,,4.02029288466474e-24,9.489720585405638e-14,8.769542847306054e-13,6.0
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y11,False,-0.05951910626738704,RL_Series,a,-38.441880472700454,-0.04496860924634669,,9.489720585405638e-14,8.769542847306054e-13,6.0
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y11,False,-0.05951910626738704,RL_Series,b,-4.004326235603231,-0.018944187971430715,,9.489720585405638e-14,8.769542847306054e-13,6.0
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y11,False,-0.05951910626738704,RL_Series,c,2.113535281930231,0.020502598017164437,,9.489720585405638e-14,8.769542847306054e-13,6.0
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y11,False,-0.05951910626738704,RL_Series,d,209.60375836795595,14.108038895272628,,9.489720585405638e-14,8.769542847306054e-13,6.0
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y11,False,-0.05951910626738704,RL_Series,e,-1253.64335611773,-92.0100024650128,,9.489720585405638e-14,8.769542847306054e-13,6.0
iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv,01,01,02,01,-0.3,-0.5,0.9,-10.0,Y11,False,-0.05951910626738704,RL_Series,f,-137.73114529001504,-13.485635691642518,,9.489720585405638e-14,8.769542847306054e-13,6.0
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-5000md.csv,01,01,02,02,-0.3,-0.5,0.9,-5.0,Y11,False,-0.029718943578844983,RC_Parallel,Parallel,-1.6981910757666517e+19,,5.946761012842121e-24,9.433070908972836e-14,7.800155024469675e-13,6.0
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-5000md.csv,01,01,02,02,-0.3,-0.5,0.9,-5.0,Y11,False,-0.029718943578844983,RL_Series,a,-28.218219747129645,-0.033009157768363766,,9.433070908972836e-14,7.800155024469675e-13,6.0
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-5000md.csv,01,01,02,02,-0.3,-0.5,0.9,-5.0,Y11,False,-0.029718943578844983,RL_Series,b,-8.081619144801824,-0.038233576183553435,,9.433070908972836e-14,7.800155024469675e-13,6.0
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-5000md.csv,01,01,02,02,-0.3,-0.5,0.9,-5.0,Y11,False,-0.029718943578844983,RL_Series,c,2.35470688222792,0.0228421115404674,,9.433070908972836e-14,7.800155024469675e-13,6.0
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-5000md.csv,01,01,02,02,-0.3,-0.5,0.9,-5.0,Y11,False,-0.029718943578844983,RL_Series,d,229.24672347570743,15.430170201195464,,9.433070908972836e-14,7.800155024469675e-13,6.0
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-5000md.csv,01,01,02,02,-0.3,-0.5,0.9,-5.0,Y11,False,-0.029718943578844983,RL_Series,e,-1661.6201876968016,-121.95310161927202,,9.433070908972836e-14,7.800155024469675e-13,6.0
iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-5000md.csv,01,01,02,02,-0.3,-0.5,0.9,-5.0,Y11,False,-0.029718943578844983,RL_Series,f,-131.50301407944875,-12.875822217369178,,9.433070908972836e-14,7.800155024469675e-13,6.0
iP01_iV01_iQ03_iX03__P-300m_Q+0m_V+900m_xi+0md.csv,01,01,03,03,-0.3,0.0,0.9,0.0,Y11,False,-0.01921710567007716,RC_Parallel,Parallel,-1.042350945845227e+20,,2.525622584425545e-27,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ03_iX03__P-300m_Q+0m_V+900m_xi+0md.csv,01,01,03,03,-0.3,0.0,0.9,0.0,Y11,False,-0.01921710567007716,RL_Series,a,-22.491317955589608,-0.02630993271252889,,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ03_iX03__P-300m_Q+0m_V+900m_xi+0md.csv,01,01,03,03,-0.3,0.0,0.9,0.0,Y11,False,-0.01921710567007716,RL_Series,b,2.710594568808376,0.02629444197451655,,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ03_iX03__P-300m_Q+0m_V+900m_xi+0md.csv,01,01,03,03,-0.3,0.0,0.9,0.0,Y11,False,-0.01921710567007716,RL_Series,c,257.75036479795887,17.348697673860123,,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ03_iX03__P-300m_Q+0m_V+900m_xi+0md.csv,01,01,03,03,-0.3,0.0,0.9,0.0,Y11,False,-0.01921710567007716,RL_Series,d,-127.61206250468254,-12.494848424056308,,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ03_iX03__P-300m_Q+0m_V+900m_xi+0md.csv,01,01,03,03,-0.3,0.0,0.9,0.0,Y11,False,-0.01921710567007716,RLC_Series,1,-1.6975004630826041e+19,-2003475336840440.2,-2.8641169646358158e-27,2.4099973730718087e-13,4.326483852461035e-12,6.0
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi+10000md.csv,01,01,02,05,-0.3,-0.5,0.9,10.0,Y11,False,-0.013640118619163314,RC_Parallel,Parallel,6.614776975231652e+18,,-6.74802863074972e-24,8.806949238208383e-14,8.05211330463896e-13,6.0
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi+10000md.csv,01,01,02,05,-0.3,-0.5,0.9,10.0,Y11,False,-0.013640118619163314,RL_Series,a,-16.60342330056285,-0.01942238114715572,,8.806949238208383e-14,8.05211330463896e-13,6.0
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi+10000md.csv,01,01,02,05,-0.3,-0.5,0.9,10.0,Y11,False,-0.013640118619163314,RL_Series,b,4.427622076631134,0.020946771054867887,,8.806949238208383e-14,8.05211330463896e-13,6.0
iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi+10000md.csv,01,01,02,05,-0.3,-0.5,0.9,10.0,Y11,False,-0.013640118619163314,RL_Series,c,4.124462635618882,0.040009835737309866,,8.806949238208383e-14,8.05211330463896e-13,6.0
