Element,Branch_ID,P,Q,V,xi,R,L,Filename
Y21,c,-0.3,-1.0,0.9,2.632,71.03774936797953,0.6891100573472673,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y21,d,-0.3,-1.0,0.9,2.632,6532.174984602605,439.66854817227295,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y21,e,-0.3,-1.0,0.9,2.632,-883.5612155988388,-64.84815355769369,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y21,f,-0.3,-1.0,0.9,2.632,-2719.0220435252086,-266.22693522403983,iP01_iV01_iQ01_iX13__P-300m_Q-1000m_V+900m_xi+2632md.csv
Y21,a,-0.3,-1.0,0.9,3.684,-271.9462048900166,-0.3181177006261491,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y21,b,-0.3,-1.0,0.9,3.684,27.122995895967254,0.1283170007560156,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y21,c,-0.3,-1.0,0.9,3.684,55.28787638588714,0.5363265588486844,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y21,d,-0.3,-1.0,0.9,3.684,4997.476377861785,336.370838519119,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y21,e,-0.3,-1.0,0.9,3.684,-640.7386967741965,-47.02642067991425,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y21,f,-0.3,-1.0,0.9,3.684,-1927.2024057272852,-188.6976941887342,iP01_iV01_iQ01_iX14__P-300m_Q-1000m_V+900m_xi+3684md.csv
Y21,a,-0.3,-1.0,0.9,5.789,-153.89345979888824,-0.1800217568486494,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y21,b,-0.3,-1.0,0.9,5.789,14.69953893977308,0.0695424928898958,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y21,c,-0.3,-1.0,0.9,5.789,42.92129928147468,0.4163631206284535,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y21,d,-0.3,-1.0,0.9,5.789,3712.117807807785,249.8557451593966,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y21,e,-0.3,-1.0,0.9,5.789,-421.1350235821932,-30.908813321034625,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y21,f,-0.3,-1.0,0.9,5.789,-1209.4348986956848,-118.41910115409767,iP01_iV01_iQ01_iX16__P-300m_Q-1000m_V+900m_xi+5789md.csv
Y21,a,-0.3,-1.0,0.9,7.895,-101.79424878319752,-0.1190770519227226,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y21,b,-0.3,-1.0,0.9,7.895,9.404826855130878,0.0444935795186064,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y21,c,-0.3,-1.0,0.9,7.895,40.4151875977285,0.3920522889724873,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y21,d,-0.3,-1.0,0.9,7.895,3274.42086760864,220.39517903055776,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y21,e,-0.3,-1.0,0.9,7.895,-319.88879053366645,-23.47794021025868,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y21,f,-0.3,-1.0,0.9,7.895,-876.4017720223384,-85.81091069617958,iP01_iV01_iQ01_iX18__P-300m_Q-1000m_V+900m_xi+7895md.csv
Y21,a,-0.3,-1.0,0.9,6.842,-123.47489119041757,-0.1444386711939754,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y21,b,-0.3,-1.0,0.9,6.842,11.58768082902253,0.0548205093346362,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y21,c,-0.3,-1.0,0.9,6.842,40.82865260994903,0.3960631550375835,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y21,d,-0.3,-1.0,0.9,6.842,3429.7222551369705,230.8482255309055,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y21,e,-0.3,-1.0,0.9,6.842,-362.5344875005246,-26.60788148882804,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y21,f,-0.3,-1.0,0.9,6.842,-1017.030450508498,-99.58025184149734,iP01_iV01_iQ01_iX17__P-300m_Q-1000m_V+900m_xi+6842md.csv
Y21,a,-0.3,-1.0,0.9,4.737,-199.0657109947778,-0.2328634307685174,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y21,b,-0.3,-1.0,0.9,4.737,19.40035828397729,0.0917817411520617,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y21,c,-0.3,-1.0,0.9,4.737,47.253747201765776,0.4583905421243038,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y21,d,-0.3,-1.0,0.9,4.737,4186.114564437202,281.75958490536067,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y21,e,-0.3,-1.0,0.9,4.737,-506.2943166931682,-37.15900043322543,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y21,f,-0.3,-1.0,0.9,4.737,-1488.154014818451,-145.70925728118462,iP01_iV01_iQ01_iX15__P-300m_Q-1000m_V+900m_xi+4737md.csv
Y21,a,-0.3,-1.0,0.9,8.947,-85.68650763255948,-0.1002345106958859,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y21,b,-0.3,-1.0,0.9,8.947,7.80690050572178,0.0369339014737604,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y21,c,-0.3,-1.0,0.9,8.947,41.58033937538479,0.4033549810687412,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y21,d,-0.3,-1.0,0.9,8.947,3216.9302786454004,216.52559323780372,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y21,e,-0.3,-1.0,0.9,8.947,-287.58579271891114,-21.107091751001228,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y21,f,-0.3,-1.0,0.9,8.947,-769.2646109853852,-75.32081626017882,iP01_iV01_iQ01_iX19__P-300m_Q-1000m_V+900m_xi+8947md.csv
Y21,a,-0.3,-0.5,0.9,-10.0,218.014737836933,0.2550296560724078,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y21,b,-0.3,-0.5,0.9,-10.0,-38.80208535632863,-0.1835699579463956,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y21,c,-0.3,-0.5,0.9,-10.0,-11.986454219538851,-0.1162760113897928,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y21,d,-0.3,-0.5,0.9,-10.0,-1188.7214569740313,-80.010630330424,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y21,e,-0.3,-0.5,0.9,-10.0,215.50362097108516,15.816687801821026,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y21,f,-0.3,-0.5,0.9,-10.0,781.1121338179847,76.48083984327715,iP01_iV01_iQ02_iX01__P-300m_Q-500m_V+900m_xi-10000md.csv
Y21,a,-0.3,-1.0,0.9,10.0,-73.33285347686493,-0.0857834318292785,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y21,b,-0.3,-1.0,0.9,10.0,6.598070891096021,0.0312150129273485,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y21,c,-0.3,-1.0,0.9,10.0,44.615963747107,0.4328024129411753,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y21,d,-0.3,-1.0,0.9,10.0,3247.437534721724,218.57898059174352,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y21,e,-0.3,-1.0,0.9,10.0,-262.3780192551182,-19.25699065727659,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y21,f,-0.3,-1.0,0.9,10.0,-685.0342237831154,-67.07358711518087,iP01_iV01_iQ01_iX20__P-300m_Q-1000m_V+900m_xi+10000md.csv
Y21,a,-0.3,-0.5,0.9,-8.947,226.70410712331827,0.2651943214642053,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y21,b,-0.3,-0.5,0.9,-8.947,-36.78161821654354,-0.1740112689100622,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y21,c,-0.3,-0.5,0.9,-8.947,-13.699749463907796,-0.1328960337666837,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y21,d,-0.3,-0.5,0.9,-8.947,-1353.799509937912,-91.1217270219709,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y21,e,-0.3,-0.5,0.9,-8.947,241.41590912063404,17.718496088144917,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y21,f,-0.3,-0.5,0.9,-8.947,865.1212987491787,84.70640850464952,iP01_iV01_iQ02_iX02__P-300m_Q-500m_V+900m_xi-8947md.csv
Y21,a,-0.3,-0.5,0.9,-4.737,335.9232119049,0.3929568342435861,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y21,b,-0.3,-0.5,0.9,-4.737,-43.29344723437468,-0.2048182775535356,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y21,c,-0.3,-0.5,0.9,-4.737,-28.60342753967006,-0.2774709188784297,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y21,d,-0.3,-0.5,0.9,-4.737,-2781.691375511617,-187.23047235230328,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y21,e,-0.3,-0.5,0.9,-4.737,462.40289206956624,33.937630157788746,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y21,f,-0.3,-0.5,0.9,-4.737,1583.8660707629956,155.08068823379747,iP01_iV01_iQ02_iX06__P-300m_Q-500m_V+900m_xi-4737md.csv
Y21,a,-0.3,-0.5,0.9,-6.842,260.4629460764414,0.3046847943241596,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y21,b,-0.3,-0.5,0.9,-6.842,-36.91063880286138,-0.1746216562999924,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y21,c,-0.3,-0.5,0.9,-6.842,-18.79315974597446,-0.1823052603088456,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y21,d,-0.3,-0.5,0.9,-6.842,-1843.0249036709567,-124.05057829622956,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y21,e,-0.3,-0.5,0.9,-6.842,317.6061541027769,23.310408249573975,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y21,f,-0.3,-0.5,0.9,-6.842,1112.6673703931058,108.9443260083858,iP01_iV01_iQ02_iX04__P-300m_Q-500m_V+900m_xi-6842md.csv
Y21,a,-0.3,-0.5,0.9,-5.789,290.3447978246861,0.3396400384043221,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y21,b,-0.3,-0.5,0.9,-5.789,-39.09018062061675,-0.184932916536485,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y21,c,-0.3,-0.5,0.9,-5.789,-22.785353480297555,-0.2210320059852862,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y21,d,-0.3,-0.5,0.9,-5.789,-2225.4190723681427,-149.78881854488984,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y21,e,-0.3,-0.5,0.9,-5.789,376.7494770951354,27.651177426363457,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y21,f,-0.3,-0.5,0.9,-5.789,1305.0725524242243,127.7832471752672,iP01_iV01_iQ02_iX05__P-300m_Q-500m_V+900m_xi-5789md.csv
Y21,a,-0.3,-0.5,0.9,-3.684,410.1691904670824,0.4798084231101698,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y21,b,-0.3,-0.5,0.9,-3.684,-50.90419133106666,-0.2408241767453179,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y21,c,-0.3,-0.5,0.9,-3.684,-37.81875163331496,-0.3668652559899592,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y21,d,-0.3,-0.5,0.9,-3.684,-3661.29462316292,-246.43493076595672,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y21,e,-0.3,-0.5,0.9,-3.684,597.294880009815,43.83790214524865,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y21,f,-0.3,-0.5,0.9,-3.684,2023.0627731603013,198.08364671589248,iP01_iV01_iQ02_iX07__P-300m_Q-500m_V+900m_xi-3684md.csv
Y21,a,-0.3,-0.5,0.9,-7.895,240.28365777313763,0.2810794316462156,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y21,b,-0.3,-0.5,0.9,-7.895,-36.19528500618401,-0.1712373674101837,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y21,c,-0.3,-0.5,0.9,-7.895,-15.893884303187331,-0.1541804972860891,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y21,d,-0.3,-0.5,0.9,-7.895,-1564.7841642312012,-105.32271172183005,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y21,e,-0.3,-0.5,0.9,-7.895,274.3665866906076,20.136880415946308,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
Y21,f,-0.3,-0.5,0.9,-7.895,972.111624437197,95.18212589303894,iP01_iV01_iQ02_iX03__P-300m_Q-500m_V+900m_xi-7895md.csv
