Filename,iP,iV,iQ,iX,P,Q,V,xi,Element,Is_Passive,Min_Real_Part,Branch_Type,Branch_ID,R,L,C,RMS_Rel_Error,Max_Rel_Error,Order
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-8947md.csv,01,01,01,02,-0.3,-1.0,0.9,-8.947,Y12,False,-1.4405596590536731,RC_Parallel,Parallel,-9.622042006186957e+16,,-1.4649868492773051e-22,3.533321129591442e-14,1.4051536152076872e-13,6
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-8947md.csv,01,01,01,02,-0.3,-1.0,0.9,-8.947,Y12,False,-1.4405596590536731,RL_Series,a,4.948814027274063,0.005789032208849902,,3.533321129591442e-14,1.4051536152076872e-13,6
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-8947md.csv,01,01,01,02,-0.3,-1.0,0.9,-8.947,Y12,False,-1.4405596590536731,RL_Series,b,-0.36041407687278304,-0.001705093845530584,,3.533321129591442e-14,1.4051536152076872e-13,6
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-8947md.csv,01,01,01,02,-0.3,-1.0,0.9,-8.947,Y12,False,-1.4405596590536731,RL_Series,c,0.7938729958297246,0.007701058529442087,,3.533321129591442e-14,1.4051536152076872e-13,6
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-8947md.csv,01,01,01,02,-0.3,-1.0,0.9,-8.947,Y12,False,-1.4405596590536731,RL_Series,d,91.66279515813153,6.16965226429528,,3.533321129591442e-14,1.4051536152076872e-13,6
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-8947md.csv,01,01,01,02,-0.3,-1.0,0.9,-8.947,Y12,False,-1.4405596590536731,RL_Series,e,-71.61070007485269,-5.2558007164606275,,3.533321129591442e-14,1.4051536152076872e-13,6
iP01_iV01_iQ01_iX02__P-300m_Q-1000m_V+900m_xi-8947md.csv,01,01,01,02,-0.3,-1.0,0.9,-8.947,Y12,False,-1.4405596590536731,RL_Series,f,196.9406067387984,19.282997089216774,,3.533321129591442e-14,1.4051536152076872e-13,6
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y12,False,-1.4416180949111386,RC_Parallel,Parallel,-6.5869363586201544e+16,,-1.3988752986956375e-22,2.7262185628316973e-14,1.591208296743213e-13,6
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y12,False,-1.4416180949111386,RL_Series,a,4.959144237191042,0.005801116299624802,,2.7262185628316973e-14,1.591208296743213e-13,6
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y12,False,-1.4416180949111386,RL_Series,b,-0.3616798353213106,-0.0017110820604172975,,2.7262185628316973e-14,1.591208296743213e-13,6
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y12,False,-1.4416180949111386,RL_Series,c,0.8030899091496686,0.007790468283030578,,2.7262185628316973e-14,1.591208296743213e-13,6
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y12,False,-1.4416180949111386,RL_Series,d,92.8349344280449,6.248546771571864,,2.7262185628316973e-14,1.591208296743213e-13,6
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y12,False,-1.4416180949111386,RL_Series,e,-74.56195843266308,-5.472405585950817,,2.7262185628316973e-14,1.591208296743213e-13,6
iP01_iV01_iQ01_iX01__P-300m_Q-1000m_V+900m_xi-10000md.csv,01,01,01,01,-0.3,-1.0,0.9,-10.0,Y12,False,-1.4416180949111386,RL_Series,f,192.67259278689082,18.86510408780715,,2.7262185628316973e-14,1.591208296743213e-13,6
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi-6842md.csv,01,01,01,04,-0.3,-1.0,0.9,-6.842,Y12,False,-1.4355401275348751,RC_Parallel,Parallel,-4.136273554987139e+16,,-1.346044530504388e-22,2.985519298147663e-14,1.6709871472742816e-13,6
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi-6842md.csv,01,01,01,04,-0.3,-1.0,0.9,-6.842,Y12,False,-1.4355401275348751,RL_Series,a,4.938347937157796,0.005776789167901125,,2.985519298147663e-14,1.6709871472742816e-13,6
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi-6842md.csv,01,01,01,04,-0.3,-1.0,0.9,-6.842,Y12,False,-1.4355401275348751,RL_Series,b,-0.35862978912870824,-0.0016966525047331473,,2.985519298147663e-14,1.6709871472742816e-13,6
iP01_iV01_iQ01_iX04__P-300m_Q-1000m_V+900m_xi-6842md.csv,01,01,01,04,-0.3,-1.0,0.9,-6.842,Y12,False,-1.4355401275348751,RL_Series,c,0.7775006830139608,0.007542236980001624,,2.985519298147663e-14,1.6709871472742816e-13,6
